target_conference,player_name,player_slug,source_school,source_school_slug,source_conference,source_level,destination_school,destination_school_slug,first_big_west_season,source_season,source_stat_source,source_url,outcome_url,source_class,source_class_context,seasons_played_before_transfer,class_entering_destination,years_in_college_entering_destination,college_stat_seasons_before_transfer,college_stat_seasons_source,height_in,weight_lbs,source_games,source_mpg,source_minutes_share,source_ppg,source_rpg,source_apg,source_spg,source_bpg,source_topg,source_fg_pct,source_fg3_pct,source_ft_pct,source_efg_pct,source_pts_per_40,source_reb_per_40,source_ast_per_40,source_stl_per_40,source_blk_per_40,source_tov_per_40,source_conf_power,destination_conf_power,conf_power_delta,source_team_power,destination_team_power,team_power_delta,source_low_minutes_flag,source_low_games_flag,position,position_bucket,height_bucket,source_role_bucket,big_west_games,big_west_games_started,big_west_mpg,big_west_minutes,big_west_minutes_share,big_west_ppg,big_west_rpg,big_west_apg,big_west_bpr,big_west_obpr,big_west_dbpr,big_west_bpr_poss,big_west_bpm,big_west_porpag,target_porpag,target_barttorvik_bpm,target_barttorvik_obpm,target_barttorvik_dbpm,production_score,impact_score,outcome_tier,big_west_bpm_percentile,projected_destination_mpg
Big West,Miro Little,miro-little,Utah,utah,Big XII,D1,UC Santa Barbara,uc-santa-barbara,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/schools/utah/men/2025.html,https://www.sports-reference.com/cbb/schools/california-santa-barbara/men/2026.html,SO,cached_sports_reference_school_roster,2.0,JR,3.0,2.0,data/cache/sports_reference_d1_profile_audit/miro-little-2.html,75.0,195.0,33,17.7,0.4425,5.3,3.2,2.9,0.9,0.2,1.5,0.337,0.31,0.755,0.416,11.977401129943503,7.231638418079096,6.553672316384181,2.0338983050847457,0.4519774011299435,3.389830508474577,45.35,29.37,-15.98,41.66,31.4,-10.259999999999998,0,0,G,guard,wing_guard,rotation,18,18,28.6,514.8000000000001,0.7150000000000001,11.9,5.4,4.6,4.43,2.94,1.49,816.0,5.7,3.06759,3.06759,4.71203,2.88834,1.82369,19.04,81.48203592814372,Target-conference impact starter,94.22310756972112,28.6
Big West,Tyler McGhie,tyler-mcghie,Southern Nazarene,southern-nazarene,GAC,D2,UC San Diego,uc-san-diego,2023-24,2022-23,target_conference_common_box,https://snuathletics.com/sports/mens-basketball/stats/2022-23,https://www.sports-reference.com/cbb/players/tyler-mcghie-1.html,JR,source_season_class,3.0,SR,4.0,3.0,data/cache/sports_reference_d2_outcome_audit/tyler-mcghie-1.html,77.0,190.0,32,31.90625,0.79765625,16.59375,3.71875,1.28125,0.84375,0.21875,1.1875,0.48,0.448,0.873,0.614406779661017,20.80313418217434,4.662095984329089,1.6062683643486777,1.0577864838393731,0.2742409402546523,1.4887365328109696,16.46,29.59,13.13,26.64,30.56,3.919999999999998,0,0,G,guard,wing_guard,high_usage_role,23,0,28.6,657.8000000000001,0.7150000000000001,13.9,2.9,1.3,2.69,3.88,-1.18,1094.0,4.0,3.37328,3.37328,1.85557,4.63518,-2.77962,17.180000000000003,79.7554890219561,Target-conference starter/plus rotation,85.2589641434263,28.6
Big West,Chris Howell,chris-howell,Saint Mary's,saint-mary-s,West Coast,D1,UC San Diego,uc-san-diego,2024-25,2023-24,target_conference_common_box,https://www.sports-reference.com/cbb/schools/saint-marys-ca/men/2024.html,https://www.sports-reference.com/cbb/schools/california-san-diego/men/2025.html,SO,cached_sports_reference_player_profile,2.0,JR,3.0,2.0,data/cache/sports_reference_roster_diff_profiles/chris-howell-3.html;data/cache/sports_reference_d1_profile_audit/chris-howell-3.html,78.0,195.0,31,10.5,0.2625,1.5,1.4,0.7,0.5,0.2,0.4,0.296,0.188,0.667,0.352,5.714285714285714,5.333333333333333,2.6666666666666665,1.9047619047619049,0.7619047619047619,1.5238095238095235,34.66,30.41,-4.2499999999999964,46.35,39.68,-6.670000000000002,0,0,G,guard,wing_guard,rotation,35,35,29.0,1015.0,0.725,5.6,3.8,3.0,3.49,0.92,2.57,1642.0,3.8,1.49028,1.49028,5.54617,0.919594,4.62658,11.56,78.52794411177645,Target-conference starter/plus rotation,83.86454183266933,29.0
Big West,"Marqui Worthy, Jr.",marqui-worthy,Massachusetts,massachusetts,Atlantic 10,D1,UC Riverside,uc-riverside,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/schools/massachusetts/men/2025.html,https://www.sports-reference.com/cbb/schools/california-riverside/men/2026.html,SO,cached_sports_reference_school_roster,2.0,JR,3.0,2.0,data/cache/sports_reference_d1_profile_audit/marqui-worthy-1.html,76.0,0.0,31,18.2,0.4549999999999999,5.8,1.5,1.9,0.7,0.2,1.7,0.409,0.143,0.7,0.424,12.747252747252748,3.296703296703297,4.175824175824176,1.5384615384615383,0.4395604395604395,3.736263736263736,34.66,29.37,-5.289999999999996,31.31,26.75,-4.559999999999999,0,0,G,guard,wing_guard,rotation,32,32,35.0,1120.0,0.875,16.4,4.7,3.0,-0.18,-0.05,-0.12,1896.0,-0.8,1.88749,1.88749,-0.976956,-0.219635,-0.757321,21.26,76.05788423153692,Target-conference starter/plus rotation,36.65338645418327,35.0
Big West,Scotty Washington,scotty-washington,California Baptist,california-baptist,WAC,D1,Cal State Northridge,cal-state-northridge,2024-25,2023-24,target_conference_common_box,https://www.sports-reference.com/cbb/schools/california-baptist/men/2024.html,https://www.sports-reference.com/cbb/schools/cal-state-northridge/men/2025.html,JR,cached_sports_reference_school_roster,3.0,SR,4.0,2.0,data/cache/sports_reference_d1_profile_audit/scotty-washington-1.html,76.0,180.0,33,21.0,0.525,8.5,1.6,0.5,0.2,0.3,0.8,0.394,0.397,0.796,0.508,16.19047619047619,3.047619047619047,0.9523809523809524,0.3809523809523809,0.5714285714285714,1.5238095238095235,31.41,30.41,-1.0,30.18,30.82,0.6400000000000006,0,0,G,guard,wing_guard,starter,33,33,29.2,963.6,0.73,14.6,3.2,1.3,1.15,1.33,-0.18,1686.0,0.3,2.17644,2.17644,-1.40107,0.176355,-1.57742,17.62,73.56786427145708,Target-conference starter/plus rotation,49.701195219123505,29.2
Big West,Isaac Johnson,isaac-johnson,Utah State,utah-state,Mountain West,D1,Hawaii,hawaii,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/schools/utah-state/men/2025.html,https://www.sports-reference.com/cbb/schools/hawaii/men/2026.html,JR,cached_sports_reference_school_roster,3.0,SR,4.0,3.0,data/cache/sports_reference_d1_profile_audit/isaac-johnson-23.html,84.0,240.0,30,8.7,0.2174999999999999,3.7,1.7,0.3,0.4,0.2,0.4,0.435,0.333,0.722,0.527,17.011494252873565,7.816091954022989,1.3793103448275863,1.8390804597701151,0.9195402298850576,1.8390804597701151,37.82,29.37,-8.45,43.3,33.4,-9.899999999999999,1,0,C,center,big_forward,bench,33,33,21.2,699.6,0.53,14.1,5.8,1.0,4.98,3.02,1.97,1223.0,7.0,2.74427,2.74427,4.79792,2.58075,2.21717,19.08,77.91916167664671,Target-conference starter/plus rotation,97.70916334661355,21.2
Big West,Derin Saran,derin-saran,Stanford,stanford,ACC,D1,UC Irvine,uc-irvine,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/players/derin-saran-1.html,https://www.sports-reference.com/cbb/schools/california-irvine/men/2026.html,SO,source_season_class,2.0,JR,3.0,2.0,data/cache/sports_reference_d1_profile_audit/derin-saran-1.html,77.0,190.0,5,4.0,0.1,0.6,0.6,0.2,0.0,0.0,0.0,1.0,1.0,0.0,1.5,6.0,6.0,2.0,0.0,0.0,0.0,40.65,29.37,-11.279999999999998,39.51,35.78,-3.729999999999997,1,1,G,guard,wing_guard,bench,35,35,29.7,1039.5,0.7424999999999999,11.5,5.3,3.4,0.79,-1.13,1.92,1768.0,0.2,0.44096,0.44096,0.311533,-1.72017,2.0317,17.75,73.13373253493013,Target-conference starter/plus rotation,48.80478087649402,29.7
Big West,Leo Beath,leo-beath,Lynn,lynn,SSC,D2,UC San Diego,uc-san-diego,2025-26,2024-25,target_conference_common_box,https://lynnfightingknights.com/sports/mens-basketball/stats/2024-25,https://www.sports-reference.com/cbb/players/leo-beath-1.html,JR,source_season_class,3.0,SR,4.0,1.0,data/cache/sports_reference_d2_outcome_audit/leo-beath-1.html,80.0,215.0,30,30.333333333333332,0.7583333333333333,17.833333333333332,9.566666666666666,3.033333333333333,1.2,0.6,1.8,0.462,0.327,0.727,0.5167410714285714,23.516483516483515,12.615384615384617,4.0,1.5824175824175826,0.7912087912087913,2.3736263736263736,14.22,29.37,15.15,18.89,33.94,15.049999999999997,0,0,F,forward,forward,high_usage_role,34,33,30.1,1023.4,0.7525000000000001,12.2,5.1,1.6,0.97,-0.09,1.05,1708.0,0.0,0.859151,0.859151,0.0735654,-1.74956,1.82313,17.26,73.44311377245509,Target-conference starter/plus rotation,46.41434262948207,30.1
Big West,Hunter Erickson,hunter-erickson,Utah,utah,Big XII,D1,Hawaii,hawaii,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/schools/utah/men/2025.html,https://www.sports-reference.com/cbb/schools/hawaii/men/2026.html,SR,cached_sports_reference_school_roster,4.0,GR,5.0,5.0,data/cache/sports_reference_d1_profile_audit/hunter-erickson-1.html,75.0,191.0,33,17.8,0.445,3.8,1.6,1.5,0.5,0.3,0.8,0.4,0.347,0.821,0.532,8.539325842696629,3.595505617977528,3.3707865168539324,1.1235955056179774,0.6741573033707865,1.797752808988764,45.35,29.37,-15.98,41.66,33.4,-8.259999999999998,0,0,G,guard,wing_guard,rotation,33,33,31.4,1036.2,0.7849999999999999,8.4,3.8,3.9,1.54,0.54,1.01,1766.0,0.4,0.356699,0.356699,0.488391,-1.32271,1.8111,13.500000000000002,72.4500998003992,Target-conference starter/plus rotation,50.896414342629484,31.4
Big West,Josiah Davis,josiah-davis,Niagara,niagara,MAAC,D1,Cal State Northridge,cal-state-northridge,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/schools/niagara/men/2025.html,https://www.sports-reference.com/cbb/schools/cal-state-northridge/men/2026.html,JR,cached_sports_reference_school_roster,3.0,SR,4.0,3.0,data/cache/sports_reference_d1_profile_audit/josiah-davis-1.html,75.0,190.0,22,27.8,0.6950000000000001,9.4,3.5,3.1,1.0,0.1,2.7,0.457,0.238,0.671,0.472,13.525179856115107,5.0359712230215825,4.460431654676259,1.4388489208633093,0.1438848920863309,3.884892086330935,25.17,29.37,4.199999999999999,23.3,29.25,5.949999999999999,0,0,G,guard,wing_guard,starter,34,34,33.4,1135.6,0.835,15.9,4.6,7.4,0.53,0.99,-0.46,2062.0,-1.6,1.90806,1.90806,-1.77756,-1.18806,-0.589504,22.93,72.9441117764471,Target-conference starter/plus rotation,28.18725099601594,33.4
Big West,Gytis Nemeikša,gytis-nemeika,Xavier,xavier,Big East,D1,Hawaii,hawaii,2024-25,2023-24,target_conference_common_box,https://www.sports-reference.com/cbb/schools/xavier/men/2024.html,https://www.sports-reference.com/cbb/schools/hawaii/men/2025.html,SR,cached_sports_reference_school_roster,4.0,GR,5.0,1.0,data/cache/sports_reference_d1_profile_audit/gytis-nemeiksa-1.html,79.0,203.0,34,18.5,0.4625,5.2,4.2,0.9,0.2,0.4,1.0,0.469,0.364,0.647,0.524,11.243243243243244,9.08108108108108,1.945945945945946,0.4324324324324324,0.8648648648648649,2.1621621621621623,43.06,30.41,-12.650000000000002,43.0,29.67,-13.329999999999998,0,0,F,forward,forward,rotation,31,14,22.8,706.8000000000001,0.5700000000000001,12.3,5.6,1.0,2.47,1.81,0.66,1147.0,4.8,2.75213,2.75213,2.86143,2.64946,0.211969,16.970000000000002,74.81037924151697,Target-conference starter/plus rotation,90.63745019920319,22.8
Big West,Kenny Pohto,kenny-pohto,Wichita State,wichita-state,American,D1,UC Santa Barbara,uc-santa-barbara,2024-25,2023-24,target_conference_common_box,https://www.sports-reference.com/cbb/schools/wichita-state/men/2024.html,https://www.sports-reference.com/cbb/schools/california-santa-barbara/men/2025.html,JR,cached_sports_reference_school_roster,3.0,SR,4.0,3.0,data/cache/sports_reference_d1_profile_audit/kenny-pohto-1.html,83.0,235.0,34,22.4,0.5599999999999999,8.8,5.9,1.2,0.5,0.3,1.3,0.471,0.209,0.632,0.49,15.714285714285715,10.535714285714286,2.142857142857143,0.8928571428571429,0.5357142857142857,2.3214285714285716,35.59,30.41,-5.180000000000003,36.06,32.33,-3.730000000000004,0,0,F,forward,big_forward,starter,34,34,25.7,873.8,0.6425,11.8,6.2,1.6,2.18,1.32,0.86,1378.0,1.2,2.58405,2.58405,0.376963,0.67636,-0.299397,16.890000000000004,72.39021956087824,Target-conference starter/plus rotation,59.561752988047814,25.7
Big West,Tanner Christensen,tanner-christensen,Utah Tech,utah-tech,WAC,D1,Hawaii,hawaii,2024-25,2023-24,target_conference_common_box,https://www.sports-reference.com/cbb/schools/dixie-state/men/2024.html,https://www.sports-reference.com/cbb/schools/hawaii/men/2025.html,SR,cached_sports_reference_player_profile,4.0,GR,5.0,4.0,data/cache/sports_reference_roster_diff_profiles/tanner-christensen-1.html;data/cache/sports_reference_d1_profile_audit/tanner-christensen-1.html,82.0,260.0,31,30.3,0.7575000000000001,11.5,6.8,2.0,0.5,1.5,2.2,0.564,0.176,0.6,0.576,15.18151815181518,8.976897689768977,2.64026402640264,0.6600660066006601,1.98019801980198,2.9042904290429044,31.41,30.41,-1.0,26.28,29.67,3.3900000000000006,0,0,F,forward,big_forward,high_usage_role,31,31,25.1,778.1,0.6275000000000001,10.8,6.9,1.2,3.2,1.92,1.28,1226.0,1.9,2.52487,2.52487,2.39709,1.34955,1.04754,16.270000000000003,71.34231536926148,Target-conference starter/plus rotation,67.33067729083665,25.1
Big West,Jefferson De La Cruz Monegro,jefferson-monegro,Valparaiso,valparaiso,Missouri Valley,D1,Cal State Fullerton,cal-state-fullerton,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/schools/valparaiso/men/2025.html,https://www.sports-reference.com/cbb/schools/cal-state-fullerton/men/2026.html,JR,cached_sports_reference_school_roster,3.0,SR,4.0,3.0,data/cache/sports_reference_d1_profile_audit/jefferson-de-la-cruz-monegro-1.html,75.0,185.0,34,29.0,0.725,10.1,2.8,1.6,0.9,0.3,1.5,0.38,0.32,0.789,0.438,13.93103448275862,3.8620689655172415,2.206896551724138,1.2413793103448276,0.4137931034482758,2.068965517241379,34.04,29.37,-4.669999999999998,29.89,27.57,-2.3200000000000003,0,0,G,guard,wing_guard,starter,33,33,29.0,957.0,0.725,11.9,4.6,2.3,1.56,1.32,0.24,1286.0,-0.3,1.98132,1.98132,0.226925,0.568118,-0.341193,17.21,70.63872255489022,Target-conference starter/plus rotation,41.932270916334666,29.0
Big West,T.J. Wainwright,tj-wainwright,Robert Morris,robert-morris,Horizon,D1,Long Beach State,long-beach-state,2024-25,2023-24,target_conference_common_box,https://www.sports-reference.com/cbb/schools/robert-morris/men/2024.html,https://www.sports-reference.com/cbb/schools/long-beach-state/men/2025.html,SO,cached_sports_reference_player_profile,2.0,JR,3.0,2.0,data/cache/sports_reference_roster_diff_profiles/tj-wainwright-1.html,75.0,180.0,27,22.6,0.5650000000000001,10.0,2.1,1.4,0.5,0.1,1.9,0.428,0.333,0.753,0.502,17.699115044247787,3.716814159292035,2.47787610619469,0.8849557522123893,0.1769911504424778,3.3628318584070795,27.17,30.41,3.2399999999999984,24.36,26.72,2.3599999999999994,0,0,G,guard,wing_guard,starter,29,18,30.0,870.0,0.75,13.4,2.7,1.7,-0.25,1.24,-1.49,1377.0,-0.3,2.66137,2.66137,-1.42586,1.86322,-3.28908,16.41,69.54091816367264,Target-conference starter/plus rotation,41.932270916334666,30.0
Big West,Marcus Wilson,marcus-wilson,Washington State,washington-state,West Coast,D1,UC Davis,uc-davis,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/schools/washington-state/men/2025.html,https://www.sports-reference.com/cbb/schools/california-davis/men/2026.html,FR,cached_sports_reference_school_roster,1.0,SO,2.0,1.0,data/cache/sports_reference_d1_profile_audit/marcus-wilson-3.html,75.0,180.0,4,7.5,0.1875,1.5,0.8,0.5,0.3,0.0,0.0,0.4,0.667,0.0,0.6,8.0,4.266666666666667,2.6666666666666665,1.6,0.0,0.0,36.22,29.37,-6.849999999999998,38.72,29.81,-8.91,1,1,G,guard,wing_guard,bench,33,33,26.4,871.1999999999999,0.6599999999999999,12.5,3.2,3.9,1.54,1.41,0.13,1470.0,0.7,1.76428,1.76428,-0.393061,0.0241102,-0.417171,17.209999999999997,68.38323353293413,Target-conference starter/plus rotation,54.6812749003984,26.4
Big West,Nordin Kapić,nordin-kapi,Lynn,lynn,SSC,D2,UC San Diego,uc-san-diego,2024-25,2023-24,target_conference_common_box,https://lynnfightingknights.com/sports/mens-basketball/stats/2023-24,https://www.sports-reference.com/cbb/players/nordin-kapic-1.html,JR,source_season_class,3.0,SR,4.0,2.0,data/cache/sports_reference_d2_outcome_audit/nordin-kapic-1.html,80.0,240.0,27,31.40740740740741,0.7851851851851852,19.25925925925926,9.185185185185183,2.111111111111111,1.0740740740740742,0.9629629629629628,2.2962962962962963,0.501,0.413,0.758,0.5568513119533528,24.528301886792455,11.698113207547168,2.688679245283019,1.367924528301887,1.2264150943396226,2.924528301886792,16.53,30.41,13.88,12.45,39.68,27.23,0,0,F,forward,forward,high_usage_role,34,33,25.0,850.0,0.625,10.7,5.2,1.2,2.21,0.33,1.88,1406.0,1.1,1.60798,1.60798,1.04569,-0.199375,1.24507,15.37,68.99700598802394,Target-conference starter/plus rotation,58.46613545816734,25.0
Big West,Kamaka Hepa,kamaka-hepa,Texas,texas,Big XII,D1,Hawaii,hawaii,2021-22,2020-21,target_conference_common_box,https://www.sports-reference.com/cbb/schools/texas/men/2021.html,https://www.sports-reference.com/cbb/schools/hawaii/men/2022.html,JR,cached_sports_reference_school_roster,3.0,SR,4.0,3.0,data/cache/sports_reference_d1_profile_audit/kamaka-hepa-1.html,82.0,215.0,9,6.4,0.16,2.9,1.0,0.1,0.1,0.2,0.3,0.5,0.5,0.0,0.722,18.125,6.25,0.625,0.625,1.25,1.875,41.8,28.77,-13.029999999999998,44.11,30.77,-13.34,1,1,F,forward,big_forward,bench,27,27,28.1,758.7,0.7025,9.4,5.0,1.4,1.74,0.66,1.07,1148.0,1.5,1.41087,1.41087,1.42208,-0.418314,1.84039,13.65,68.46806387225548,Target-conference starter/plus rotation,63.047808764940235,28.1
Big West,Myles Che,myles-che,Chattanooga,chattanooga,Southern,D1,UC Irvine,uc-irvine,2024-25,2023-24,target_conference_common_box,https://www.sports-reference.com/cbb/schools/chattanooga/men/2024.html,https://www.sports-reference.com/cbb/schools/california-irvine/men/2025.html,FR,cached_sports_reference_school_roster,1.0,SO,2.0,1.0,data/cache/sports_reference_d1_profile_audit/myles-che-1.html,75.0,190.0,28,19.4,0.485,7.5,2.4,1.9,0.6,0.1,1.8,0.527,0.333,0.764,0.579,15.463917525773198,4.948453608247423,3.9175257731958766,1.2371134020618555,0.2061855670103093,3.711340206185567,30.14,30.41,0.2699999999999996,33.24,38.7,5.460000000000001,0,0,G,guard,wing_guard,rotation,38,38,28.6,1086.8,0.7150000000000001,12.1,2.4,2.8,1.17,-0.14,1.31,1858.0,0.0,1.46247,1.46247,-1.45182,-1.29305,-0.158767,14.979999999999997,69.06686626746506,Target-conference starter/plus rotation,46.41434262948207,28.6
Big West,DeSean Allen-Eikens,desean-allen-eikens,New Orleans,new-orleans,Southland,D1,Cal State Northridge,cal-state-northridge,2022-23,2021-22,target_conference_common_box,https://www.sports-reference.com/cbb/schools/new-orleans/men/2022.html,https://www.sports-reference.com/cbb/schools/cal-state-northridge/men/2023.html,SO,cached_sports_reference_player_profile,2.0,JR,3.0,3.0,data/cache/sports_reference_roster_diff_profiles/desean-allen-eikens-1.html;data/cache/sports_reference_d1_profile_audit/desean-allen-eikens-1.html,78.0,215.0,14,19.4,0.485,5.9,3.2,1.1,0.4,0.3,1.3,0.431,0.25,0.6,0.472,12.164948453608249,6.5979381443298974,2.2680412371134024,0.8247422680412372,0.6185567010309279,2.680412371134021,22.68,29.79,7.109999999999999,25.11,22.72,-2.3900000000000006,0,0,G,guard,wing_guard,rotation,32,32,31.2,998.4,0.78,11.1,5.0,1.3,-1.51,-0.81,-0.7,1589.0,-1.1,1.59208,1.59208,-0.535472,-0.201664,-0.333808,15.640000000000002,67.99401197604791,Target-conference starter/plus rotation,32.86852589641434,31.2
Big West,Josh O'Garro,josh-ogarro,Texas State,texas-state,Sun Belt,D1,Cal State Northridge,cal-state-northridge,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/schools/texas-state/men/2025.html,https://gomatadors.com/sports/mens-basketball/stats/2025-26,SR,cached_sports_reference_player_profile,4.0,GR,5.0,5.0,data/cache/sports_reference_roster_diff_profiles/josh-ogarro-1.html;data/cache/sports_reference_d1_profile_audit/josh-ogarro-1.html,78.0,175.0,32,30.1,0.7525000000000001,9.6,7.0,1.6,0.9,0.6,1.1,0.45,0.333,0.849,0.494,12.757475083056478,9.302325581395348,2.1262458471760795,1.1960132890365447,0.7973421926910299,1.4617940199335548,29.29,29.37,0.0800000000000018,30.35,29.25,-1.1000000000000014,0,0,G,guard,wing_guard,high_usage_role,33,33,33.5,1105.0,0.8375,14.606060606060606,9.030303030303031,2.757575757575758,1.64,1.05,0.59,1995.0,0.0,1.46583,1.46583,1.22978,-0.204647,1.43443,22.83030303030303,65.35928143712576,Target-conference starter/plus rotation,46.41434262948207,33.5
Big West,Yohan Traore,yohan-traore,Auburn,auburn,SEC,D1,UC Santa Barbara,uc-santa-barbara,2023-24,2022-23,target_conference_common_box,https://www.sports-reference.com/cbb/schools/auburn/men/2023.html,https://www.sports-reference.com/cbb/schools/california-santa-barbara/men/2024.html,FR,cached_sports_reference_school_roster,1.0,SO,2.0,1.0,data/cache/sports_reference_d1_profile_audit/yohan-traore-1.html,83.0,225.0,25,9.9,0.2475,2.1,1.4,0.2,0.0,0.1,0.4,0.4,0.192,0.348,0.45,8.484848484848484,5.656565656565657,0.8080808080808081,0.0,0.404040404040404,1.616161616161616,41.92,29.59,-12.330000000000002,45.55,30.93,-14.619999999999997,1,0,F,forward,big_forward,bench,30,30,28.8,864.0,0.72,14.5,5.1,0.4,-1.69,-0.14,-1.55,1442.0,-1.1,2.70829,2.70829,-4.88957,-1.05179,-3.83778,17.92,68.14870259481037,Target-conference starter/plus rotation,32.86852589641434,28.8
Big West,Trevon Taylor,trevon-taylor,James Madison,james-madison,Sun Belt,D1,Cal Poly,cal-poly,2021-22,2020-21,target_conference_common_box,https://www.sports-reference.com/cbb/schools/james-madison/men/2021.html,https://www.sports-reference.com/cbb/schools/cal-poly/men/2022.html,JR,cached_sports_reference_school_roster,3.0,SR,4.0,3.0,data/cache/sports_reference_d1_profile_audit/trevon-taylor-1.html,78.0,210.0,7,6.0,0.15,1.7,1.4,0.3,0.3,0.1,0.4,0.417,0.333,0.0,0.5,11.333333333333334,9.333333333333334,2.0,2.0,0.6666666666666666,2.6666666666666665,27.2,28.77,1.5700000000000005,28.51,22.5,-6.010000000000002,1,1,G,guard,wing_guard,bench,27,26,30.2,815.4,0.755,9.0,5.6,1.0,-0.11,-0.68,0.58,1330.0,-0.2,1.454,1.454,0.368859,-0.250503,0.619362,13.42,65.5688622754491,Target-conference starter/plus rotation,43.22709163346614,30.2
Big West,Andre Kelly,andre-kelly,California,california,PAC 12,D1,UC Santa Barbara,uc-santa-barbara,2022-23,2021-22,target_conference_common_box,https://www.sports-reference.com/cbb/schools/california/men/2022.html,https://www.sports-reference.com/cbb/schools/california-santa-barbara/men/2023.html,SR,cached_sports_reference_school_roster,4.0,GR,5.0,4.0,data/cache/sports_reference_d1_profile_audit/andre-kelly-1.html,81.0,255.0,21,30.2,0.755,13.4,8.4,0.8,0.5,0.6,1.1,0.607,0.5,0.692,0.612,17.748344370860927,11.125827814569536,1.0596026490066226,0.6622516556291391,0.794701986754967,1.456953642384106,40.79,29.79,-11.0,34.65,34.9,0.25,0,0,F,forward,forward,high_usage_role,34,34,27.7,941.8,0.6925,9.3,6.5,0.9,1.71,0.37,1.33,1454.0,-0.2,1.67484,1.67484,0.10981,-0.6997,0.80951,14.740000000000002,66.45708582834331,Target-conference starter/plus rotation,43.22709163346614,27.7
Big West,Ty Johnson,ty-johnson2,Loyola Chicago,loyola-chicago,Atlantic 10,D1,UC Davis,uc-davis,2022-23,2021-22,target_conference_common_box,https://www.sports-reference.com/cbb/schools/loyola-il/men/2022.html,https://www.sports-reference.com/cbb/schools/california-davis/men/2023.html,FR,cached_sports_reference_player_profile,1.0,SO,2.0,3.0,data/cache/sports_reference_roster_diff_profiles/ty-johnson-3.html;data/cache/sports_reference_d1_profile_audit/ty-johnson-3.html;data/cache/sports_reference_roster_diff_profiles/ty-johnson-1.html,75.0,190.0,13,4.0,0.1,0.8,0.5,0.3,0.3,0.0,0.5,0.286,0.0,0.429,0.286,8.0,5.0,3.0,3.0,0.0,5.0,35.45,29.79,-5.660000000000004,42.66,30.86,-11.799999999999997,1,0,G,guard,wing_guard,bench,31,31,28.3,877.3000000000001,0.7075,14.5,4.6,2.5,0.23,-1.15,1.38,1521.0,-1.3,1.50725,1.50725,-1.55899,-2.42214,0.863153,18.95,65.13473053892216,Target-conference starter/plus rotation,30.1792828685259,28.3
Big West,Bol Dengdit,bol-dengdit,Portland,portland,West Coast,D1,UC San Diego,uc-san-diego,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/schools/portland/men/2025.html,https://www.sports-reference.com/cbb/schools/california-san-diego/men/2026.html,SO,cached_sports_reference_school_roster,2.0,JR,3.0,2.0,data/cache/sports_reference_d1_profile_audit/bol-dengdit-1.html,83.0,200.0,30,23.9,0.5974999999999999,7.4,3.9,1.1,0.3,0.2,1.1,0.491,0.379,0.788,0.569,12.384937238493723,6.527196652719666,1.8410041841004183,0.502092050209205,0.3347280334728034,1.8410041841004183,36.22,29.37,-6.849999999999998,26.25,33.94,7.689999999999998,0,0,F,forward,big_forward,starter,34,34,23.4,795.5999999999999,0.585,10.7,5.2,1.7,0.78,0.25,0.53,1281.0,1.1,1.4468,1.4468,0.458802,-0.663711,1.12251,15.33,63.28842315369261,Target-conference rotation,58.46613545816734,23.4
Big West,Dailin Smith,dailin-smith,Alabama A&M,alabama-a-m,SWAC,D1,Cal State Bakersfield,cal-state-bakersfield,2025-26,2022-23,target_conference_common_box,https://www.sports-reference.com/cbb/schools/alabama-am/men/2023.html,https://www.sports-reference.com/cbb/schools/cal-state-bakersfield/men/2026.html,JR,cached_sports_reference_player_profile,3.0,SR,4.0,4.0,data/cache/sports_reference_roster_diff_profiles/dailin-smith-1.html;data/cache/sports_reference_d1_profile_audit/dailin-smith-1.html,78.0,195.0,28,24.6,0.615,10.5,2.6,1.1,1.2,0.6,2.0,0.479,0.355,0.707,0.508,17.073170731707314,4.227642276422764,1.7886178861788615,1.951219512195122,0.975609756097561,3.252032520325203,21.82,29.37,7.550000000000001,21.06,22.12,1.0600000000000023,0,0,G,guard,wing_guard,starter,30,27,29.3,879.0,0.7325,16.5,2.4,0.9,-1.47,0.08,-1.55,1578.0,-1.9,2.15986,2.15986,-4.66253,0.3062,-4.96872,18.99,63.34830339321357,Target-conference rotation,26.394422310756973,29.3
