player_name,target_conference,source_school,source_conference,source_level,destination_school,first_big_west_season,actual,cv_prediction,cv_error,abs_error,source_games,source_mpg,source_ppg,source_rpg,source_apg,source_pts_per_40,source_reb_per_40,source_ast_per_40,source_conf_power,destination_conf_power,conf_power_delta,position,height_in,weight_lbs,outcome_tier,initial_tags,suggested_review_reason,source_url,outcome_url
Darrion Trammell,Mountain West,Seattle,WAC,D1,San Diego State,2022-23,4.3,3.486456425960289,-0.813543574039711,0.813543574039711,31,33.5,17.3,3.8,5.0,20.65671641791045,4.537313432835821,5.970149253731344,29.25,38.01,8.759999999999998,G,5-10,165.0,Target-conference starter/plus rotation,,,https://www.sports-reference.com/cbb/players/darrion-trammell-1.html,https://www.sports-reference.com/cbb/players/darrion-trammell-1.html
Fidelis Okereke,Big West,Cal State Northridge,Big West,D1,Cal State Bakersfield,2023-24,-0.57,0.2415437045937722,0.8115437045937721,0.8115437045937721,31,18.8,4.4,5.1,0.6,9.361702127659576,10.851063829787234,1.276595744680851,29.79,29.59,-0.1999999999999993,F,78.0,240.0,Limited target-conference role,,,https://www.sports-reference.com/cbb/schools/cal-state-northridge/men/2023.html,https://www.sports-reference.com/cbb/schools/cal-state-bakersfield/men/2024.html
Jan Vide,WCC,UCLA,Pac-12,D1,Loyola Marymount,2024-25,-0.35,0.4613319342442846,0.8113319342442846,0.8113319342442846,24,7.3,1.9,0.8,0.5,10.41095890410959,4.383561643835616,2.73972602739726,41.26,36.22,-5.039999999999999,G,6-6,200.0,Limited target-conference role,low_source_minutes,low_source_minutes,https://www.sports-reference.com/cbb/players/jan-vide-1.html,https://www.sports-reference.com/cbb/players/jan-vide-1.html
Zion Richardson,Big West,Quincy,GLVC,D2,Cal State Fullerton,2024-25,-0.02,0.7677042387804548,0.7877042387804548,0.7877042387804548,26,32.19230769230769,17.692307692307693,7.1923076923076925,1.8076923076923077,21.983273596176826,8.936678614097968,2.246117084826762,16.5,30.41,13.91,G,76.0,208.0,Limited target-conference role,,,https://quhawks.com/sports/mens-basketball/stats/2023-24,https://www.sports-reference.com/cbb/players/zion-richardson-1.html
Brayden Fagbemi,Big West,Central Arkansas,ASUN,D1,UC Davis,2025-26,1.79,2.5718215106394684,0.7818215106394684,0.7818215106394684,31,32.9,11.4,4.1,4.7,13.86018237082067,4.984802431610943,5.714285714285714,26.18,29.37,3.1900000000000013,G,72.0,185.0,Target-conference rotation,,,https://www.sports-reference.com/cbb/schools/central-arkansas/men/2025.html,https://www.sports-reference.com/cbb/schools/california-davis/men/2026.html
Kyle Evans,Big West,Colorado State,Mountain West,D1,UC Irvine,2024-25,1.78,1.0017376321413975,-0.7782623678586025,0.7782623678586025,9,5.8,2.0,1.3,0.4,13.793103448275865,8.965517241379311,2.7586206896551726,38.07,30.41,-7.66,F,82.0,200.0,Target-conference rotation,low_source_minutes,low_source_minutes,https://www.sports-reference.com/cbb/schools/colorado-state/men/2024.html,https://www.sports-reference.com/cbb/schools/california-irvine/men/2025.html
Tayshawn Comer,Mountain West,Evansville,MVC,D1,Nevada,2025-26,2.18,1.4079163247756286,-0.7720836752243716,0.7720836752243716,32,36.0,16.2,3.7,4.1,18.0,4.111111111111111,4.555555555555555,34.04,37.82,3.780000000000001,G,6-1,190.0,Target-conference rotation,,,https://www.sports-reference.com/cbb/players/tayshawn-comer-1.html,https://www.sports-reference.com/cbb/players/tayshawn-comer-1.html
Francis Nwaokorie,Atlantic 10,UC San Diego,Big West,D1,Loyola Chicago,2024-25,0.74,1.509835570214638,0.769835570214638,0.769835570214638,33,31.5,11.3,5.5,0.9,14.34920634920635,6.984126984126984,1.1428571428571428,29.59,34.66,5.069999999999997,F,6-7,220.0,Target-conference rotation,,,https://www.sports-reference.com/cbb/players/francis-nwaokorie-1.html,https://www.sports-reference.com/cbb/players/francis-nwaokorie-1.html
TJ Wainwright,WCC,Long Beach State,Big West,D1,Pacific,2025-26,0.84,1.594627377666767,0.754627377666767,0.754627377666767,29,30.0,13.4,2.7,1.7,17.866666666666667,3.6,2.2666666666666666,30.41,35.95,5.540000000000003,G,6-3,180.0,Target-conference starter/plus rotation,,,https://www.sports-reference.com/cbb/players/tj-wainwright-1.html,https://www.sports-reference.com/cbb/players/tj-wainwright-1.html
DeSean Allen-Eikens,Big West,New Orleans,Southland,D1,Cal State Northridge,2022-23,-1.51,-0.7563569707093974,0.7536430292906026,0.7536430292906026,14,19.4,5.9,3.2,1.1,12.164948453608249,6.5979381443298974,2.2680412371134024,22.68,29.79,7.109999999999999,G,78.0,215.0,Target-conference starter/plus rotation,,,https://www.sports-reference.com/cbb/schools/new-orleans/men/2022.html,https://www.sports-reference.com/cbb/schools/cal-state-northridge/men/2023.html
"John Square, Jr.",Big West,Fairleigh Dickinson,Northeast,D1,Cal State Fullerton,2022-23,1.64,0.8897622467401025,-0.7502377532598974,0.7502377532598974,25,22.0,8.5,5.0,1.3,15.454545454545457,9.090909090909092,2.363636363636364,23.68,29.79,6.109999999999999,F,78.0,195.0,Limited target-conference role,,,https://www.sports-reference.com/cbb/schools/fairleigh-dickinson/men/2022.html,https://fullertontitans.com/sports/mens-basketball/stats/2022-23
Hassan Drame,Atlantic 10,Saint Peter's,MAAC,D1,La Salle,2022-23,0.59,1.32823601808417,0.7382360180841699,0.7382360180841699,34,21.3,6.0,5.3,0.8,11.267605633802816,9.953051643192488,1.5023474178403755,27.53,34.48,6.949999999999996,F,6-7,190.0,Limited target-conference role,,,https://www.sports-reference.com/cbb/players/hassan-drame-1.html,https://www.sports-reference.com/cbb/players/hassan-drame-1.html
Eduardo Andre,Mountain West,Nebraska,Big Ten,D1,Fresno State,2022-23,2.99,2.2582653872554355,-0.7317346127445647,0.7317346127445647,30,11.5,3.1,3.2,0.3,10.782608695652174,11.130434782608695,1.0434782608695652,43.51,38.01,-5.5,F,6-11,228.0,Target-conference starter/plus rotation,,,https://www.sports-reference.com/cbb/players/eduardo-andre-1.html,https://www.sports-reference.com/cbb/players/eduardo-andre-1.html
Rob Diaz III,Big West,Cal Poly Humboldt,CCAA,D2,Long Beach State,2025-26,0.57,1.3007801787238114,0.7307801787238114,0.7307801787238114,29,32.96551724137931,16.03448275862069,3.7586206896551726,2.1379310344827585,19.456066945606697,4.560669456066947,2.594142259414226,13.01,29.37,16.36,G,74.0,175.0,Target-conference rotation,,,https://humboldtathletics.com/sports/mens-basketball/roster/rob-diaz-iii/10223,https://www.sports-reference.com/cbb/schools/long-beach-state/men/2026.html
Josiah Allick,Mountain West,Kansas City,Summit,D1,New Mexico,2022-23,1.38,0.6563871595796247,-0.7236128404203752,0.7236128404203752,17,26.4,12.9,6.1,1.1,19.545454545454547,9.242424242424242,1.6666666666666667,27.15,38.01,10.86,F,6-8,225.0,Target-conference impact starter,,,https://www.sports-reference.com/cbb/players/josiah-allick-1.html,https://www.sports-reference.com/cbb/players/josiah-allick-1.html
Ty-Laur Johnson,WCC,Wake Forest,ACC,D1,San Diego,2025-26,1.49,2.211334292103997,0.7213342921039969,0.7213342921039969,29,23.5,6.1,1.9,2.7,10.382978723404255,3.234042553191489,4.595744680851064,40.65,35.95,-4.699999999999996,G,6-0,160.0,Target-conference starter/plus rotation,,,https://www.sports-reference.com/cbb/players/ty-laur-johnson-2.html,https://www.sports-reference.com/cbb/players/ty-laur-johnson-2.html
Rudi Williams,WCC,Coastal Carolina,Sun Belt,D1,BYU,2022-23,2.7,1.9916642326647764,-0.7083357673352237,0.7083357673352237,33,30.2,14.7,4.2,3.2,19.47019867549669,5.562913907284768,4.23841059602649,29.95,36.74,6.790000000000003,G,6-3,182.0,Target-conference starter/plus rotation,,,https://www.sports-reference.com/cbb/players/rudi-williams-1.html,https://www.sports-reference.com/cbb/players/rudi-williams-1.html
Sean Newman,Mountain West,Louisiana Tech,CUSA,D1,San Diego State,2025-26,2.0,2.6946820455919585,0.6946820455919585,0.6946820455919585,31,33.3,9.9,2.3,7.9,11.891891891891891,2.762762762762763,9.48948948948949,32.24,37.82,5.579999999999998,G,6-1,160.0,Limited target-conference role,,,https://www.sports-reference.com/cbb/players/sean-newman-jr-1.html,https://www.sports-reference.com/cbb/players/sean-newman-jr-1.html
Rikus Schulte,Big West,Davidson,Atlantic 10,D1,UC Riverside,2024-25,0.32,-0.3629139837006464,-0.6829139837006464,0.6829139837006464,13,6.1,1.2,1.5,0.2,7.868852459016394,9.836065573770492,1.3114754098360657,35.42,30.41,-5.010000000000002,F,81.0,0.0,Limited target-conference role,low_source_minutes,low_source_minutes,https://www.sports-reference.com/cbb/schools/davidson/men/2024.html,https://www.sports-reference.com/cbb/schools/california-riverside/men/2025.html
Jarod Lucas,Mountain West,Oregon State,Pac-12,D1,Nevada,2022-23,2.76,2.0787792961332343,-0.6812207038667655,0.6812207038667655,31,33.7,13.5,2.3,1.2,16.02373887240356,2.729970326409495,1.4243323442136495,40.79,38.01,-2.780000000000001,G,6-3,195.0,Target-conference impact starter,,,https://www.sports-reference.com/cbb/players/jarod-lucas-1.html,https://www.sports-reference.com/cbb/players/jarod-lucas-1.html
Justin McKoy,Big West,North Carolina,ACC,D1,Hawaii,2023-24,1.42,0.743691974968353,-0.6763080250316469,0.6763080250316469,11,5.4,1.7,1.2,0.1,12.592592592592592,8.888888888888888,0.7407407407407407,39.87,29.59,-10.279999999999998,F,80.0,220.0,Target-conference impact starter,low_source_minutes,low_source_minutes,https://www.sports-reference.com/cbb/schools/north-carolina/men/2023.html,https://www.sports-reference.com/cbb/schools/hawaii/men/2024.html
Simon Hildebrandt,WCC,High Point,Big South,D1,Washington State,2025-26,0.67,-0.0051949906261648,-0.675194990626165,0.675194990626165,25,13.4,5.5,3.0,0.4,16.417910447761194,8.955223880597014,1.1940298507462686,28.2,35.95,7.7500000000000036,F,6-9,238.0,Limited target-conference role,,,https://www.sports-reference.com/cbb/players/simon-hildebrandt-1.html,https://www.sports-reference.com/cbb/players/simon-hildebrandt-1.html
Styles Phipps,WCC,Grand Canyon,WAC,D1,Pepperdine,2025-26,1.76,1.1052320016898447,-0.6547679983101553,0.6547679983101553,20,7.9,2.1,1.2,1.1,10.632911392405065,6.075949367088607,5.5696202531645564,30.37,35.95,5.580000000000002,G,6-2,190.0,Target-conference impact starter,low_source_minutes,low_source_minutes,https://www.sports-reference.com/cbb/players/styles-phipps-1.html,https://www.sports-reference.com/cbb/players/styles-phipps-1.html
Mac Riniker,Big West,Colorado Mesa,RMAC,D2,Cal Poly,2024-25,0.81,1.459503978890873,0.649503978890873,0.649503978890873,22,25.0,14.227272727272728,5.181818181818182,2.409090909090909,22.76363636363636,8.29090909090909,3.854545454545455,14.68,30.41,15.73,G,77.0,210.0,Target-conference rotation,,,https://cmumavericks.com/sports/mens-basketball/stats/2023-24,https://www.sports-reference.com/cbb/players/mac-riniker-1.html
Will McClendon,Mountain West,UCLA,Pac-12,D1,San Jose State,2024-25,0.82,1.46639912858741,0.6463991285874101,0.6463991285874101,33,21.0,4.1,3.3,1.1,7.809523809523809,6.285714285714286,2.0952380952380953,41.26,37.82,-3.4399999999999977,G,6-2,210.0,Target-conference starter/plus rotation,,,https://www.sports-reference.com/cbb/players/will-mcclendon-1.html,https://www.sports-reference.com/cbb/players/will-mcclendon-1.html
Jordan Ivy-Curry,WCC,UTSA,CUSA,D1,Pacific,2022-23,1.19,0.543831121156823,-0.646168878843177,0.646168878843177,21,27.7,13.9,2.3,2.3,20.072202166064983,3.32129963898917,3.32129963898917,32.18,36.74,4.560000000000002,G,6-2,170.0,Target-conference rotation,,,https://www.sports-reference.com/cbb/players/jordan-ivy-curry-1.html,https://www.sports-reference.com/cbb/players/jordan-ivy-curry-1.html
Mookie Cook,WCC,Oregon,Big Ten,D1,San Francisco,2025-26,1.59,2.2274442895593625,0.6374442895593624,0.6374442895593624,24,4.3,1.1,0.5,0.1,10.232558139534884,4.651162790697675,0.9302325581395348,45.57,35.95,-9.619999999999996,F,6-7,200.0,Target-conference rotation,low_source_minutes,low_source_minutes,https://www.sports-reference.com/cbb/players/mookie-cook-1.html,https://www.sports-reference.com/cbb/players/mookie-cook-1.html
Elijah Parquet,Mountain West,Colorado,Pac-12,D1,UNLV,2022-23,0.27,0.880389767693779,0.610389767693779,0.610389767693779,18,29.5,6.9,2.4,1.4,9.35593220338983,3.2542372881355934,1.8983050847457628,40.79,38.01,-2.780000000000001,G,6-3,195.0,Limited target-conference role,,,https://www.sports-reference.com/cbb/players/eli-parquet-1.html,https://www.sports-reference.com/cbb/players/eli-parquet-1.html
Andrew Henderson,Big West,Cal State San Bernardino,CCAA,D2,UC Riverside,2025-26,0.16,0.7608631199137345,0.6008631199137344,0.6008631199137344,35,33.8,17.257142857142856,6.8,1.5142857142857142,20.422654268808113,8.04733727810651,1.7920540997464076,13.01,29.37,16.36,G,77.0,210.0,Target-conference starter/plus rotation,,,https://csusbathletics.com/sports/mens-basketball/stats/2024-25,https://www.sports-reference.com/cbb/players/andrew-henderson-1.html
Tajavis Miller,Mountain West,North Dakota State,Summit,D1,New Mexico,2025-26,1.16,0.5608172683616717,-0.5991827316383282,0.5991827316383282,30,21.2,10.6,4.5,1.3,20.0,8.49056603773585,2.452830188679245,28.72,37.82,9.1,G,6-4,190.0,Target-conference rotation,,,https://www.sports-reference.com/cbb/players/tajavis-miller-1.html,https://www.sports-reference.com/cbb/players/tajavis-miller-1.html
Jerone Morton,WCC,Morehead State,OVC,D1,Washington State,2025-26,0.97,1.5563910943062476,0.5863910943062476,0.5863910943062476,26,29.5,10.4,3.2,3.4,14.101694915254235,4.338983050847458,4.610169491525424,24.35,35.95,11.6,G,6-4,200.0,Target-conference rotation,,,https://www.sports-reference.com/cbb/players/jerone-morton-1.html,https://www.sports-reference.com/cbb/players/jerone-morton-1.html
Dylan Andrews,Mountain West,UCLA,Big Ten,D1,Boise State,2025-26,2.09,2.673635829087216,0.5836358290872163,0.5836358290872163,32,24.8,6.9,1.6,3.4,11.129032258064516,2.5806451612903225,5.483870967741935,45.57,37.82,-7.75,G,6-2,170.0,Target-conference starter/plus rotation,,,https://www.sports-reference.com/cbb/players/dylan-andrews-1.html,https://www.sports-reference.com/cbb/players/dylan-andrews-1.html
Isaiah Kerr,Big West,Chico State,CCAA,D2,Hawaii,2025-26,0.15,0.729619759586859,0.579619759586859,0.579619759586859,29,32.89655172413793,13.20689655172414,4.068965517241379,3.1724137931034484,16.058700209643607,4.947589098532495,3.8574423480083864,13.01,29.37,16.36,G,75.0,180.0,Target-conference rotation,,,https://chicowildcats.com/sports/mens-basketball/stats/2024-25,https://www.sports-reference.com/cbb/players/isaiah-kerr-1.html
Isaih Moore,Mountain West,Southern Mississippi,CUSA,D1,Fresno State,2022-23,2.07,1.5013215703848155,-0.5686784296151841,0.5686784296151841,27,28.5,13.1,6.9,1.2,18.385964912280706,9.68421052631579,1.6842105263157894,32.18,38.01,5.829999999999998,F,6-10,205.0,Target-conference starter/plus rotation,,,https://www.sports-reference.com/cbb/players/isaih-moore-1.html,https://www.sports-reference.com/cbb/players/isaih-moore-1.html
Javon Jackson,Missouri Valley,Illinois–Chicago,MVC,D1,Murray State,2025-26,1.84,1.2759679351177362,-0.5640320648822639,0.5640320648822639,31,25.5,11.6,1.9,2.7,18.19607843137255,2.980392156862745,4.235294117647059,34.04,34.04,0.0,G,6-3,190.0,Target-conference starter/plus rotation,,,https://www.sports-reference.com/cbb/players/javon-jackson-1.html,https://www.sports-reference.com/cbb/players/javon-jackson-1.html
Fousseyni Drame,Atlantic 10,Saint Peter's,MAAC,D1,La Salle,2022-23,0.18,0.7429867593589804,0.5629867593589803,0.5629867593589803,33,22.7,7.0,6.4,0.7,12.334801762114536,11.277533039647578,1.2334801762114538,27.53,34.48,6.949999999999996,F,6-7,192.0,Target-conference rotation,,,https://www.sports-reference.com/cbb/players/fousseyni-drame-1.html,https://www.sports-reference.com/cbb/players/fousseyni-drame-1.html
Aaron Clark,WCC,Wake Forest,ACC,D1,Pepperdine,2025-26,0.29,-0.2727374006847974,-0.5627374006847974,0.5627374006847974,7,4.6,0.0,0.1,0.1,0.0,0.8695652173913044,0.8695652173913044,41.65,35.95,-5.699999999999996,G,6-6,195.0,Target-conference starter/plus rotation,low_source_minutes,low_source_minutes,https://www.sports-reference.com/cbb/players/aaron-clark-1.html,https://www.sports-reference.com/cbb/players/aaron-clark-1.html
Bol Dengdit,Big West,Portland,West Coast,D1,UC San Diego,2025-26,0.78,1.340906715274716,0.560906715274716,0.560906715274716,30,23.9,7.4,3.9,1.1,12.384937238493723,6.527196652719666,1.8410041841004183,36.22,29.37,-6.849999999999998,F,83.0,200.0,Target-conference rotation,,,https://www.sports-reference.com/cbb/schools/portland/men/2025.html,https://www.sports-reference.com/cbb/schools/california-san-diego/men/2026.html
Max Mackinnon,WCC,Elon,CAA,D1,Portland,2024-25,1.88,1.3235900698468432,-0.5564099301531567,0.5564099301531567,32,27.1,12.1,4.8,2.6,17.859778597785976,7.084870848708487,3.837638376383764,29.14,36.22,7.079999999999998,G,6-5,205.0,Target-conference starter/plus rotation,,,https://www.sports-reference.com/cbb/players/max-mackinnon-1.html,https://www.sports-reference.com/cbb/players/max-mackinnon-1.html
Ty Johnson,Big West,Loyola Chicago,Atlantic 10,D1,UC Davis,2022-23,0.23,-0.3251353246083316,-0.5551353246083317,0.5551353246083317,13,4.0,0.8,0.5,0.3,8.0,5.0,3.0,35.45,29.79,-5.660000000000004,G,75.0,190.0,Target-conference starter/plus rotation,low_source_minutes,low_source_minutes,https://www.sports-reference.com/cbb/schools/loyola-il/men/2022.html,https://www.sports-reference.com/cbb/schools/california-davis/men/2023.html
Adam Miller,WCC,Arizona State,Big 12,D1,Gonzaga,2025-26,2.89,2.345892691233295,-0.544107308766705,0.544107308766705,30,29.7,9.8,2.3,1.9,13.1986531986532,3.0976430976430978,2.558922558922559,45.35,35.95,-9.4,G,6-3,180.0,Target-conference rotation,,,https://www.sports-reference.com/cbb/players/adam-miller-3.html,https://www.sports-reference.com/cbb/players/adam-miller-3.html
Keonte Jones,Atlantic 10,Cal State Northridge,Big West,D1,Dayton,2025-26,3.93,3.387506897572483,-0.542493102427517,0.542493102427517,33,30.8,13.1,9.0,4.1,17.01298701298701,11.688311688311687,5.324675324675325,30.41,34.66,4.2499999999999964,F,6-6,175.0,Target-conference impact starter,,,https://www.sports-reference.com/cbb/players/keonte-jones-1.html,https://www.sports-reference.com/cbb/players/keonte-jones-1.html
Kolby King,Mountain West,Butler,Big East,D1,Utah State,2025-26,2.96,3.4914477914773205,0.5314477914773206,0.5314477914773206,34,18.9,5.6,3.9,1.7,11.851851851851851,8.253968253968255,3.597883597883598,43.33,37.82,-5.509999999999998,G,6-2,170.0,Target-conference rotation,,,https://www.sports-reference.com/cbb/players/kolby-king-1.html,https://www.sports-reference.com/cbb/players/kolby-king-1.html
Jac Mani,Mountain West,UC Davis,Big West,D1,Fresno State,2025-26,0.55,0.0189937593458492,-0.5310062406541508,0.5310062406541508,10,5.5,2.2,1.2,0.1,16.0,8.727272727272727,0.7272727272727273,30.41,37.82,7.41,F,6-9,217.0,Limited target-conference role,low_source_minutes,low_source_minutes,https://www.sports-reference.com/cbb/players/jac-mani-1.html,https://www.sports-reference.com/cbb/players/jac-mani-1.html
Dominic Brewton,Big West,Alcorn State,SWAC,D1,Cal State Fullerton,2023-24,0.53,1.0570205354720397,0.5270205354720396,0.5270205354720396,27,25.7,12.0,3.7,1.7,18.67704280155642,5.7587548638132295,2.6459143968871595,21.82,29.59,7.77,G,75.0,185.0,Target-conference impact starter,,,https://www.sports-reference.com/cbb/schools/alcorn-state/men/2023.html,https://www.sports-reference.com/cbb/schools/cal-state-fullerton/men/2024.html
Keylan Boone,WCC,Oklahoma State,Big 12,D1,Pacific,2022-23,2.71,2.1901219109903707,-0.5198780890096293,0.5198780890096293,27,17.9,6.0,3.3,0.5,13.40782122905028,7.374301675977654,1.11731843575419,46.04,36.74,-9.299999999999995,G,6-8,200.0,Target-conference starter/plus rotation,,,https://www.sports-reference.com/cbb/players/keylan-boone-1.html,https://www.sports-reference.com/cbb/players/keylan-boone-1.html
Enoch Boakye,Mountain West,Arizona State,Pac-12,D1,Fresno State,2023-24,0.08,0.5912945543232156,0.5112945543232157,0.5112945543232157,19,3.2,0.7,0.7,0.1,8.75,8.75,1.25,40.74,38.07,-2.6700000000000017,C,6-10,240.0,Target-conference rotation,low_source_minutes,low_source_minutes,https://www.sports-reference.com/cbb/players/enoch-boakye-1.html,https://www.sports-reference.com/cbb/players/enoch-boakye-1.html
Parker Friedrichsen,Atlantic 10,Wake Forest,ACC,D1,Davidson,2025-26,1.47,0.9621599503763748,-0.5078400496236251,0.5078400496236251,31,14.6,3.2,1.0,0.6,8.767123287671232,2.73972602739726,1.6438356164383563,40.65,34.66,-5.990000000000002,G,6-3,195.0,Target-conference starter/plus rotation,,,https://www.sports-reference.com/cbb/players/parker-friedrichsen-1.html,https://www.sports-reference.com/cbb/players/parker-friedrichsen-1.html
Marcus Greene,Big West,Houston Christian,Southland,D1,Hawaii,2024-25,0.64,0.1342294632486055,-0.5057705367513945,0.5057705367513945,28,32.5,15.1,3.6,3.0,18.584615384615383,4.430769230769231,3.692307692307693,23.36,30.41,7.050000000000001,G,74.0,185.0,Limited target-conference role,,,https://www.sports-reference.com/cbb/schools/houston-baptist/men/2024.html,https://www.sports-reference.com/cbb/schools/hawaii/men/2025.html
Jasman Sangha,Big West,Texas A&M–Corpus Christi,Southland,D1,Cal State Northridge,2023-24,-1.04,-1.542815769450084,-0.5028157694500841,0.5028157694500841,14,10.4,2.6,1.7,0.4,10.0,6.538461538461538,1.5384615384615383,22.43,29.59,7.16,F,80.0,225.0,Limited target-conference role,,,https://www.sports-reference.com/cbb/schools/texas-am-corpus-christi/men/2023.html,https://www.sports-reference.com/cbb/schools/cal-state-northridge/men/2024.html
Jaden Clayton,WCC,Maine,AmEast,D1,Pacific,2025-26,3.44,3.942116954239026,0.502116954239026,0.502116954239026,34,32.1,7.5,3.3,4.4,9.345794392523365,4.11214953271028,5.482866043613707,25.0,35.95,10.950000000000005,G,6-1,160.0,Target-conference starter/plus rotation,,,https://www.sports-reference.com/cbb/players/jaden-clayton-1.html,https://www.sports-reference.com/cbb/players/jaden-clayton-1.html
Onyi Eyisi,Big West,Fordham,Atlantic 10,D1,Cal State Northridge,2021-22,-0.42,-0.908153679184776,-0.488153679184776,0.488153679184776,14,15.0,3.2,2.3,0.0,8.533333333333333,6.133333333333334,0.0,33.09,28.77,-4.320000000000004,F,81.0,225.0,Target-conference rotation,,,https://www.sports-reference.com/cbb/schools/fordham/men/2021.html,https://www.sports-reference.com/cbb/schools/cal-state-northridge/men/2022.html
Tevin Brewer,Atlantic 10,Florida International,CUSA,D1,Duquesne,2022-23,2.22,2.7075520914294766,0.4875520914294764,0.4875520914294764,30,32.1,15.2,3.5,5.6,18.94080996884735,4.361370716510903,6.978193146417445,32.18,34.48,2.299999999999997,G,5-8,160.0,Target-conference rotation,,,https://www.sports-reference.com/cbb/players/tevin-brewer-1.html,https://www.sports-reference.com/cbb/players/tevin-brewer-1.html
Josh Pascarelli,Mountain West,Marist,MAAC,D1,Colorado State,2025-26,1.13,1.609712508690586,0.479712508690586,0.479712508690586,30,34.5,15.9,3.6,2.3,18.434782608695652,4.173913043478261,2.6666666666666665,25.17,37.82,12.65,G,6-3,195.0,Target-conference starter/plus rotation,,,https://www.sports-reference.com/cbb/players/josh-pascarelli-1.html,https://www.sports-reference.com/cbb/players/josh-pascarelli-1.html
Trevon Taylor,Big West,James Madison,Sun Belt,D1,Cal Poly,2021-22,-0.11,-0.5834621527359728,-0.4734621527359728,0.4734621527359728,7,6.0,1.7,1.4,0.3,11.333333333333334,9.333333333333334,2.0,27.2,28.77,1.5700000000000005,G,78.0,210.0,Target-conference starter/plus rotation,low_source_minutes,low_source_minutes,https://www.sports-reference.com/cbb/schools/james-madison/men/2021.html,https://www.sports-reference.com/cbb/schools/cal-poly/men/2022.html
Yaak Yaak,WCC,New Mexico State,CUSA,D1,Oregon State,2025-26,-0.51,-0.9798805382010988,-0.4698805382010987,0.4698805382010987,15,3.7,0.5,0.7,0.1,5.405405405405405,7.567567567567568,1.081081081081081,32.24,35.95,3.710000000000001,F,6-11,230.0,Limited target-conference role,low_source_minutes,low_source_minutes,https://www.sports-reference.com/cbb/players/yaak-yaak-1.html,https://www.sports-reference.com/cbb/players/yaak-yaak-1.html
Dominick Harris,WCC,Gonzaga,WCC,D1,Loyola Marymount,2023-24,0.76,0.3028199179998047,-0.4571800820001953,0.4571800820001953,13,4.5,1.5,0.6,0.5,13.333333333333334,5.333333333333333,4.444444444444445,36.74,34.66,-2.0800000000000054,G,6-3,190.0,Target-conference starter/plus rotation,low_source_minutes,low_source_minutes,https://www.sports-reference.com/cbb/players/dominick-harris-1.html,https://www.sports-reference.com/cbb/players/dominick-harris-1.html
C.J. Noland,Mountain West,North Texas,AAC,D1,New Mexico,2024-25,1.88,1.4369546195574006,-0.4430453804425993,0.4430453804425993,29,26.1,10.9,2.8,2.0,16.704980842911876,4.291187739463601,3.065134099616858,35.59,37.82,2.229999999999997,G,6-2,229.0,Target-conference rotation,,,https://www.sports-reference.com/cbb/players/cj-noland-1.html,https://www.sports-reference.com/cbb/players/cj-noland-1.html
Devin Askew,Big West,California,PAC 12,D1,Long Beach State,2024-25,0.58,0.1400291426138247,-0.4399708573861752,0.4399708573861752,6,24.3,6.2,4.2,2.5,10.205761316872428,6.91358024691358,4.11522633744856,41.26,30.41,-10.849999999999998,G,77.0,195.0,Target-conference impact starter,,,https://www.sports-reference.com/cbb/schools/california/men/2024.html,https://www.sports-reference.com/cbb/schools/long-beach-state/men/2025.html
Kane Milling,Big West,Nevada,Mountain West,D1,UC Davis,2021-22,-0.21,-0.6484811670798458,-0.4384811670798458,0.4384811670798458,26,22.3,4.8,2.1,1.0,8.609865470852018,3.7668161434977576,1.7937219730941705,32.99,28.77,-4.220000000000002,G,76.0,180.0,Target-conference rotation,,,https://www.sports-reference.com/cbb/schools/nevada/men/2021.html,https://www.sports-reference.com/cbb/schools/california-davis/men/2022.html
Filip Borovicanin,Mountain West,Arizona,Pac-12,D1,New Mexico,2024-25,2.4,1.973350744193867,-0.426649255806133,0.426649255806133,20,5.6,2.3,1.6,0.8,16.42857142857143,11.428571428571429,5.714285714285714,41.26,37.82,-3.4399999999999977,F,6-9,185.0,Target-conference rotation,low_source_minutes,low_source_minutes,https://www.sports-reference.com/cbb/players/filip-borovicanin-1.html,https://www.sports-reference.com/cbb/players/filip-borovicanin-1.html
Judson Martindale,WCC,Holy Cross,Patriot,D1,Pacific,2022-23,-0.05,0.367448244928691,0.417448244928691,0.417448244928691,31,24.1,8.2,3.3,0.9,13.609958506224066,5.477178423236515,1.4937759336099583,25.2,36.74,11.540000000000004,G,6-6,205.0,Limited target-conference role,,,https://www.sports-reference.com/cbb/players/judson-martindale-1.html,https://www.sports-reference.com/cbb/players/judson-martindale-1.html
Max Murrell,Big West,Stanford,PAC 12,D1,UC Santa Barbara,2024-25,-0.4,0.0160035724148694,0.4160035724148694,0.4160035724148694,17,14.7,2.6,2.1,0.6,7.07482993197279,5.714285714285714,1.6326530612244898,41.26,30.41,-10.849999999999998,F,81.0,225.0,Limited target-conference role,,,https://www.sports-reference.com/cbb/schools/stanford/men/2024.html,https://www.sports-reference.com/cbb/schools/california-santa-barbara/men/2025.html
