target_conference,player_name,player_slug,source_school,source_school_slug,source_conference,source_level,destination_school,destination_school_slug,first_big_west_season,source_season,source_stat_source,position,height_in,weight_lbs,source_conf_power,source_conf_power_method,destination_conf_power,destination_conf_power_method,conf_power_delta,source_games,source_mpg,source_minutes_share,source_ppg,source_rpg,source_apg,source_spg,source_bpg,source_topg,source_fg_pct,source_fg3_pct,source_ft_pct,source_efg_pct,source_ts_pct,source_three_rate,source_ft_rate,source_per,source_usg_pct,source_ws,source_bpm,source_pts_per_40,source_reb_per_40,source_ast_per_40,source_stl_per_40,source_blk_per_40,source_tov_per_40,big_west_games,big_west_games_started,big_west_mpg,big_west_minutes,big_west_minutes_share,big_west_ppg,big_west_rpg,big_west_apg,big_west_spg,big_west_bpg,big_west_topg,big_west_ts_pct,big_west_per,big_west_usg_pct,big_west_ws,big_west_ws_per_40,big_west_bpm,big_west_porpag,production_score,impact_score,outcome_tier,source_url,outcome_url,source_evanmiya_match_method,source_evanmiya_player_name,source_evanmiya_team,source_evanmiya_rank,source_evanmiya_obpr,source_evanmiya_dbpr,source_evanmiya_bpr,source_evanmiya_poss,source_evanmiya_box_obpr,source_evanmiya_box_dbpr,source_evanmiya_box_bpr,source_evanmiya_adj_team_off_eff,source_evanmiya_adj_team_def_eff,source_evanmiya_adj_team_eff_margin,source_evanmiya_plus_minus,target_evanmiya_match_method,target_evanmiya_player_name,target_evanmiya_team,target_evanmiya_rank,target_evanmiya_obpr,target_evanmiya_dbpr,target_evanmiya_bpr,target_evanmiya_poss,target_evanmiya_box_obpr,target_evanmiya_box_dbpr,target_evanmiya_box_bpr,target_evanmiya_adj_team_off_eff,target_evanmiya_adj_team_def_eff,target_evanmiya_adj_team_eff_margin,target_evanmiya_plus_minus,big_west_bpr,big_west_obpr,big_west_dbpr,big_west_bpr_poss
Atlantic 10,Rikus Schulte,rikus schulte,UC Riverside,uc-riverside,Big West,D1,Fordham,fordham,2025-26,2024-25,target_conference_common_box,F,6-9,240.0,30.41,exact,34.66,nearest_2024-25,4.2499999999999964,33,15.2,0.38,3.8,3.3,0.5,0.3,0.2,0.5,0.549,0.238,0.563,0.574,,,,,,,,10.0,8.68421052631579,1.3157894736842106,0.7894736842105263,0.5263157894736842,1.3157894736842106,32,32,30.0,960.0,0.75,10.7,9.1,1.4,1.5,0.6,1.9,0.5944444444444444,20.3,18.8,4.0,0.166,2.4,,18.570000000000004,83.07884231536926,Target-conference impact starter,https://www.sports-reference.com/cbb/players/rikus-schulte-1.html,https://www.sports-reference.com/cbb/players/rikus-schulte-1.html,exact_name_team,Rikus Schulte,UC Riverside,1629.0,0.09,0.23,0.32,818.0,-0.01,-0.89,-0.91,110.4,100.9,9.5,24.0,exact_name_team,Rikus Schulte,Fordham,636.0,0.88,2.13,3.01,1470.0,1.56,1.47,3.02,103.2,98.6,4.5,94.0,3.01,0.88,2.13,1470.0
Atlantic 10,Keyshawn Hall,keyshawn hall,UNLV,unlv,MWC,D1,George Mason,george-mason,2023-24,2022-23,target_conference_common_box,G,6-7,250.0,38.01,exact,35.42,exact,-2.5899999999999963,18,10.7,0.2674999999999999,5.4,1.6,0.4,0.2,0.2,1.1,0.479,0.5,0.68,0.548,,,,,,,,20.186915887850468,5.981308411214954,1.4953271028037385,0.7476635514018692,0.7476635514018692,4.112149532710281,29,28,30.6,887.4000000000001,0.765,16.6,8.1,1.4,0.4,0.3,2.3,0.5942153493699885,22.0,28.6,3.9,0.176,3.7,,22.590000000000003,88.88223552894212,Target-conference impact starter,https://www.sports-reference.com/cbb/players/keyshawn-hall-1.html,https://www.sports-reference.com/cbb/players/keyshawn-hall-1.html,missing,,,,,,,,,,,,,,,exact_name_team,Keyshawn Hall,George Mason,901.0,1.41,0.57,1.98,1414.0,2.03,1.04,3.07,109.2,97.9,11.3,74.0,1.98,1.41,0.57,1414.0
Atlantic 10,Tre Dinkins,tre dinkins,Duquesne,duquesne,A-10,D1,George Washington,george-washington,2025-26,2024-25,target_conference_common_box,G,6-2,190.0,34.66,exact,34.66,nearest_2024-25,0.0,32,29.2,0.73,12.9,2.3,3.1,0.9,0.1,1.8,0.409,0.379,0.782,0.524,,,,,,,,17.671232876712327,3.1506849315068495,4.2465753424657535,1.2328767123287672,0.136986301369863,2.4657534246575343,35,1,21.1,738.5,0.5275000000000001,8.8,1.7,1.8,0.5,0.1,1.2,0.5661348430262481,13.1,20.4,2.1,0.111,1.7,,11.07,55.678642714570856,Target-conference rotation,https://www.sports-reference.com/cbb/players/tre-dinkins-1.html,https://www.sports-reference.com/cbb/players/tre-dinkins-1.html,exact_name_team,Tre Dinkins,Duquesne,726.0,3.01,-0.51,2.51,1484.0,3.64,-0.26,3.38,107.1,100.9,6.1,-8.0,exact_name_team,Tre Dinkins,George Washington,820.0,3.48,-1.02,2.45,1242.0,3.06,-0.7,2.36,116.5,108.0,8.5,134.0,2.45,3.48,-1.02,1242.0
Atlantic 10,Fousseyni Drame,fousseyni drame,Saint Peter's,saint-peter-s,MAAC,D1,La Salle,la-salle,2022-23,2021-22,target_conference_common_box,F,6-7,192.0,27.53,nearest_2022-23,34.48,exact,6.949999999999996,33,22.7,0.5675,7.0,6.4,0.7,0.5,0.5,1.1,0.553,0.364,0.627,0.59,,,,,,,,12.334801762114536,11.277533039647578,1.2334801762114538,0.881057268722467,0.881057268722467,1.9383259911894273,34,25,26.1,887.4000000000001,0.6525000000000001,8.8,5.3,0.7,1.0,0.8,1.1,0.4961659900766802,14.9,19.5,2.0,0.091,-0.6,,13.71,58.507984031936125,Target-conference rotation,https://www.sports-reference.com/cbb/players/fousseyni-drame-1.html,https://www.sports-reference.com/cbb/players/fousseyni-drame-1.html,exact_name_team,Fousseyni Drame,Saint Peter's,986.0,0.0,1.71,1.71,1170.0,0.39,1.07,1.46,101.7,89.1,12.6,75.0,exact_name_team,Fousseyni Drame,La Salle,1697.0,0.01,0.17,0.18,1531.0,-0.16,0.8,0.65,102.8,102.9,-0.1,-83.0,0.18,0.01,0.17,1531.0
Atlantic 10,Hassan Drame,hassan drame,Saint Peter's,saint-peter-s,MAAC,D1,La Salle,la-salle,2022-23,2021-22,target_conference_common_box,F,6-7,190.0,27.53,nearest_2022-23,34.48,exact,6.949999999999996,34,21.3,0.5325,6.0,5.3,0.8,0.9,0.4,1.3,0.5,0.346,0.737,0.529,,,,,,,,11.267605633802816,9.953051643192488,1.5023474178403755,1.6901408450704225,0.7511737089201878,2.44131455399061,34,26,21.9,744.5999999999999,0.5475,6.4,4.3,0.7,1.0,0.4,1.0,0.4656577415599535,12.2,18.1,1.4,0.073,-1.2,,10.38,44.266467065868255,Limited target-conference role,https://www.sports-reference.com/cbb/players/hassan-drame-1.html,https://www.sports-reference.com/cbb/players/hassan-drame-1.html,exact_name_team,Hassan Drame,Saint Peter's,1114.0,-0.56,1.98,1.43,1141.0,0.51,1.17,1.68,97.2,88.0,9.2,7.0,exact_name_team,Hassan Drame,La Salle,1509.0,-0.78,1.36,0.59,1280.0,-0.51,0.66,0.15,99.7,97.1,2.7,-28.0,0.59,-0.78,1.36,1280.0
Atlantic 10,Desmond Watson,desmond watson,Davidson,davidson,A-10,D1,Loyola Chicago,loyola-chicago,2023-24,2022-23,target_conference_common_box,G,6-5,200.0,34.48,exact,35.42,exact,0.9400000000000048,32,29.2,0.73,9.4,3.8,1.1,0.7,0.2,1.4,0.409,0.272,0.747,0.451,,,,,,,,12.876712328767123,5.205479452054795,1.5068493150684932,0.9589041095890412,0.273972602739726,1.9178082191780823,33,33,31.4,1036.2,0.7849999999999999,12.6,4.6,2.5,1.0,0.2,1.8,0.5227348157982078,13.8,22.7,2.9,0.11,2.3,,17.51,81.74151696606786,Target-conference impact starter,https://www.sports-reference.com/cbb/players/desmond-watson-1.html,https://www.sports-reference.com/cbb/players/desmond-watson-1.html,missing,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,
Atlantic 10,Francis Nwaokorie,francis nwaokorie,UC San Diego,uc-san-diego,Big West,D1,Loyola Chicago,loyola-chicago,2024-25,2023-24,target_conference_common_box,F,6-7,220.0,29.59,exact,34.66,exact,5.069999999999997,33,31.5,0.7875,11.3,5.5,0.9,0.7,0.7,1.5,0.456,0.34,0.794,0.55,,,,,,,,14.34920634920635,6.984126984126984,1.1428571428571428,0.8888888888888888,0.8888888888888888,1.9047619047619049,37,5,22.6,836.2,0.5650000000000001,5.4,4.9,0.6,0.6,0.4,0.5,0.5823986194995686,13.2,11.9,2.8,0.135,0.8,,9.7,56.63672654690619,Target-conference rotation,https://www.sports-reference.com/cbb/players/francis-nwaokorie-1.html,https://www.sports-reference.com/cbb/players/francis-nwaokorie-1.html,exact_name_team,Francis Nwaokorie,UC San Diego,776.0,1.7,0.68,2.38,1668.0,1.16,-0.24,0.92,111.7,99.4,12.3,187.0,exact_name_team,Francis Nwaokorie,Loyola Chicago,1445.0,0.87,-0.13,0.74,1350.0,0.63,-0.02,0.61,108.0,101.3,6.7,15.0,0.74,0.87,-0.13,1350.0
Atlantic 10,Dominick Harris,dominick harris,UCLA,ucla,Big Ten,D1,Loyola Chicago,loyola-chicago,2025-26,2024-25,target_conference_common_box,G,6-3,190.0,45.57,exact,34.66,nearest_2024-25,-10.910000000000004,11,7.4,0.185,1.1,0.6,0.1,0.4,0.0,0.3,0.154,0.111,1.0,0.192,,,,,,,,5.945945945945946,3.243243243243243,0.5405405405405405,2.162162162162162,0.0,1.6216216216216215,7,2,6.3,44.1,0.1575,1.4,0.6,0.3,0.0,0.0,0.3,0.287828947368421,-2.8,22.7,-0.1,-0.103,-14.7,,1.88,2.884231536926148,Limited target-conference role,https://www.sports-reference.com/cbb/players/dominick-harris-1.html,https://www.sports-reference.com/cbb/players/dominick-harris-1.html,missing,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,
Atlantic 10,Kayde Dotson,kayde dotson,New Mexico,new-mexico,MWC,D1,Loyola Chicago,loyola-chicago,2025-26,2024-25,target_conference_common_box,G,6-2,190.0,37.82,exact,34.66,nearest_2024-25,-3.1600000000000037,32,6.7,0.1675,2.3,0.4,0.8,0.4,0.1,0.5,0.417,0.417,0.625,0.542,,,,,,,,13.731343283582088,2.388059701492537,4.776119402985074,2.388059701492537,0.5970149253731343,2.9850746268656714,28,21,26.7,747.6,0.6675,10.5,2.8,2.0,0.5,0.0,1.6,0.5604184457728437,12.2,21.6,1.1,0.059,-1.1,,13.409999999999998,52.96407185628743,Target-conference rotation,https://www.sports-reference.com/cbb/players/kayde-dotson-1.html,https://www.sports-reference.com/cbb/players/kayde-dotson-1.html,missing,,,,,,,,,,,,,,,exact_name_team,Kayde Dotson,Loyola Chicago,2147.0,0.99,-1.77,-0.78,1199.0,1.98,-0.49,1.49,101.0,115.9,-14.9,-169.0,-0.78,0.99,-1.77,1199.0
Atlantic 10,Alex Crawford,alex crawford,Fresno State,fresno-state,MWC,D1,Rhode Island,rhode-island,2025-26,2024-25,target_conference_common_box,F,6-7,187.0,37.82,exact,34.66,nearest_2024-25,-3.1600000000000037,30,32.5,0.8125,11.5,4.3,1.3,1.0,0.8,2.1,0.491,0.278,0.701,0.527,,,,,,,,14.153846153846152,5.292307692307692,1.6,1.2307692307692308,0.9846153846153848,2.5846153846153848,32,19,19.5,624.0,0.4875,5.0,3.3,0.2,0.7,0.6,1.1,0.4653760238272524,8.2,17.5,0.7,0.047,-4.0,,7.81,29.34131736526946,Limited target-conference role,https://www.sports-reference.com/cbb/players/alex-crawford-1.html,https://www.sports-reference.com/cbb/players/alex-crawford-1.html,exact_name_team,Alex Crawford,Fresno State,2253.0,-0.53,-0.46,-0.98,1722.0,0.03,0.42,0.45,98.7,106.2,-7.5,-279.0,exact_name_team,Alex Crawford,Rhode Island,2479.0,-2.31,0.69,-1.63,1034.0,-3.14,0.57,-2.57,99.2,101.5,-2.3,-10.0,-1.63,-2.31,0.69,1034.0
Atlantic 10,Will Johnston,will johnston,Loyola Marymount,loyola-marymount,WCC,D1,Richmond,richmond,2025-26,2024-25,target_conference_common_box,G,6-3,180.0,36.22,exact,34.66,nearest_2024-25,-1.5600000000000025,32,28.8,0.72,11.9,2.2,3.2,0.8,0.0,1.2,0.405,0.366,0.877,0.516,,,,,,,,16.52777777777778,3.0555555555555554,4.444444444444445,1.1111111111111112,0.0,1.6666666666666663,32,32,27.5,880.0,0.6875,9.7,3.0,2.2,0.5,0.1,0.9,0.5427484333034914,12.4,18.6,2.0,0.093,-0.6,,13.31,59.625748502994014,Target-conference rotation,https://www.sports-reference.com/cbb/players/will-johnston-2.html,https://www.sports-reference.com/cbb/players/will-johnston-2.html,exact_name_team,Will Johnston,Loyola Marymount,802.0,2.71,-0.44,2.27,1542.0,2.83,-0.29,2.53,104.9,99.5,5.4,-15.0,exact_name_team,Will Johnston,Richmond,1358.0,2.25,-1.31,0.95,1468.0,1.75,-0.65,1.09,109.7,111.8,-2.1,-12.0,0.95,2.25,-1.31,1468.0
Atlantic 10,Michael Meadows,michael meadows,Portland,portland,WCC,D1,Saint Louis,saint-louis,2023-24,2022-23,target_conference_common_box,G,6-2,175.0,36.74,exact,35.42,exact,-1.3200000000000005,21,29.1,0.7275,11.0,2.7,2.2,0.6,0.0,1.1,0.457,0.359,0.778,0.523,,,,,,,,15.120274914089348,3.7113402061855663,3.0240549828178693,0.8247422680412371,0.0,1.5120274914089349,17,11,25.0,425.0,0.625,5.7,2.1,3.2,0.5,0.1,1.2,0.4986004198740378,10.2,14.0,0.4,0.035,-3.2,,9.23,37.539920159680634,Limited target-conference role,https://www.sports-reference.com/cbb/players/michael-meadows-1.html,https://www.sports-reference.com/cbb/players/michael-meadows-1.html,missing,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,
Atlantic 10,Kilian Brockhoff,kilian brockhoff,UC Santa Barbara,uc-santa-barbara,Big West,D1,Saint Louis,saint-louis,2024-25,2023-24,target_conference_common_box,F,6-9,225.0,29.59,exact,34.66,exact,5.069999999999997,19,7.6,0.19,2.6,1.5,0.3,0.2,0.1,0.7,0.395,0.379,0.571,0.539,,,,,,,,13.68421052631579,7.894736842105264,1.5789473684210529,1.0526315789473684,0.5263157894736842,3.68421052631579,23,0,4.3,98.9,0.1075,1.3,0.5,0.3,0.1,0.0,0.3,0.5094043887147336,6.9,19.6,0.1,0.044,-5.7,,1.78,4.895209580838324,Limited target-conference role,https://www.sports-reference.com/cbb/players/kilian-brockhoff-1.html,https://www.sports-reference.com/cbb/players/kilian-brockhoff-1.html,missing,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,
Atlantic 10,Quentin Jones,quentin jones,Northern Illinois,northern-illinois,MAC,D1,Saint Louis,saint-louis,2025-26,2024-25,target_conference_common_box,G,6-5,170.0,28.35,exact,34.66,nearest_2024-25,6.309999999999995,31,35.4,0.885,16.6,4.8,3.5,1.3,0.9,2.5,0.455,0.355,0.766,0.524,,,,,,,,18.757062146892657,5.423728813559323,3.9548022598870056,1.4689265536723164,1.0169491525423728,2.824858757062147,35,33,26.5,927.5,0.6625,9.1,3.9,3.0,0.9,0.9,1.9,0.5750758341759352,13.7,18.2,3.2,0.14,3.4,,14.240000000000002,74.99500998003992,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/players/quentin-jones-3.html,https://www.sports-reference.com/cbb/players/quentin-jones-3.html,exact_name_team,Quentin Jones,Northern Illinois,1824.0,-0.27,0.26,-0.01,1792.0,0.52,1.1,1.63,93.5,109.6,-16.2,-299.0,exact_name_team,Quentin Jones,Saint Louis,341.0,1.78,2.58,4.36,1644.0,1.59,1.44,3.03,119.0,95.1,24.0,367.0,4.36,1.78,2.58,1644.0
Atlantic 10,Connor Odom,connor odom,Utah State,utah-state,MWC,D1,VCU,vcu,2023-24,2022-23,target_conference_common_box,G,5-11,155.0,38.01,exact,35.42,exact,-2.5899999999999963,4,0.8,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.6,53.4,0.0,-0.725,-41.3,,0.0,0.9181636726546906,Limited target-conference role,https://www.sports-reference.com/cbb/players/connor-odom-1.html,https://www.sports-reference.com/cbb/players/connor-odom-1.html,missing,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,
Atlantic 10,Max Shulga,max shulga,Utah State,utah-state,MWC,D1,VCU,vcu,2023-24,2022-23,target_conference_common_box,G,6-4,197.0,38.01,exact,35.42,exact,-2.5899999999999963,35,31.1,0.7775000000000001,11.9,4.5,4.0,0.7,0.3,2.3,0.428,0.364,0.824,0.522,,,,,,,,15.305466237942122,5.787781350482315,5.144694533762058,0.9003215434083601,0.3858520900321543,2.958199356913183,37,37,32.8,1213.6,0.82,14.0,4.6,3.6,0.9,0.3,2.0,0.6520119225037257,19.7,21.1,5.5,0.181,6.8,,19.58,94.89520958083833,Target-conference impact starter,https://www.sports-reference.com/cbb/players/max-shulga-1.html,https://www.sports-reference.com/cbb/players/max-shulga-1.html,exact_name_team,Max Shulga,Utah State,225.0,3.36,1.34,4.7,1842.0,3.53,1.04,4.58,116.4,93.0,23.4,260.0,exact_name_team,Max Shulga,VCU,90.0,4.73,1.61,6.35,2028.0,4.88,1.13,6.01,110.5,94.0,16.6,151.0,6.35,4.73,1.61,2028.0
Atlantic 10,Sean Bairstow,sean bairstow,Utah State,utah-state,MWC,D1,VCU,vcu,2023-24,2022-23,target_conference_common_box,G,6-8,190.0,38.01,exact,35.42,exact,-2.5899999999999963,35,31.6,0.79,10.3,5.2,2.6,0.4,0.2,1.5,0.473,0.386,0.548,0.524,,,,,,,,13.037974683544304,6.582278481012658,3.291139240506329,0.5063291139240506,0.2531645569620253,1.8987341772151896,25,24,33.0,825.0,0.825,10.0,4.7,3.7,0.5,0.0,1.7,0.4828118964851293,11.9,19.7,1.8,0.087,-0.2,,15.38,69.7005988023952,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/players/sean-bairstow-1.html,https://www.sports-reference.com/cbb/players/sean-bairstow-1.html,exact_name_team,Sean Bairstow,Utah State,719.0,1.67,0.75,2.42,1851.0,1.79,0.42,2.21,115.6,93.0,22.6,231.0,exact_name_team,Sean Bairstow,VCU,894.0,1.4,0.59,2.0,1379.0,0.93,-0.39,0.54,110.5,93.6,16.9,95.0,2.0,1.4,0.59,1379.0
American,Leland Walker,leland walker,Eastern Kentucky,eastern-kentucky,A-Sun,D1,Florida Atlantic,florida-atlantic,2024-25,2023-24,target_conference_common_box,G,6-1,185.0,27.08,exact,34.55,exact,7.469999999999999,31,28.4,0.71,15.4,2.7,4.1,1.1,0.2,2.5,0.433,0.342,0.832,0.483,,,,,,,,21.690140845070424,3.802816901408451,5.774647887323944,1.5492957746478877,0.2816901408450704,3.5211267605633805,33,33,28.5,940.5,0.7125,9.2,2.7,4.5,1.1,0.1,2.4,0.4757964418700869,10.6,21.2,1.2,0.052,-2.3,,13.88,54.23652694610778,Target-conference rotation,https://www.sports-reference.com/cbb/players/leland-walker-1.html,https://www.sports-reference.com/cbb/players/leland-walker-1.html,exact_name_team,Leland Walker,Eastern Kentucky,1334.0,1.79,-0.89,0.89,1427.0,2.2,0.02,2.22,108.6,106.4,2.2,-7.0,exact_name_team,Leland Walker,Florida Atlantic,1145.0,1.3,0.14,1.43,1628.0,0.51,0.32,0.83,113.2,101.9,11.2,45.0,1.43,1.3,0.14,1628.0
American,Ashton Hardaway,ashton hardaway,St. Mary's (CA),st-mary-s-ca,WCC,D1,Memphis,memphis,2025-26,2024-25,target_conference_common_box,F,6-8,210.0,36.22,exact,34.55,nearest_2024-25,-1.6700000000000017,33,9.5,0.2375,2.1,1.2,0.4,0.3,0.2,0.3,0.354,0.31,0.917,0.454,,,,,,,,8.842105263157896,5.052631578947368,1.6842105263157894,1.263157894736842,0.8421052631578947,1.263157894736842,25,9,19.5,487.5,0.4875,5.6,2.5,1.4,0.8,0.7,1.2,0.5135730007336757,10.9,16.3,0.8,0.062,2.2,,8.780000000000001,45.464071856287426,Target-conference rotation,https://www.sports-reference.com/cbb/players/ashton-hardaway-1.html,https://www.sports-reference.com/cbb/players/ashton-hardaway-1.html,missing,,,,,,,,,,,,,,,exact_name_team,Ashton Hardaway,Memphis,1663.0,-0.51,0.78,0.28,844.0,-0.04,1.28,1.24,102.2,103.9,-1.8,-60.0,0.28,-0.51,0.78,844.0
American,Will McClendon,will mcclendon,San Jose State,san-jose-state,MWC,D1,North Texas,north-texas,2025-26,2024-25,target_conference_common_box,G,6-2,210.0,37.82,exact,34.55,nearest_2024-25,-3.270000000000003,24,32.1,0.8025,12.0,3.3,2.8,0.8,0.0,0.9,0.361,0.349,0.827,0.452,,,,,,,,14.953271028037385,4.11214953271028,3.4890965732087227,0.9968847352024922,0.0,1.1214953271028036,4,0,24.5,98.0,0.6125,13.0,4.0,2.5,0.8,0.3,1.3,0.6327881619937694,22.9,24.4,0.6,0.234,4.9,,17.67,65.67864271457086,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/players/will-mcclendon-1.html,https://www.sports-reference.com/cbb/players/will-mcclendon-1.html,exact_name_team,Will McClendon,San Jose State,1402.0,1.55,-0.74,0.82,1254.0,1.66,-0.72,0.95,107.0,105.2,1.8,-38.0,missing,,,,,,,,,,,,,,,,,,
American,Caden Powell,caden powell,Wyoming,wyoming,MWC,D1,Rice,rice,2024-25,2023-24,target_conference_common_box,F,6-10,206.0,38.07,exact,34.55,exact,-3.520000000000003,32,20.5,0.5125,5.4,4.6,1.3,0.4,0.8,1.4,0.482,0.0,0.66,0.482,,,,,,,,10.53658536585366,8.975609756097562,2.5365853658536586,0.7804878048780488,1.5609756097560976,2.731707317073171,32,32,24.3,777.6,0.6075,10.4,7.2,0.8,0.5,1.0,1.1,0.6021306160259379,22.9,20.7,3.5,0.182,2.7,,16.5,73.06387225548902,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/players/caden-powell-1.html,https://www.sports-reference.com/cbb/players/caden-powell-1.html,exact_name_team,Caden Powell,Wyoming,1932.0,-0.93,0.56,-0.37,1048.0,-0.21,0.89,0.68,104.5,103.5,1.0,-95.0,exact_name_team,Caden Powell,Rice,588.0,1.65,1.36,3.01,1286.0,2.25,0.68,2.92,108.3,99.4,8.9,61.0,3.01,1.65,1.36,1286.0
American,Jimmy Oladokun,jimmy oladokun,San Diego,san-diego,WCC,D1,Rice,rice,2024-25,2023-24,target_conference_common_box,F,6-9,220.0,34.66,exact,34.55,exact,-0.1099999999999994,31,16.5,0.4125,5.7,3.0,0.5,0.4,0.5,1.0,0.491,0.0,0.422,0.491,,,,,,,,13.818181818181818,7.272727272727272,1.2121212121212122,0.9696969696969696,1.2121212121212122,2.4242424242424243,31,0,9.5,294.5,0.2375,2.9,2.5,0.4,0.2,0.2,0.6,0.4571248423707439,12.6,20.5,0.5,0.063,-4.3,,4.91,14.41117764471058,Limited target-conference role,https://www.sports-reference.com/cbb/players/jimmy-oladokun-jr-1.html,https://www.sports-reference.com/cbb/players/jimmy-oladokun-jr-1.html,suffix_insensitive_name_team,Jimmy Oladokun Jr.,San Diego,2202.0,-1.75,0.84,-0.91,815.0,-1.94,-0.1,-2.03,98.1,98.0,0.1,-38.0,missing,,,,,,,,,,,,,,,,,,
American,Jefferson Koulibaly,jefferson koulibaly,Washington State,washington-state,Pac-12,D1,SMU,smu,2022-23,2021-22,target_conference_common_box,G,6-3,180.0,40.79,exact,38.14,exact,-2.6499999999999986,16,8.3,0.2075,2.6,0.9,0.5,0.4,0.0,0.9,0.357,0.3,0.545,0.429,,,,,,,,12.53012048192771,4.337349397590361,2.4096385542168672,1.9277108433734935,0.0,4.337349397590361,18,1,8.4,151.20000000000002,0.21,1.6,0.9,0.7,0.3,0.1,0.8,0.5221932114882507,4.8,13.7,0.0,0.001,-3.3,,2.5999999999999996,8.877245508982037,Limited target-conference role,https://www.sports-reference.com/cbb/players/jefferson-koulibaly-1.html,https://www.sports-reference.com/cbb/players/jefferson-koulibaly-1.html,missing,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,
American,Elijah Gray,elijah gray,Fordham,fordham,A-10,D1,Temple,temple,2024-25,2023-24,target_conference_common_box,F,6-8,220.0,35.42,exact,34.55,exact,-0.8700000000000045,32,18.0,0.45,8.4,3.7,0.8,0.3,0.4,1.5,0.42,0.286,0.767,0.473,,,,,,,,18.666666666666668,8.222222222222221,1.7777777777777777,0.6666666666666666,0.8888888888888888,3.3333333333333335,25,0,19.7,492.5,0.4925,9.0,3.8,0.6,0.4,0.3,1.6,0.582901554404145,15.4,23.8,1.2,0.095,-3.5,,11.77,37.66467065868264,Limited target-conference role,https://www.sports-reference.com/cbb/players/elijah-gray-1.html,https://www.sports-reference.com/cbb/players/elijah-gray-1.html,exact_name_team,Elijah Gray,Fordham,2636.0,-1.12,-0.99,-2.11,998.0,0.33,0.28,0.61,99.3,107.2,-7.8,-106.0,exact_name_team,Elijah Gray,Temple,2296.0,0.14,-1.24,-1.1,816.0,-0.9,-0.42,-1.32,112.4,110.7,1.7,-37.0,-1.1,0.14,-1.24,816.0
American,Jamal Mashburn,jamal mashburn,New Mexico,new-mexico,MWC,D1,Temple,temple,2024-25,2023-24,target_conference_common_box,G,6-2,175.0,38.07,exact,34.55,exact,-3.520000000000003,28,29.5,0.7375,14.1,2.1,1.5,0.4,0.1,1.3,0.36,0.317,0.847,0.416,,,,,,,,19.11864406779661,2.847457627118644,2.0338983050847457,0.5423728813559322,0.135593220338983,1.7627118644067796,23,23,36.0,828.0,0.9,22.0,3.0,2.2,0.7,0.0,1.8,0.5529861250754072,19.8,30.5,2.6,0.125,1.0,,25.23,83.80239520958085,Target-conference impact starter,https://www.sports-reference.com/cbb/players/jamal-mashburnjr-1.html,https://www.sports-reference.com/cbb/players/jamal-mashburnjr-1.html,suffix_insensitive_name_team,"Jamal Mashburn, Jr.",New Mexico,1209.0,1.52,-0.33,1.19,1438.0,0.75,-1.01,-0.26,113.5,92.4,21.1,130.0,suffix_insensitive_name_team,"Jamal Mashburn, Jr.",Temple,1312.0,2.2,-1.17,1.03,1406.0,1.7,-1.4,0.3,111.3,104.5,6.8,50.0,1.03,2.2,-1.17,1406.0
American,Kolby King,kolby king,St. John's (NY),st-john-s-ny,Big East,D1,Tulane,tulane,2023-24,2022-23,target_conference_common_box,G,6-2,170.0,42.46,exact,35.59,exact,-6.869999999999997,26,7.7,0.1925,1.7,1.1,0.6,0.2,0.0,0.5,0.308,0.304,0.545,0.375,,,,,,,,8.831168831168831,5.714285714285714,3.116883116883117,1.0389610389610389,0.0,2.5974025974025974,31,23,27.3,846.3000000000001,0.6825,10.4,3.6,1.8,1.4,0.4,1.3,0.5985267034990792,16.4,18.3,2.3,0.11,1.3,,14.79,67.9940119760479,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/players/kolby-king-1.html,https://www.sports-reference.com/cbb/players/kolby-king-1.html,missing,,,,,,,,,,,,,,,exact_name_team,Kolby King,Tulane,1387.0,1.0,-0.26,0.74,1506.0,0.96,0.75,1.72,111.4,103.2,8.2,66.0,0.74,1.0,-0.26,1506.0
