target_conference,player_name,player_slug,source_school,source_school_slug,source_conference,source_level,destination_school,destination_school_slug,first_big_west_season,source_season,source_stat_source,position,height_in,weight_lbs,source_conf_power,source_conf_power_method,destination_conf_power,destination_conf_power_method,conf_power_delta,source_games,source_mpg,source_minutes_share,source_ppg,source_rpg,source_apg,source_spg,source_bpg,source_topg,source_fg_pct,source_fg3_pct,source_ft_pct,source_efg_pct,source_ts_pct,source_three_rate,source_ft_rate,source_per,source_usg_pct,source_ws,source_bpm,source_pts_per_40,source_reb_per_40,source_ast_per_40,source_stl_per_40,source_blk_per_40,source_tov_per_40,big_west_games,big_west_games_started,big_west_mpg,big_west_minutes,big_west_minutes_share,big_west_ppg,big_west_rpg,big_west_apg,big_west_spg,big_west_bpg,big_west_topg,big_west_ts_pct,big_west_per,big_west_usg_pct,big_west_ws,big_west_ws_per_40,big_west_bpm,big_west_porpag,production_score,impact_score,outcome_tier,source_url,outcome_url,target_evanmiya_match_method,target_evanmiya_player_name,target_evanmiya_team,target_evanmiya_rank,target_evanmiya_obpr,target_evanmiya_dbpr,target_evanmiya_bpr,target_evanmiya_poss,target_evanmiya_box_obpr,target_evanmiya_box_dbpr,target_evanmiya_box_bpr,target_evanmiya_adj_team_off_eff,target_evanmiya_adj_team_def_eff,target_evanmiya_adj_team_eff_margin,target_evanmiya_plus_minus,big_west_bpr,big_west_obpr,big_west_dbpr,big_west_bpr_poss
Big West,Derin Saran,derin-saran,Stanford,stanford,ACC,D1,UC Irvine,uc-irvine,2025-26,2024-25,target_conference_common_box,G,77.0,190.0,40.65,exact,29.37,exact,-11.279999999999998,5,4.0,0.1,0.6,0.6,0.2,0.0,0.0,0.0,1.0,1.0,0.0,1.5,,,,,,,,6.0,6.0,2.0,0.0,0.0,0.0,35,35,29.7,1039.5,0.7424999999999999,11.5,5.3,3.4,1.7,0.1,2.2,0.4713114754098361,14.0,23.6,2.8,0.108,0.2,,17.75,77.14801444043322,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/players/derin-saran-1.html,https://www.sports-reference.com/cbb/schools/california-irvine/men/2026.html,exact_name_team,Derin Saran,UC Irvine,1440.0,-1.13,1.92,0.79,1768.0,-0.54,0.47,-0.07,99.1,95.2,3.9,129.0,0.79,-1.13,1.92,1768.0
Big West,Leo Beath,leo-beath,Lynn,lynn,SSC,D2,UC San Diego,uc-san-diego,2025-26,2024-25,target_conference_common_box,F,80.0,215.0,14.22,exact,29.37,exact,15.15,30,30.333333333333332,0.7583333333333333,17.833333333333332,9.566666666666666,3.033333333333333,1.2,0.6,1.8,0.462,0.327,0.727,0.5167410714285714,,,,,,,,23.516483516483515,12.615384615384617,4.0,1.5824175824175826,0.7912087912087913,2.3736263736263736,34,33,30.1,1023.4,0.7525000000000001,12.2,5.1,1.6,1.2,0.4,1.5,0.538298623367455,15.0,21.5,3.0,0.118,0.0,,17.26,76.76895306859207,Target-conference starter/plus rotation,https://lynnfightingknights.com/sports/mens-basketball/stats/2024-25,https://www.sports-reference.com/cbb/players/leo-beath-1.html,exact_name_team,Leo Beath,UC San Diego,1346.0,-0.09,1.05,0.97,1708.0,-0.15,0.36,0.21,105.3,101.1,4.2,122.0,0.97,-0.09,1.05,1708.0
Big West,Hunter Erickson,hunter-erickson,Utah,utah,Big XII,D1,Hawaii,hawaii,2025-26,2024-25,target_conference_common_box,G,75.0,191.0,45.35,exact,29.37,exact,-15.98,33,17.8,0.445,3.8,1.6,1.5,0.5,0.3,0.8,0.4,0.347,0.821,0.532,,,,,,,,8.539325842696629,3.595505617977528,3.3707865168539324,1.1235955056179774,0.6741573033707865,1.797752808988764,33,33,31.4,1036.2,0.7849999999999999,8.4,3.8,3.9,0.8,0.5,2.4,0.5657327586206896,10.7,15.0,2.8,0.106,0.4,,13.500000000000002,76.05595667870035,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/utah/men/2025.html,https://www.sports-reference.com/cbb/schools/hawaii/men/2026.html,exact_name_team,Hunter Erickson,Hawaii,1121.0,0.54,1.01,1.54,1766.0,0.71,0.03,0.74,104.2,99.1,5.1,195.0,1.54,0.54,1.01,1766.0
Big West,Josiah Davis,josiah-davis,Niagara,niagara,MAAC,D1,Cal State Northridge,cal-state-northridge,2025-26,2024-25,target_conference_common_box,G,75.0,190.0,25.17,exact,29.37,exact,4.199999999999999,22,27.8,0.6950000000000001,9.4,3.5,3.1,1.0,0.1,2.7,0.457,0.238,0.671,0.472,,,,,,,,13.525179856115107,5.0359712230215825,4.460431654676259,1.4388489208633093,0.1438848920863309,3.884892086330935,34,34,33.4,1135.6,0.835,15.9,4.6,7.4,1.1,0.3,4.7,0.523577449947313,15.1,27.1,2.2,0.077,-1.6,,22.93,75.62274368231047,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/niagara/men/2025.html,https://www.sports-reference.com/cbb/schools/cal-state-northridge/men/2026.html,exact_name_team,Josiah Davis,Cal State Northridge,1540.0,0.99,-0.46,0.53,2062.0,1.78,0.11,1.89,104.2,109.5,-5.3,-33.0,0.53,0.99,-0.46,2062.0
Big West,Gytis Nemeikša,gytis-nemeika,Xavier,xavier,Big East,D1,Hawaii,hawaii,2024-25,2023-24,target_conference_common_box,F,79.0,203.0,43.06,exact,30.41,exact,-12.650000000000002,34,18.5,0.4625,5.2,4.2,0.9,0.2,0.4,1.0,0.469,0.364,0.647,0.524,,,,,,,,11.243243243243244,9.08108108108108,1.945945945945946,0.4324324324324324,0.8648648648648649,2.1621621621621623,31,14,22.8,706.8000000000001,0.5700000000000001,12.3,5.6,1.0,0.5,0.5,1.3,0.6113320079522863,23.6,26.5,3.3,0.189,4.8,,16.970000000000002,77.23826714801444,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/xavier/men/2024.html,https://www.sports-reference.com/cbb/schools/hawaii/men/2025.html,exact_name_team,Gytis Nemeiksa,Hawaii,736.0,1.81,0.66,2.47,1147.0,2.77,0.53,3.3,103.2,103.2,-0.0,-21.0,2.47,1.81,0.66,1147.0
Big West,Kenny Pohto,kenny-pohto,Wichita State,wichita-state,American,D1,UC Santa Barbara,uc-santa-barbara,2024-25,2023-24,target_conference_common_box,F,83.0,235.0,35.59,exact,30.41,exact,-5.180000000000003,34,22.4,0.5599999999999999,8.8,5.9,1.2,0.5,0.3,1.3,0.471,0.209,0.632,0.49,,,,,,,,15.714285714285715,10.535714285714286,2.142857142857143,0.8928571428571429,0.5357142857142857,2.3214285714285716,34,34,25.7,873.8,0.6425,11.8,6.2,1.6,0.5,0.4,2.0,0.6472136902150066,21.3,23.0,3.7,0.168,1.2,,16.890000000000004,75.66787003610108,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/wichita-state/men/2024.html,https://www.sports-reference.com/cbb/schools/california-santa-barbara/men/2025.html,exact_name_team,Kenny Pohto,UC Santa Barbara,828.0,1.32,0.86,2.18,1378.0,1.65,-0.74,0.92,109.3,98.4,10.8,185.0,2.18,1.32,0.86,1378.0
Big West,Tanner Christensen,tanner-christensen,Utah Tech,utah-tech,WAC,D1,Hawaii,hawaii,2024-25,2023-24,target_conference_common_box,F,82.0,260.0,31.41,exact,30.41,exact,-1.0,31,30.3,0.7575000000000001,11.5,6.8,2.0,0.5,1.5,2.2,0.564,0.176,0.6,0.576,,,,,,,,15.18151815181518,8.976897689768977,2.64026402640264,0.6600660066006601,1.98019801980198,2.9042904290429044,31,31,25.1,778.1,0.6275000000000001,10.8,6.9,1.2,0.2,0.8,1.8,0.6566147859922179,20.8,21.3,3.2,0.163,1.9,,16.270000000000003,74.8014440433213,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/dixie-state/men/2024.html,https://www.sports-reference.com/cbb/schools/hawaii/men/2025.html,exact_name_team,Tanner Christensen,Hawaii,546.0,1.92,1.28,3.2,1226.0,1.79,0.07,1.85,105.5,101.0,4.6,49.0,3.2,1.92,1.28,1226.0
Big West,Jefferson De La Cruz Monegro,jefferson-monegro,Valparaiso,valparaiso,Missouri Valley,D1,Cal State Fullerton,cal-state-fullerton,2025-26,2024-25,target_conference_common_box,G,75.0,185.0,34.04,exact,29.37,exact,-4.669999999999998,34,29.0,0.725,10.1,2.8,1.6,0.9,0.3,1.5,0.38,0.32,0.789,0.438,,,,,,,,13.93103448275862,3.8620689655172415,2.206896551724138,1.2413793103448276,0.4137931034482758,2.068965517241379,33,33,29.0,957.0,0.725,11.9,4.6,2.3,1.0,0.4,1.0,0.5611090154658619,15.2,19.0,3.0,0.125,-0.3,,17.21,73.81768953068593,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/valparaiso/men/2025.html,https://www.sports-reference.com/cbb/schools/cal-state-fullerton/men/2026.html,exact_name_team,Jefferson De La Cruz Monegro,Cal State Fullerton,1120.0,1.32,0.24,1.56,1286.0,1.53,0.0,1.54,104.7,105.6,-0.9,17.0,1.56,1.32,0.24,1286.0
Big West,T.J. Wainwright,tj-wainwright,Robert Morris,robert-morris,Horizon,D1,Long Beach State,long-beach-state,2024-25,2023-24,target_conference_common_box,G,75.0,180.0,27.17,exact,30.41,exact,3.2399999999999984,27,22.6,0.5650000000000001,10.0,2.1,1.4,0.5,0.1,1.9,0.428,0.333,0.753,0.502,,,,,,,,17.699115044247787,3.716814159292035,2.47787610619469,0.8849557522123893,0.1769911504424778,3.3628318584070795,29,18,30.0,870.0,0.75,13.4,2.7,1.7,0.9,0.0,1.4,0.607324147933285,17.0,22.0,2.5,0.115,-0.3,,16.41,72.85198555956678,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/robert-morris/men/2024.html,https://www.sports-reference.com/cbb/schools/long-beach-state/men/2025.html,exact_name_team,TJ Wainwright,Long Beach State,1935.0,1.24,-1.49,-0.25,1377.0,2.0,-0.84,1.16,101.1,109.9,-8.8,-155.0,-0.25,1.24,-1.49,1377.0
Big West,Marcus Wilson,marcus-wilson,Washington State,washington-state,West Coast,D1,UC Davis,uc-davis,2025-26,2024-25,target_conference_common_box,G,75.0,180.0,36.22,exact,29.37,exact,-6.849999999999998,4,7.5,0.1875,1.5,0.8,0.5,0.3,0.0,0.0,0.4,0.667,0.0,0.6,,,,,,,,8.0,4.266666666666667,2.6666666666666665,1.6,0.0,0.0,33,33,26.4,871.1999999999999,0.6599999999999999,12.5,3.2,3.9,1.1,0.1,2.2,0.5474772249474422,16.1,25.7,2.5,0.116,0.7,,17.209999999999997,72.24729241877256,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/washington-state/men/2025.html,https://www.sports-reference.com/cbb/schools/california-davis/men/2026.html,exact_name_team,Marcus Wilson,UC Davis,1123.0,1.41,0.13,1.54,1470.0,1.39,-0.0,1.38,104.9,106.9,-1.9,26.0,1.54,1.41,0.13,1470.0
Big West,Nordin Kapić,nordin-kapi,Lynn,lynn,SSC,D2,UC San Diego,uc-san-diego,2024-25,2023-24,target_conference_common_box,F,80.0,240.0,16.53,exact,30.41,exact,13.88,27,31.40740740740741,0.7851851851851852,19.25925925925926,9.185185185185183,2.111111111111111,1.0740740740740742,0.9629629629629628,2.2962962962962963,0.501,0.413,0.758,0.5568513119533528,,,,,,,,24.528301886792455,11.698113207547168,2.688679245283019,1.367924528301887,1.2264150943396226,2.924528301886792,34,33,25.0,850.0,0.625,10.7,5.2,1.2,0.8,0.4,1.3,0.531597774244833,16.1,24.0,3.5,0.163,1.1,,15.37,72.44584837545128,Target-conference starter/plus rotation,https://lynnfightingknights.com/sports/mens-basketball/stats/2023-24,https://www.sports-reference.com/cbb/players/nordin-kapic-1.html,exact_name_team,Nordin Kapic,UC San Diego,819.0,0.33,1.88,2.21,1406.0,0.63,0.29,0.92,114.7,88.0,26.7,340.0,2.21,0.33,1.88,1406.0
Big West,Kamaka Hepa,kamaka-hepa,Texas,texas,Big XII,D1,Hawaii,hawaii,2021-22,2020-21,target_conference_common_box,F,82.0,215.0,41.8,exact,28.77,exact,-13.029999999999998,9,6.4,0.16,2.9,1.0,0.1,0.1,0.2,0.3,0.5,0.5,0.0,0.722,,,,,,,,18.125,6.25,0.625,0.625,1.25,1.875,27,27,28.1,758.7,0.7025,9.4,5.0,1.4,0.4,0.7,2.0,0.5857427716849453,14.2,19.0,2.4,0.126,1.5,,13.65,72.75270758122744,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/texas/men/2021.html,https://www.sports-reference.com/cbb/schools/hawaii/men/2022.html,exact_name_team,Kamaka Hepa,Hawaii,973.0,0.66,1.07,1.74,1148.0,0.74,0.05,0.79,101.6,95.0,6.6,69.0,1.74,0.66,1.07,1148.0
Big West,Myles Che,myles-che,Chattanooga,chattanooga,Southern,D1,UC Irvine,uc-irvine,2024-25,2023-24,target_conference_common_box,G,75.0,190.0,30.14,exact,30.41,exact,0.2699999999999996,28,19.4,0.485,7.5,2.4,1.9,0.6,0.1,1.8,0.527,0.333,0.764,0.579,,,,,,,,15.463917525773198,4.948453608247423,3.9175257731958766,1.2371134020618555,0.2061855670103093,3.711340206185567,38,38,28.6,1086.8,0.7150000000000001,12.1,2.4,2.8,0.7,0.0,2.5,0.552007299270073,12.2,24.1,3.0,0.11,0.0,,14.979999999999997,72.19314079422384,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/chattanooga/men/2024.html,https://www.sports-reference.com/cbb/schools/california-irvine/men/2025.html,exact_name_team,Myles Che,UC Irvine,1252.0,-0.14,1.31,1.17,1858.0,0.61,-0.78,-0.17,106.5,88.7,17.8,261.0,1.17,-0.14,1.31,1858.0
Big West,DeSean Allen-Eikens,desean-allen-eikens,New Orleans,new-orleans,Southland,D1,Cal State Northridge,cal-state-northridge,2022-23,2021-22,target_conference_common_box,G,78.0,215.0,22.68,exact,29.79,exact,7.109999999999999,14,19.4,0.485,5.9,3.2,1.1,0.4,0.3,1.3,0.431,0.25,0.6,0.472,,,,,,,,12.164948453608249,6.5979381443298974,2.2680412371134024,0.8247422680412372,0.6185567010309279,2.680412371134021,32,32,31.2,998.4,0.78,11.1,5.0,1.3,0.8,0.6,1.7,0.5456154148643334,15.6,20.3,2.4,0.096,-1.1,,15.640000000000002,71.10108303249098,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/new-orleans/men/2022.html,https://www.sports-reference.com/cbb/schools/cal-state-northridge/men/2023.html,exact_name_team,De'Sean Allen-Eikens,Cal State Northridge,2404.0,-0.81,-0.7,-1.51,1589.0,0.44,0.05,0.49,92.0,105.5,-13.5,-237.0,-1.51,-0.81,-0.7,1589.0
Big West,Josh O'Garro,josh-ogarro,Texas State,texas-state,Sun Belt,D1,Cal State Northridge,cal-state-northridge,2025-26,2024-25,target_conference_common_box,G,78.0,175.0,29.29,exact,29.37,exact,0.0800000000000018,32,30.1,0.7525000000000001,9.6,7.0,1.6,0.9,0.6,1.1,0.45,0.333,0.849,0.494,,,,,,,,12.757475083056478,9.302325581395348,2.1262458471760795,1.1960132890365447,0.7973421926910299,1.4617940199335548,33,33,33.5,1105.0,0.8375,14.606060606060606,9.030303030303031,2.757575757575758,1.0303030303030305,0.7272727272727273,2.515151515151515,0.5419140133117467,0.0,0.0,0.0,0.0,0.0,,22.83030303030303,68.0595667870036,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/texas-state/men/2025.html,https://gomatadors.com/sports/mens-basketball/stats/2025-26,exact_name_team,Joshua O'Garro,Cal State Northridge,1087.0,1.05,0.59,1.64,1995.0,1.24,0.5,1.74,105.3,107.9,-2.6,17.0,1.64,1.05,0.59,1995.0
Big West,Yohan Traore,yohan-traore,Auburn,auburn,SEC,D1,UC Santa Barbara,uc-santa-barbara,2023-24,2022-23,target_conference_common_box,F,83.0,225.0,41.92,exact,29.59,exact,-12.330000000000002,25,9.9,0.2475,2.1,1.4,0.2,0.0,0.1,0.4,0.4,0.192,0.348,0.45,,,,,,,,8.484848484848484,5.656565656565657,0.8080808080808081,0.0,0.404040404040404,1.616161616161616,30,30,28.8,864.0,0.72,14.5,5.1,0.4,0.2,0.4,1.7,0.6299965241571082,19.2,24.2,2.9,0.136,-1.1,,17.92,71.26353790613717,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/auburn/men/2023.html,https://www.sports-reference.com/cbb/schools/california-santa-barbara/men/2024.html,exact_name_team,Yohan Traore,UC Santa Barbara,2508.0,-0.14,-1.55,-1.69,1442.0,0.4,-1.26,-0.86,104.2,106.7,-2.6,-48.0,-1.69,-0.14,-1.55,1442.0
Big West,Trevon Taylor,trevon-taylor,James Madison,james-madison,Sun Belt,D1,Cal Poly,cal-poly,2021-22,2020-21,target_conference_common_box,G,78.0,210.0,27.2,exact,28.77,exact,1.5700000000000005,7,6.0,0.15,1.7,1.4,0.3,0.3,0.1,0.4,0.417,0.333,0.0,0.5,,,,,,,,11.333333333333334,9.333333333333334,2.0,2.0,0.6666666666666666,2.6666666666666665,27,26,30.2,815.4,0.755,9.0,5.6,1.0,0.7,0.3,1.8,0.6,13.4,16.7,2.1,0.102,-0.2,,13.42,68.78158844765342,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/james-madison/men/2021.html,https://www.sports-reference.com/cbb/schools/cal-poly/men/2022.html,exact_name_team,Trevon Taylor,Cal Poly,1791.0,-0.68,0.58,-0.11,1330.0,0.34,-0.18,0.16,91.0,96.3,-5.2,-76.0,-0.11,-0.68,0.58,1330.0
Big West,Andre Kelly,andre-kelly,California,california,PAC 12,D1,UC Santa Barbara,uc-santa-barbara,2022-23,2021-22,target_conference_common_box,F,81.0,255.0,40.79,exact,29.79,exact,-11.0,21,30.2,0.755,13.4,8.4,0.8,0.5,0.6,1.1,0.607,0.5,0.692,0.612,,,,,,,,17.748344370860927,11.125827814569536,1.0596026490066226,0.6622516556291391,0.794701986754967,1.456953642384106,34,34,27.7,941.8,0.6925,9.3,6.5,0.9,0.6,0.7,1.3,0.5698529411764707,16.1,18.6,3.0,0.127,-0.2,,14.740000000000002,68.88086642599278,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/california/men/2022.html,https://www.sports-reference.com/cbb/schools/california-santa-barbara/men/2023.html,exact_name_team,Andre Kelly,UC Santa Barbara,970.0,0.37,1.33,1.71,1454.0,-0.2,0.37,0.17,108.8,96.1,12.8,204.0,1.71,0.37,1.33,1454.0
Big West,Ty Johnson,ty-johnson2,Loyola Chicago,loyola-chicago,Atlantic 10,D1,UC Davis,uc-davis,2022-23,2021-22,target_conference_common_box,G,75.0,190.0,35.45,exact,29.79,exact,-5.660000000000004,13,4.0,0.1,0.8,0.5,0.3,0.3,0.0,0.5,0.286,0.0,0.429,0.286,,,,,,,,8.0,5.0,3.0,3.0,0.0,5.0,31,31,28.3,877.3000000000001,0.7075,14.5,4.6,2.5,1.8,0.1,3.7,0.5349763872491146,16.7,30.0,2.4,0.109,-1.3,,18.95,68.2129963898917,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/loyola-il/men/2022.html,https://www.sports-reference.com/cbb/schools/california-davis/men/2023.html,exact_name_team,Ty Johnson,UC Davis,1667.0,-1.15,1.38,0.23,1521.0,-1.13,0.94,-0.19,101.2,95.6,5.7,48.0,0.23,-1.15,1.38,1521.0
Big West,Bol Dengdit,bol-dengdit,Portland,portland,West Coast,D1,UC San Diego,uc-san-diego,2025-26,2024-25,target_conference_common_box,F,83.0,200.0,36.22,exact,29.37,exact,-6.849999999999998,30,23.9,0.5974999999999999,7.4,3.9,1.1,0.3,0.2,1.1,0.491,0.379,0.788,0.569,,,,,,,,12.384937238493723,6.527196652719666,1.8410041841004183,0.502092050209205,0.3347280334728034,1.8410041841004183,34,34,23.4,795.5999999999999,0.585,10.7,5.2,1.7,0.5,0.5,1.8,0.5542892664732698,17.6,24.8,2.5,0.125,1.1,,15.33,68.1768953068592,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/portland/men/2025.html,https://www.sports-reference.com/cbb/schools/california-san-diego/men/2026.html,exact_name_team,Bol Dengdit,UC San Diego,1443.0,0.25,0.53,0.78,1281.0,0.77,-0.42,0.35,103.1,100.2,2.9,67.0,0.78,0.25,0.53,1281.0
Big West,Dailin Smith,dailin-smith,Alabama A&M,alabama-a-m,SWAC,D1,Cal State Bakersfield,cal-state-bakersfield,2025-26,2022-23,target_conference_common_box,G,78.0,195.0,21.82,exact,29.37,exact,7.550000000000001,28,24.6,0.615,10.5,2.6,1.1,1.2,0.6,2.0,0.479,0.355,0.707,0.508,,,,,,,,17.073170731707314,4.227642276422764,1.7886178861788615,1.951219512195122,0.975609756097561,3.252032520325203,30,27,29.3,879.0,0.7325,16.5,2.4,0.9,1.1,0.3,1.6,0.522946247464503,15.4,28.5,1.8,0.081,-1.9,,18.99,66.1462093862816,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/alabama-am/men/2023.html,https://www.sports-reference.com/cbb/schools/cal-state-bakersfield/men/2026.html,exact_name_team,Dailin Smith,Cal State Bakersfield,2422.0,0.08,-1.55,-1.47,1578.0,0.26,-0.67,-0.42,97.3,116.1,-18.8,-211.0,-1.47,0.08,-1.55,1578.0
Big West,J.P. Moorman II,jp-moorman-ii,Temple,temple,American,D1,UC Riverside,uc-riverside,2021-22,2020-21,target_conference_common_box,F,79.0,210.0,36.88,exact,28.77,exact,-8.110000000000003,16,26.8,0.67,7.3,5.3,2.2,0.7,0.3,1.3,0.396,0.358,0.684,0.486,,,,,,,,10.8955223880597,7.91044776119403,3.2835820895522385,1.044776119402985,0.4477611940298507,1.9402985074626864,12,12,27.9,334.79999999999995,0.6975,11.1,5.6,2.1,0.8,0.1,1.9,0.4950053514092044,15.4,25.6,1.0,0.115,1.3,,16.169999999999998,66.82310469314079,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/temple/men/2021.html,https://www.sports-reference.com/cbb/schools/california-riverside/men/2022.html,missing,,,,,,,,,,,,,,,,,,
Big West,Brayden Fagbemi,brayden-fagbemi,Central Arkansas,central-arkansas,ASUN,D1,UC Davis,uc-davis,2025-26,2024-25,target_conference_common_box,G,72.0,185.0,26.18,exact,29.37,exact,3.1900000000000013,31,32.9,0.8225,11.4,4.1,4.7,1.5,0.0,2.5,0.378,0.281,0.821,0.45,,,,,,,,13.86018237082067,4.984802431610943,5.714285714285714,1.82370820668693,0.0,3.0395136778115504,31,3,25.4,787.4,0.635,7.0,3.5,4.3,2.0,0.0,2.0,0.5022962112514351,14.6,17.4,2.1,0.105,1.7,,12.86,67.20216606498195,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/central-arkansas/men/2025.html,https://www.sports-reference.com/cbb/schools/california-davis/men/2026.html,exact_name_team,Brayden Fagbemi,UC Davis,1025.0,0.89,0.91,1.79,1380.0,0.98,0.44,1.42,101.8,105.2,-3.4,-4.0,1.79,0.89,0.91,1380.0
Big West,Landon Seaman,landon-seaman,Menlo,menlo,PacWest,D2,Cal State Fullerton,cal-state-fullerton,2025-26,2024-25,target_conference_common_box,F,81.0,0.0,12.92,exact,29.37,exact,16.450000000000003,26,33.11538461538461,0.8278846153846153,19.807692307692307,7.153846153846154,2.0,1.3076923076923077,0.8461538461538461,3.1153846153846154,0.534,0.0,0.745,0.5343915343915344,,,,,,,,23.925667828106853,8.641114982578399,2.415795586527294,1.5795586527293846,1.0220673635307782,3.763066202090593,34,6,20.8,707.2,0.52,12.0,3.3,1.2,0.6,0.4,1.1,0.6124948958758676,20.3,24.6,2.5,0.141,2.1,,15.299999999999995,67.05776173285199,Target-conference starter/plus rotation,https://menloathletics.com/sports/mens-basketball/stats/2024-25,https://www.sports-reference.com/cbb/players/landon-seaman-1.html,exact_name_team,Landon Seaman,Cal State Fullerton,1488.0,1.82,-1.15,0.67,1272.0,1.82,-0.81,1.01,108.2,110.4,-2.2,29.0,0.67,1.82,-1.15,1272.0
Big West,Kyle Owens,kyle-owens,Montana,montana,Big Sky,D1,UC Riverside,uc-riverside,2022-23,2021-22,target_conference_common_box,F,80.0,205.0,27.4,exact,29.79,exact,2.390000000000001,25,12.3,0.3075,4.4,1.8,0.4,0.1,0.1,0.5,0.427,0.239,0.81,0.484,,,,,,,,14.308943089430894,5.853658536585366,1.3008130081300813,0.3252032520325203,0.3252032520325203,1.6260162601626016,20,17,24.5,490.0,0.6125,10.0,5.6,0.9,0.3,0.0,0.8,0.574184657785944,18.5,20.0,2.0,0.166,1.4,,14.36,66.84115523465704,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/montana/men/2022.html,https://www.sports-reference.com/cbb/schools/california-riverside/men/2023.html,exact_name_team,Kyle Owens,UC Riverside,1415.0,1.48,-0.73,0.75,806.0,2.27,-1.3,0.98,109.7,99.5,10.2,52.0,0.75,1.48,-0.73,806.0
Big West,Rob Diaz III,robert-diaz,Cal Poly Humboldt,cal-poly-humboldt,CCAA,D2,Long Beach State,long-beach-state,2025-26,2024-25,target_conference_common_box,G,74.0,175.0,13.01,exact,29.37,exact,16.36,29,32.96551724137931,0.8241379310344827,16.03448275862069,3.7586206896551726,2.1379310344827585,1.827586206896552,0.896551724137931,1.862068965517241,0.517,0.365,0.763,0.5771428571428572,,,,,,,,19.456066945606697,4.560669456066947,2.594142259414226,2.2175732217573225,1.0878661087866108,2.2594142259414225,32,14,22.0,704.0,0.55,8.1,3.6,2.6,1.2,0.3,1.0,0.5405766150560598,16.8,19.3,2.1,0.118,2.8,,12.99,66.11913357400722,Target-conference starter/plus rotation,https://humboldtathletics.com/sports/mens-basketball/roster/rob-diaz-iii/10223,https://www.sports-reference.com/cbb/schools/long-beach-state/men/2026.html,suffix_insensitive_name_team,Rob Diaz,Long Beach State,1517.0,0.09,0.48,0.57,1177.0,1.22,1.33,2.55,98.5,109.7,-11.2,-97.0,0.57,0.09,0.48,1177.0
Big West,Gianni Hunt,gianni-hunt,Sacramento State,sacramento-state,Big Sky,D1,Cal State Northridge,cal-state-northridge,2023-24,2022-23,target_conference_common_box,G,76.0,190.0,29.15,exact,29.59,exact,0.4400000000000013,32,27.8,0.6950000000000001,6.9,3.0,3.3,0.9,0.0,2.3,0.376,0.374,0.745,0.47,,,,,,,,9.928057553956837,4.316546762589928,4.748201438848921,1.2949640287769784,0.0,3.3093525179856114,23,21,31.8,731.4,0.795,10.2,4.4,4.0,1.1,0.2,2.6,0.4548697823760256,9.8,20.4,1.1,0.061,-2.7,,15.689999999999998,61.60649819494586,Target-conference rotation,https://www.sports-reference.com/cbb/schools/sacramento-state/men/2023.html,https://www.sports-reference.com/cbb/schools/cal-state-northridge/men/2024.html,exact_name_team,Gianni Hunt,Cal State Northridge,1980.0,-0.57,0.11,-0.46,1327.0,-0.37,-0.22,-0.59,98.9,100.4,-1.5,-46.0,-0.46,-0.57,0.11,1327.0
