Player Name,Team,Conference,source_url,source_method,row_match_text,GP,MIN,MPG,FGM,FGA,FG%,3PTM,3PTA,3PT%,FTM,FTA,FT%,PTS,PPG,ORB,DRB,TOT RB,RPG,PF,AST,TO,STL,BLK,APG,TOPG,SPG,BPG,pts_per_40,reb_per_40,ast_per_40,stl_per_40,blk_per_40,tov_per_40,eFG,three_share,AST_TOV,FTR,TS_pct
Miles White,Georgian Court,Central Athletic,https://gculions.com/sports/mens-basketball/stats,official_school_stats_page,"5.0 White, Miles  05 White, Miles 10 0.0 112 5 31 0.161 0 16 0.0 5 7 0.714 15 1.5 || 5.0 White, Miles  05 White, Miles 10 11.2 0.161 0.0 0.714 0.1 1.2 1.3 0.5 0.3 0.3 1.5",10.0,11.2,1.12,0.161,31.0,0.161,0.0,16.0,0.0,0.714,7.0,0.714,1.5,0.15,0.1,1.2,1.3,0.13,,0.5,,0.3,0.3,0.05,,0.03,0.03,5.357142857142858,4.642857142857143,1.7857142857142858,1.0714285714285714,1.0714285714285714,,,,,,
Correll Johnson,Georgian Court,Central Athletic,https://gculions.com/sports/mens-basketball/stats,official_school_stats_page,"33.0 Johnson, Correll  33 Johnson, Correll 7 0.0 19 2 5 0.4 0 2 0.0 4 6 0.667 8 1.1 || 33.0 Johnson, Correll  33 Johnson, Correll 7 2.7 0.4 0.0 0.667 0.1 0.6 0.7 0.4 0.0 0.0 1.1",7.0,2.7,0.3857142857142857,0.4,5.0,0.4,0.0,2.0,0.0,0.667,6.0,0.667,1.1,0.1571428571428571,0.1,0.6,0.7,0.0999999999999999,,0.4,,0.0,0.0,0.0571428571428571,,0.0,0.0,16.296296296296298,10.370370370370368,5.9259259259259265,0.0,0.0,,,,,,
Justin Agyare-Nkansah,Georgian Court,Central Athletic,https://gculions.com/sports/mens-basketball/stats,official_school_stats_page,"24.0 Agyare-Nkansah, Justin  24 Agyare-Nkansah, Justin 7 0.0 27 3 16 0.188 1 10 0.1 1 2 0.5 8 1.1 || 24.0 Agyare-Nkansah, Justin  24 Agyare-Nkansah, Justin 7 3.9 0.188 0.1 0.5 0.3 1.0 1.3 0.3 0.6 0.0 1.1 || #24 Agyare-Nkansah, Justin 7 2 2 1.0",7.0,3.9,0.5571428571428572,0.188,16.0,0.188,0.1,10.0,0.1,0.5,2.0,0.5,1.1,0.1571428571428571,0.3,1.0,1.3,0.1857142857142857,,2.0,2.0,0.6,0.0,0.2857142857142857,0.2857142857142857,0.0857142857142857,0.0,11.282051282051285,13.333333333333334,20.51282051282051,6.153846153846154,0.0,20.51282051282051,,,,,
Yves Harris,Georgian Court,Central Athletic,https://gculions.com/sports/mens-basketball/stats,official_school_stats_page,"35.0 Harris, Yves 35 Harris, Yves 2 0.0 14 1 1 1.0 0 0 0.0 0 2 0.0 2 1.0 || 35.0 Harris, Yves 35 Harris, Yves 2 7.0 1.0 0.0 0.0 1.0 1.0 2.0 1.0 0.0 0.5 1.0 || #35 Harris, Yves 2 2 1 2.0",2.0,7.0,3.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.5,1.0,1.0,2.0,1.0,,2.0,1.0,0.0,0.5,1.0,0.5,0.0,0.25,5.714285714285714,11.428571428571429,11.428571428571429,0.0,2.857142857142857,5.714285714285714,,,,,
Darius Sherman,Goldey Beacom,Central Athletic,https://gbcathletics.com/sports/mens-basketball/stats,official_school_stats_page,"14.0 Sherman, Darius  14 Sherman, Darius 5 0.0 18 3 7 0.429 0 3 0.0 0 0 0.0 6 1.2 || 14.0 Sherman, Darius  14 Sherman, Darius 5 3.6 0.429 0.0 0.0 0.2 0.4 0.6 0.0 0.0 0.0 1.2",5.0,3.6,0.72,0.429,7.0,0.429,0.0,3.0,0.0,0.0,0.0,0.0,1.2,0.24,0.2,0.4,0.6,0.12,,0.0,,0.0,0.0,0.0,,0.0,0.0,13.333333333333334,6.666666666666667,0.0,0.0,0.0,,,,,,
Amir Nelson,Holy Family,Central Athletic,https://athletics.holyfamily.edu/sports/mens-basketball/stats/2025-26,official_school_stats_page,"15.0 Nelson, Amir  15 Nelson, Amir 6 0.0 23 2 10 0.2 2 6 0.333 6 7 0.857 12 2.0 || 15.0 Nelson, Amir  15 Nelson, Amir 6 3.8 0.2 0.333 0.857 0.0 0.8 0.8 0.2 0.0 0.0 2.0",6.0,3.8,0.6333333333333333,0.2,10.0,0.2,0.333,6.0,0.333,0.857,7.0,0.857,2.0,0.3333333333333333,0.0,0.8,0.8,0.1333333333333333,,0.2,,0.0,0.0,0.0333333333333333,,0.0,0.0,21.052631578947366,8.421052631578947,2.1052631578947367,0.0,0.0,,,,,,
Jason Shields,Holy Family,Central Athletic,https://athletics.holyfamily.edu/sports/mens-basketball/stats/2025-26,official_school_stats_page,"3.0 Shields, Jason  03 Shields, Jason 5 0.0 40 1 9 0.111 1 9 0.111 2 2 1.0 5 1.0 || 3.0 Shields, Jason  03 Shields, Jason 5 8.0 0.111 0.111 1.0 0.4 1.2 1.6 1.0 0.0 0.0 1.0",5.0,8.0,1.6,0.111,9.0,0.111,0.111,9.0,0.111,1.0,2.0,1.0,1.0,0.2,0.4,1.2,1.6,0.32,,1.0,,0.0,0.0,0.2,,0.0,0.0,5.0,8.0,5.0,0.0,0.0,,,,,,
Tayshaun Jackson,Holy Family,Central Athletic,https://athletics.holyfamily.edu/sports/mens-basketball/stats/2025-26,official_school_stats_page,"14.0 Jackson, Tayshaun  14 Jackson, Tayshaun 4 0.0 10 0 0 0.0 0 0 0.0 0 2 0.0 0 0.0 || 14.0 Jackson, Tayshaun  14 Jackson, Tayshaun 4 2.5 0.0 0.0 0.0 0.0 0.5 0.5 0.3 0.5 0.0 0.0 || #14 Jackson, Tayshaun 4 1 1 1.0",4.0,2.5,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5,0.5,0.125,,1.0,1.0,0.5,0.0,0.25,0.25,0.125,0.0,0.0,8.0,16.0,8.0,0.0,16.0,,,,,
Brandon Hooks,Holy Family,Central Athletic,https://athletics.holyfamily.edu/sports/mens-basketball/stats/2025-26,official_school_stats_page,"10.0 Hooks, Brandon  10 Hooks, Brandon 3 0.0 28 0 4 0.0 0 4 0.0 0 0 0.0 0 0.0 || 10.0 Hooks, Brandon  10 Hooks, Brandon 3 9.3 0.0 0.0 0.0 0.0 0.7 0.7 0.7 1.0 0.0 0.0 || #10 Hooks, Brandon 3 2 2 1.0",3.0,9.3,3.1,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.2333333333333333,,2.0,2.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,3.0107526881720426,8.602150537634408,4.301075268817204,0.0,8.602150537634408,,,,,
Jayson Love,Holy Family,Central Athletic,https://athletics.holyfamily.edu/sports/mens-basketball/stats/2025-26,official_school_stats_page,"20.0 Love, Jayson  20 Love, Jayson 3 0.0 9 0 2 0.0 0 2 0.0 0 0 0.0 0 0.0 || 20.0 Love, Jayson  20 Love, Jayson 3 3.0 0.0 0.0 0.0 0.3 0.3 0.7 0.3 0.3 0.0 0.0",3.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.2333333333333333,,0.3,,0.3,0.0,0.0999999999999999,,0.0999999999999999,0.0,0.0,9.333333333333332,4.0,4.0,0.0,,,,,,
Farouk Kaba,Jefferson,Central Athletic,https://jeffersonrams.com/sports/mens-basketball/stats,official_school_stats_page,"10.0 Kaba, Farouk  10 Kaba, Farouk 2 0.0 36 3 12 0.25 2 8 0.25 6 6 1.0 14 7.0 || 10.0 Kaba, Farouk  10 Kaba, Farouk 2 18.0 0.25 0.25 1.0 0.0 4.0 4.0 2.0 0.5 0.0 7.0 || #10 Kaba, Farouk 2 4 2 2.0",2.0,18.0,9.0,0.25,12.0,0.25,0.25,8.0,0.25,1.0,6.0,1.0,7.0,3.5,0.0,4.0,4.0,2.0,,4.0,2.0,0.5,0.0,2.0,1.0,0.25,0.0,15.555555555555555,8.88888888888889,8.88888888888889,1.1111111111111112,0.0,4.444444444444445,,,,,
KJ Smith,Jefferson,Central Athletic,https://jeffersonrams.com/sports/mens-basketball/stats,official_school_stats_page,"0.0 Smith, KJ  00 Smith, KJ 2 0.0 6 2 3 0.667 2 3 0.667 1 2 0.5 7 3.5 || 0.0 Smith, KJ  00 Smith, KJ 2 3.0 0.667 0.667 0.5 0.5 0.0 0.5 0.5 0.0 0.0 3.5 || #00 Smith, KJ 2 1 1 1.0",2.0,3.0,1.5,0.667,3.0,0.667,0.667,3.0,0.667,0.5,2.0,0.5,3.5,1.75,0.5,0.0,0.5,0.25,,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,46.666666666666664,6.666666666666667,13.333333333333334,0.0,0.0,13.333333333333334,,,,,
Cosby Napoleon,Jefferson,Central Athletic,https://jeffersonrams.com/sports/mens-basketball/stats,official_school_stats_page,"24.0 Napoleon, Cosby  24 Napoleon, Cosby 9 1.0 57 10 22 0.455 2 5 0.4 3 6 0.5 25 2.8 || 24.0 Napoleon, Cosby  24 Napoleon, Cosby 9 6.3 0.455 0.4 0.5 0.8 0.3 1.1 0.4 0.0 0.0 2.8",9.0,6.3,0.7,0.455,22.0,0.455,0.4,5.0,0.4,0.5,6.0,0.5,2.8,0.3111111111111111,0.8,0.3,1.1,0.1222222222222222,,0.4,,0.0,0.0,0.0444444444444444,,0.0,0.0,17.77777777777778,6.984126984126985,2.53968253968254,0.0,0.0,,,,,,
Jaden Colzie,Jefferson,Central Athletic,https://jeffersonrams.com/sports/mens-basketball/stats,official_school_stats_page,"2.0 Colzie, Jaden  02 Colzie, Jaden 10 0.0 46 6 15 0.4 2 6 0.333 4 8 0.5 18 1.8 || 2.0 Colzie, Jaden  02 Colzie, Jaden 10 4.6 0.4 0.333 0.5 0.1 0.5 0.6 0.9 0.1 0.0 1.8 || #02 Colzie, Jaden 10 9 5 1.8",10.0,4.6,0.4599999999999999,0.4,15.0,0.4,0.333,6.0,0.333,0.5,8.0,0.5,1.8,0.18,0.1,0.5,0.6,0.06,,9.0,5.0,0.1,0.0,0.9,0.5,0.01,0.0,15.652173913043478,5.217391304347826,78.26086956521739,0.8695652173913044,0.0,43.47826086956522,,,,,
Takata Murphy,Jefferson,Central Athletic,https://jeffersonrams.com/sports/mens-basketball/stats,official_school_stats_page,"55.0 Murphy, Takata  55 Murphy, Takata 6 0.0 23 1 3 0.333 0 1 0.0 4 4 1.0 6 1.0 || 55.0 Murphy, Takata  55 Murphy, Takata 6 3.8 0.333 0.0 1.0 0.0 0.3 0.3 0.5 0.0 0.2 1.0 || #55 Murphy, Takata 6 3 1 3.0",6.0,3.8,0.6333333333333333,0.333,3.0,0.333,0.0,1.0,0.0,1.0,4.0,1.0,1.0,0.1666666666666666,0.0,0.3,0.3,0.0499999999999999,,3.0,1.0,0.0,0.2,0.5,0.1666666666666666,0.0,0.0333333333333333,10.526315789473683,3.157894736842105,31.578947368421055,0.0,2.1052631578947367,10.526315789473683,,,,,
Marcel Mamwa,Jefferson,Central Athletic,https://jeffersonrams.com/sports/mens-basketball/stats,official_school_stats_page,"25.0 Mamwa, Marcel  25 Mamwa, Marcel 4 0.0 4 0 1 0.0 0 1 0.0 0 0 0.0 0 0.0 || 25.0 Mamwa, Marcel  25 Mamwa, Marcel 4 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0",4.0,1.0,0.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
Brandon Beamon,Post,Central Athletic,https://posteagles.com/sports/mens-basketball/stats,official_school_stats_page,"31.0 Beamon, Brandon  31 Beamon, Brandon 1 0.0 1 1 1 1.0 0 0 0.0 0 0 0.0 2 2.0 || 31.0 Beamon, Brandon  31 Beamon, Brandon 1 1.0 1.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 2.0",1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,80.0,40.0,0.0,0.0,0.0,,,,,,
Cayleb Walters,Post,Central Athletic,https://posteagles.com/sports/mens-basketball/stats,official_school_stats_page,"13.0 Walters, Cayleb  13 Walters, Cayleb 6 0.0 23 4 5 0.8 0 1 0.0 1 2 0.5 9 1.5 || 13.0 Walters, Cayleb  13 Walters, Cayleb 6 3.8 0.8 0.0 0.5 0.0 0.5 0.5 0.2 0.3 0.0 1.5",6.0,3.8,0.6333333333333333,0.8,5.0,0.8,0.0,1.0,0.0,0.5,2.0,0.5,1.5,0.25,0.0,0.5,0.5,0.0833333333333333,,0.2,,0.3,0.0,0.0333333333333333,,0.0499999999999999,0.0,15.789473684210527,5.263157894736842,2.1052631578947367,3.157894736842105,0.0,,,,,,
Fidel Mpanzo,Wilmington DE,Central Athletic,https://wildcats.athletics.wilmu.edu/sports/mbkb/2025-26/teams/wilmingtondel?view=lineup&r=0&pos=sh,official_school_stats_page,34.0 Fidel  Mpanzo Sr. C 4 1 31 2-6 33.3 0-0 - 1-2 50.0 5 || 34.0 Fidel  Mpanzo Sr. C 4 1 31 1 3 4 6 0 2 1 2.0 2 2 || 34.0 Fidel  Mpanzo Sr. C 4 1 31 2-6 33.3 0-0 - 1-2 50.0 5 || 34.0 Fidel  Mpanzo Sr. C 4 1 31 1 3 4 6 0 2 1 2.0 2 2,4.0,31.0,7.75,2.0,6.0,33.3,0.0,0.0,,1.0,2.0,50.0,5.0,1.25,1.0,3.0,4.0,1.0,6.0,2.0,1.0,2.0,2.0,0.5,0.25,0.5,0.5,6.451612903225806,5.161290322580645,2.5806451612903225,2.5806451612903225,2.5806451612903225,1.2903225806451613,,,,,
Jadyn Humber,Wilmington DE,Central Athletic,https://wildcats.athletics.wilmu.edu/sports/mbkb/2025-26/teams/wilmingtondel?view=lineup&r=0&pos=sh,official_school_stats_page,14.0 Jadyn  Humber R.Fr. F 6 0 8 1-2 50.0 0-0 - 1-2 50.0 3 || 14.0 Jadyn  Humber R.Fr. F 6 0 8 0 2 2 3 0 0 3 0.0 0 0 || 14.0 Jadyn  Humber R.Fr. F 5 0 7 1-1 100.0 0-0 - 1-2 50.0 3 || 14.0 Jadyn  Humber R.Fr. F 5 0 7 0 2 2 3 0 0 3 0.0 0 0,5.0,7.0,1.4,1.0,1.0,100.0,0.0,0.0,,1.0,2.0,50.0,3.0,0.6,0.0,2.0,2.0,0.4,3.0,0.0,3.0,0.0,0.0,0.0,0.6,0.0,0.0,17.142857142857142,11.428571428571429,0.0,0.0,0.0,17.142857142857142,,,,,
Elson Berhanu,Wilmington DE,Central Athletic,https://wildcats.athletics.wilmu.edu/sports/mbkb/2025-26/teams/wilmingtondel?view=lineup&r=0&pos=sh,official_school_stats_page,23.0 Elson  Berhanu Jr. F 5 0 9 0-1 0.0 0-1 0.0 0-0 - 0 || 23.0 Elson  Berhanu Jr. F 5 0 9 0 1 1 2 0 0 1 0.0 0 1 || 23.0 Elson  Berhanu Jr. F 4 0 6 0-0 - 0-0 - 0-0 - 0 || 23.0 Elson  Berhanu Jr. F 4 0 6 0 1 1 2 0 0 1 0.0 0 1,4.0,6.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.25,2.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,0.0,6.666666666666667,0.0,0.0,6.666666666666667,6.666666666666667,,,,,
Jeff Bogg,Wilmington DE,Central Athletic,https://wildcats.athletics.wilmu.edu/sports/mbkb/2025-26/teams/wilmingtondel?view=lineup&r=0&pos=sh,official_school_stats_page,20.0 Jeff  Bogg R.Fr. G 6 0 8 0-2 0.0 0-2 0.0 0-0 - 0 || 20.0 Jeff  Bogg R.Fr. G 6 0 8 1 0 1 1 0 0 6 0.0 0 0 || 20.0 Jeff  Bogg R.Fr. G 6 0 8 0-2 0.0 0-2 0.0 0-0 - 0 || 20.0 Jeff  Bogg R.Fr. G 6 0 8 1 0 1 1 0 0 6 0.0 0 0,6.0,8.0,1.3333333333333333,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.1666666666666666,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,30.0,,,,,
Jayden Beloti,Bluefield State,Central Intercollegiate Athletic,https://gobstate.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"13.0 Beloti, Jayden  13 Beloti, Jayden 5 3.0 68 6 19 0.316 0 1 0.0 1 1 1.0 13 2.6 || 13.0 Beloti, Jayden  13 Beloti, Jayden 5 13.6 0.316 0.0 1.0 2.8 3.4 6.2 1.0 0.6 0.0 2.6",5.0,13.6,2.72,0.316,19.0,0.316,0.0,1.0,0.0,1.0,1.0,1.0,2.6,0.52,2.8,3.4,6.2,1.24,,1.0,,0.6,0.0,0.2,,0.12,0.0,7.647058823529413,18.23529411764706,2.9411764705882355,1.7647058823529411,0.0,,,,,,
Josiah Watkins,Bluefield State,Central Intercollegiate Athletic,https://gobstate.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"0.0 Watkins, Josiah  00 Watkins, Josiah 8 0.0 32 3 6 0.5 0 1 0.0 1 1 1.0 7 0.9 || 0.0 Watkins, Josiah  00 Watkins, Josiah 8 4.0 0.5 0.0 1.0 0.3 0.8 1.0 0.4 0.3 0.0 0.9 || #00 Watkins, Josiah 8 3 3 1.0",8.0,4.0,0.5,0.5,6.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.9,0.1125,0.3,0.8,1.0,0.125,,3.0,3.0,0.3,0.0,0.375,0.375,0.0375,0.0,9.0,10.0,30.0,3.0,0.0,30.0,,,,,
Todd Dumphord II,Bluefield State,Central Intercollegiate Athletic,https://gobstate.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"14.0 Dumphord II, Todd  14 Dumphord II, Todd 7 0.0 6 3 6 0.5 0 2 0.0 0 0 0.0 6 0.9 || 14.0 Dumphord II, Todd  14 Dumphord II, Todd 7 0.9 0.5 0.0 0.0 0.0 0.1 0.1 0.0 0.1 0.0 0.9",7.0,0.9,0.1285714285714286,0.5,6.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.9,0.1285714285714286,0.0,0.1,0.1,0.0142857142857142,,0.0,,0.1,0.0,0.0,,0.0142857142857142,0.0,40.0,4.444444444444445,0.0,4.444444444444445,0.0,,,,,,
Izrael Everett,Bluefield State,Central Intercollegiate Athletic,https://gobstate.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"11 Everett, Izrael  11 Everett, Izrael 1 0.0 0 0.0 0 1 0.0 0 0 0.0 0 0 0.0 0 0.0 1 0 1 1.0 0 0 0 0 0 View Bio || #11 Everett, Izrael 1 0 1 0.0 0.0 1.0 || #11 Everett, Izrael 1 1 1.0 1 1.0 0 0.0",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,40.0,0.0,0.0,0.0,,,,,,
Amare Haynie,Bluefield State,Central Intercollegiate Athletic,https://gobstate.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"5.0 Haynie, Amare  05 Haynie, Amare 6 0.0 14 0 4 0.0 0 3 0.0 0 1 0.0 0 0.0 || 5.0 Haynie, Amare  05 Haynie, Amare 6 2.3 0.0 0.0 0.0 0.3 0.2 0.5 0.0 0.2 0.0 0.0",6.0,2.3,0.3833333333333333,0.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.2,0.5,0.0833333333333333,,0.0,,0.2,0.0,0.0,,0.0333333333333333,0.0,0.0,8.695652173913043,0.0,3.4782608695652173,0.0,,,,,,
Justin Morrisey,Bowie State,Central Intercollegiate Athletic,https://bsubulldogs.com/sports/mens-basketball/stats,official_school_stats_page,"23.0 Morrisey, Justin  23 Morrisey, Justin 5 5.0 176 28 59 0.475 8 21 0.381 17 25 0.68 81 16.2 || 23.0 Morrisey, Justin  23 Morrisey, Justin 5 35.2 0.475 0.381 0.68 0.8 3.6 4.4 1.4 0.6 0.0 16.2",5.0,35.2,7.040000000000001,0.475,59.0,0.475,0.381,21.0,0.381,0.68,25.0,0.68,16.2,3.24,0.8,3.6,4.4,0.8800000000000001,,1.4,,0.6,0.0,0.2799999999999999,,0.12,0.0,18.409090909090907,5.0,1.5909090909090906,0.6818181818181817,0.0,,,,,,
Chandler Mason,Claflin,Central Intercollegiate Athletic,https://athletics.claflin.edu/sports/mens-basketball/stats/2025-26,official_school_stats_page,"32.0 Mason , Chandler 32 Mason , Chandler 1 0.0 1 1 1 1.0 1 1 1.0 0 0 0.0 3 3.0 || 32.0 Mason , Chandler 32 Mason , Chandler 1 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,120.0,0.0,0.0,0.0,0.0,,,,,,
Kaemon Khan,Claflin,Central Intercollegiate Athletic,https://athletics.claflin.edu/sports/mens-basketball/stats/2025-26,official_school_stats_page,"10.0 Khan , Kaemon 10 Khan , Kaemon 6 0.0 12 1 4 0.25 0 0 0.0 3 4 0.75 5 0.8 || 10.0 Khan , Kaemon 10 Khan , Kaemon 6 2.0 0.25 0.0 0.75 0.0 0.3 0.3 0.3 0.0 0.0 0.8",6.0,2.0,0.3333333333333333,0.25,4.0,0.25,0.0,0.0,0.0,0.75,4.0,0.75,0.8,0.1333333333333333,0.0,0.3,0.3,0.0499999999999999,,0.3,,0.0,0.0,0.0499999999999999,,0.0,0.0,16.0,6.0,6.0,0.0,0.0,,,,,,
Donte Hickman,Claflin,Central Intercollegiate Athletic,https://athletics.claflin.edu/sports/mens-basketball/stats/2025-26,official_school_stats_page,"25.0 Hickman , Donte  25 Hickman , Donte 3 0.0 5 0 1 0.0 0 1 0.0 1 2 0.5 1 0.3 || 25.0 Hickman , Donte  25 Hickman , Donte 3 1.7 0.0 0.0 0.5 0.3 0.0 0.3 0.3 0.0 0.0 0.3",3.0,1.7,0.5666666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.5,2.0,0.5,0.3,0.0999999999999999,0.3,0.0,0.3,0.0999999999999999,,0.3,,0.0,0.0,0.0999999999999999,,0.0,0.0,7.0588235294117645,7.0588235294117645,7.0588235294117645,0.0,0.0,,,,,,
Sterling Vaughn,Elizabeth City State,Central Intercollegiate Athletic,https://ecsuvikings.com/sports/mens-basketball/stats,official_school_stats_page,"14.0 Vaughn, Sterling  14 Vaughn, Sterling 6 0.0 19 5 9 0.556 2 4 0.5 0 0 0.0 12 2.0 || 14.0 Vaughn, Sterling  14 Vaughn, Sterling 6 3.2 0.556 0.5 0.0 0.0 0.3 0.3 0.3 0.3 0.0 2.0 || #14 Vaughn, Sterling 6 2 1 2.0",6.0,3.2,0.5333333333333333,0.556,9.0,0.556,0.5,4.0,0.5,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.3,0.3,0.0499999999999999,,2.0,1.0,0.3,0.0,0.3333333333333333,0.1666666666666666,0.0499999999999999,0.0,24.999999999999996,3.75,24.999999999999996,3.75,0.0,12.499999999999998,,,,,
Leslie Minter,Elizabeth City State,Central Intercollegiate Athletic,https://ecsuvikings.com/sports/mens-basketball/stats,official_school_stats_page,"0.0 Minter, Leslie  00 Minter, Leslie 8 0.0 29 6 18 0.333 4 13 0.308 0 0 0.0 16 2.0 || 0.0 Minter, Leslie  00 Minter, Leslie 8 3.6 0.333 0.308 0.0 0.0 0.1 0.1 0.0 0.3 0.1 2.0",8.0,3.6,0.45,0.333,18.0,0.333,0.308,13.0,0.308,0.0,0.0,0.0,2.0,0.25,0.0,0.1,0.1,0.0125,,0.0,,0.3,0.1,0.0,,0.0375,0.0125,22.22222222222222,1.1111111111111112,0.0,3.333333333333333,1.1111111111111112,,,,,,
Kuron Coleman,Elizabeth City State,Central Intercollegiate Athletic,https://ecsuvikings.com/sports/mens-basketball/stats,official_school_stats_page,"31.0 Coleman, Kuron  31 Coleman, Kuron 2 0.0 22 1 5 0.2 0 3 0.0 1 2 0.5 3 1.5 || 31.0 Coleman, Kuron  31 Coleman, Kuron 2 11.0 0.2 0.0 0.5 0.5 1.0 1.5 0.0 0.5 0.0 1.5",2.0,11.0,5.5,0.2,5.0,0.2,0.0,3.0,0.0,0.5,2.0,0.5,1.5,0.75,0.5,1.0,1.5,0.75,,0.0,,0.5,0.0,0.0,,0.25,0.0,5.454545454545454,5.454545454545454,0.0,1.818181818181818,0.0,,,,,,
Sayvion Saunders,Elizabeth City State,Central Intercollegiate Athletic,https://ecsuvikings.com/sports/mens-basketball/stats,official_school_stats_page,"25.0 Saunders, Sayvion  25 Saunders, Sayvion 3 0.0 9 1 1 1.0 0 0 0.0 0 0 0.0 2 0.7 || 25.0 Saunders, Sayvion  25 Saunders, Sayvion 3 3.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.7",3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2333333333333333,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,9.333333333333332,0.0,0.0,0.0,0.0,,,,,,
Anthony Mendez,Fayetteville State,Central Intercollegiate Athletic,https://fsubroncos.com/sports/mens-basketball/stats,official_school_stats_page,"30.0 Mendez, Anthony  30 Mendez, Anthony 4 0.0 7 2 3 0.667 0 0 0.0 0 2 0.0 4 1.0 || 30.0 Mendez, Anthony  30 Mendez, Anthony 4 1.8 0.667 0.0 0.0 0.3 0.0 0.3 0.0 0.3 0.0 1.0",4.0,1.8,0.45,0.667,3.0,0.667,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.25,0.3,0.0,0.3,0.075,,0.0,,0.3,0.0,0.0,,0.075,0.0,22.22222222222222,6.666666666666666,0.0,6.666666666666666,0.0,,,,,,
Tobias Shifflet,Fayetteville State,Central Intercollegiate Athletic,https://fsubroncos.com/sports/mens-basketball/stats,official_school_stats_page,"24.0 Shifflet, Tobias  24 Shifflet, Tobias 5 0.0 9 1 5 0.2 0 3 0.0 0 2 0.0 2 0.4 || 24.0 Shifflet, Tobias  24 Shifflet, Tobias 5 1.8 0.2 0.0 0.0 0.0 0.2 0.2 0.0 0.0 0.0 0.4",5.0,1.8,0.36,0.2,5.0,0.2,0.0,3.0,0.0,0.0,2.0,0.0,0.4,0.08,0.0,0.2,0.2,0.04,,0.0,,0.0,0.0,0.0,,0.0,0.0,8.88888888888889,4.444444444444445,0.0,0.0,0.0,,,,,,
