first_wcc_season,destination_school,destination_school_slug,player_name,player_key,class,position,height,weight,sports_reference_player_url,roster_cache_path,previous_team_roster_status,profile_cache_status,profile_prior_season,profile_prior_school,profile_prior_conf,profile_prior_level_guess,profile_transfer_candidate,candidate_action,audit_status
2025-26,Gonzaga,gonzaga,Adam Miller,adam miller,SR,G,6-3,180,https://www.sports-reference.com/cbb/players/adam-miller-3.html,data/cache/sports_reference_wcc_schools/gonzaga_2026.html,not_on_previous_roster,cached,2024-25,Arizona State,Big 12,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2025-26,Gonzaga,gonzaga,Alonzo Metz,alonzo metz,FR,G,5-11,165,https://www.sports-reference.com/cbb/players/alonzo-metz-1.html,data/cache/sports_reference_wcc_schools/gonzaga_2026.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2025-26,Gonzaga,gonzaga,Braden Huff,braden huff,JR,F,6-10,235,https://www.sports-reference.com/cbb/players/braden-huff-1.html,data/cache/sports_reference_wcc_schools/gonzaga_2026.html,returning_same_roster,cached,2024-25,Gonzaga,WCC,D1,FALSE,,returning_or_freshman
2025-26,Gonzaga,gonzaga,Braeden Smith,braeden smith,SR,G,6-0,180,https://www.sports-reference.com/cbb/players/braeden-smith-1.html,data/cache/sports_reference_wcc_schools/gonzaga_2026.html,not_on_previous_roster,cached,2023-24,Colgate,Patriot,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2025-26,Gonzaga,gonzaga,Cade Orness,cade orness,SO,G,6-3,185,https://www.sports-reference.com/cbb/players/cade-orness-1.html,data/cache/sports_reference_wcc_schools/gonzaga_2026.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2025-26,Gonzaga,gonzaga,Davis Fogle,davis fogle,FR,G,6-7,200,https://www.sports-reference.com/cbb/players/davis-fogle-1.html,data/cache/sports_reference_wcc_schools/gonzaga_2026.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2025-26,Gonzaga,gonzaga,Emmanuel Innocenti,emmanuel innocenti,JR,F,6-5,198,https://www.sports-reference.com/cbb/players/emmanuel-innocenti-1.html,data/cache/sports_reference_wcc_schools/gonzaga_2026.html,returning_same_roster,cached,2024-25,Gonzaga,WCC,D1,FALSE,,returning_or_freshman
2025-26,Gonzaga,gonzaga,Graham Ike,graham ike,SR,F,6-9,245,https://www.sports-reference.com/cbb/players/graham-ike-1.html,data/cache/sports_reference_wcc_schools/gonzaga_2026.html,returning_same_roster,cached,2024-25,Gonzaga,WCC,D1,FALSE,,returning_or_freshman
2025-26,Gonzaga,gonzaga,Ismaila Diagne,ismaila diagne,SO,C,7-0,237,https://www.sports-reference.com/cbb/players/ismaila-diagne-1.html,data/cache/sports_reference_wcc_schools/gonzaga_2026.html,returning_same_roster,cached,2024-25,Gonzaga,WCC,D1,FALSE,,returning_or_freshman
2025-26,Gonzaga,gonzaga,Jalen Warley,jalen warley,SR,G,6-6,200,https://www.sports-reference.com/cbb/players/jalen-warley-1.html,data/cache/sports_reference_wcc_schools/gonzaga_2026.html,not_on_previous_roster,cached,2023-24,Florida State,ACC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2025-26,Gonzaga,gonzaga,Joaquim ArauzMoore,joaquim arauzmoore,JR,G,6-1,170,https://www.sports-reference.com/cbb/players/joaquim-arauzmoore-1.html,data/cache/sports_reference_wcc_schools/gonzaga_2026.html,returning_same_roster,cached,2024-25,Gonzaga,WCC,D1,FALSE,,returning_or_freshman
2025-26,Gonzaga,gonzaga,Mario Saint-Supery,mario saint supery,FR,G,6-3,199,https://www.sports-reference.com/cbb/players/mario-saint-supery-1.html,data/cache/sports_reference_wcc_schools/gonzaga_2026.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2025-26,Gonzaga,gonzaga,Noah Haaland,noah haaland,SR,F,6-9,245,https://www.sports-reference.com/cbb/players/noah-haaland-1.html,data/cache/sports_reference_wcc_schools/gonzaga_2026.html,returning_same_roster,cached,2024-25,Gonzaga,WCC,D1,FALSE,,returning_or_freshman
2025-26,Gonzaga,gonzaga,Parker Jefferson,parker jefferson,FR,F,6-9,240,https://www.sports-reference.com/cbb/players/parker-jefferson-1.html,data/cache/sports_reference_wcc_schools/gonzaga_2026.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2025-26,Gonzaga,gonzaga,Steele Venters,steele venters,SR,G,6-7,175,https://www.sports-reference.com/cbb/players/steele-venters-1.html,data/cache/sports_reference_wcc_schools/gonzaga_2026.html,not_on_previous_roster,cached,2022-23,Eastern Washington,Big Sky,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2025-26,Gonzaga,gonzaga,Tyon Grant-Foster,tyon grant foster,SR,G,6-7,210,https://www.sports-reference.com/cbb/players/tyon-grant-foster-1.html,data/cache/sports_reference_wcc_schools/gonzaga_2026.html,not_on_previous_roster,cached,2024-25,Grand Canyon,WAC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2021-22,Loyola Marymount,loyola-marymount,Alex Merkviladze,alex merkviladze,SO,F,6-9,225,https://www.sports-reference.com/cbb/players/alex-merkviladze-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2022.html,no_previous_team_cache,cached,2020-21,Cal State Northridge,Big West,D1,FALSE,,needs_prior_roster_cache
2021-22,Loyola Marymount,loyola-marymount,Cameron Shelton,cameron shelton,SR,G,6-2,180,https://www.sports-reference.com/cbb/players/cameron-shelton-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2022.html,no_previous_team_cache,cached,2020-21,Northern Arizona,Big Sky,D1,FALSE,,needs_prior_roster_cache
2021-22,Loyola Marymount,loyola-marymount,Dameane Douglas,dameane douglas,JR,G,6-7,196,https://www.sports-reference.com/cbb/players/dameane-douglas-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,Loyola Marymount,loyola-marymount,David Elliott,david elliott,FR,G,6-3,190,https://www.sports-reference.com/cbb/players/david-elliottiv-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,Loyola Marymount,loyola-marymount,Eli Scott,eli scott,SR,F,6-6,245,https://www.sports-reference.com/cbb/players/eli-scott-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,Loyola Marymount,loyola-marymount,Gary Harris,gary harris,SO,G,6-6,193,https://www.sports-reference.com/cbb/players/gary-harrisjr-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,Loyola Marymount,loyola-marymount,Jalin Anderson,jalin anderson,SO,G,6-4,177,https://www.sports-reference.com/cbb/players/jalin-anderson-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2022.html,no_previous_team_cache,cached,2020-21,Loyola Marymount,WCC,D1,FALSE,,needs_prior_roster_cache
2021-22,Loyola Marymount,loyola-marymount,Joe Quintana,joe quintana,SR,G,6-2,164,https://www.sports-reference.com/cbb/players/joe-quintana-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,Loyola Marymount,loyola-marymount,Keli Leaupepe,keli leaupepe,JR,F,6-6,250,https://www.sports-reference.com/cbb/players/keli-leaupepe-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2022.html,no_previous_team_cache,cached,2020-21,Loyola Marymount,WCC,D1,FALSE,,needs_prior_roster_cache
2021-22,Loyola Marymount,loyola-marymount,Kwane Marble,kwane marble,JR,G,6-6,195,https://www.sports-reference.com/cbb/players/kwane-marbleii-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2022.html,no_previous_team_cache,cached,2020-21,Wyoming,MWC,D1,FALSE,,needs_prior_roster_cache
2021-22,Loyola Marymount,loyola-marymount,Lamaj Lewis,lamaj lewis,FR,G,6-6,205,https://www.sports-reference.com/cbb/players/lamaj-lewis-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2022.html,no_previous_team_cache,cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,Loyola Marymount,loyola-marymount,Quentin Jackson,quentin jackson,SR,G,6-2,178,https://www.sports-reference.com/cbb/players/quentin-jackson-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2022-23,Loyola Marymount,loyola-marymount,AJ Williams,aj williams,FR,G,6-2,180,https://www.sports-reference.com/cbb/players/aj-williams-2.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2023.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2022-23,Loyola Marymount,loyola-marymount,Alex Merkviladze,alex merkviladze,JR,F,6-9,225,https://www.sports-reference.com/cbb/players/alex-merkviladze-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2023.html,returning_same_roster,cached,2021-22,Loyola Marymount,WCC,D1,FALSE,,returning_or_freshman
2022-23,Loyola Marymount,loyola-marymount,Cameron Shelton,cameron shelton,SR,G,6-2,180,https://www.sports-reference.com/cbb/players/cameron-shelton-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2023.html,returning_same_roster,cached,2021-22,Loyola Marymount,WCC,D1,FALSE,,returning_or_freshman
2022-23,Loyola Marymount,loyola-marymount,Chance Stephens,chance stephens,FR,G,6-3,185,https://www.sports-reference.com/cbb/players/chance-stephens-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2023.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2022-23,Loyola Marymount,loyola-marymount,Jalin Anderson,jalin anderson,JR,G,6-4,177,https://www.sports-reference.com/cbb/players/jalin-anderson-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2023.html,returning_same_roster,cached,2021-22,Loyola Marymount,WCC,D1,FALSE,,returning_or_freshman
2022-23,Loyola Marymount,loyola-marymount,James Nobles,james nobles,FR,G,6-4,160,https://www.sports-reference.com/cbb/players/james-nobles-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2023.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2022-23,Loyola Marymount,loyola-marymount,Justin Ahrens,justin ahrens,SR,F,6-6,195,https://www.sports-reference.com/cbb/players/justin-ahrens-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2023.html,not_on_previous_roster,cached,2021-22,Ohio State,Big Ten,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2022-23,Loyola Marymount,loyola-marymount,Keli Leaupepe,keli leaupepe,SR,F,6-6,250,https://www.sports-reference.com/cbb/players/keli-leaupepe-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2023.html,returning_same_roster,cached,2021-22,Loyola Marymount,WCC,D1,FALSE,,returning_or_freshman
2022-23,Loyola Marymount,loyola-marymount,Kian Nader,kian nader,JR,G,6-1,170,https://www.sports-reference.com/cbb/players/kian-nader-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2023.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2022-23,Loyola Marymount,loyola-marymount,Kwane Marble,kwane marble,SR,G,6-6,195,https://www.sports-reference.com/cbb/players/kwane-marbleii-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2023.html,returning_same_roster,cached,2021-22,Loyola Marymount,WCC,D1,FALSE,,returning_or_freshman
2022-23,Loyola Marymount,loyola-marymount,Lamaj Lewis,lamaj lewis,SO,G,6-6,205,https://www.sports-reference.com/cbb/players/lamaj-lewis-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2023.html,returning_same_roster,cached,2021-22,Loyola Marymount,WCC,D1,FALSE,,returning_or_freshman
2022-23,Loyola Marymount,loyola-marymount,Michael Graham,michael graham,JR,F,6-8,214,https://www.sports-reference.com/cbb/players/michael-graham-2.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2023.html,not_on_previous_roster,cached,2021-22,Elon,CAA,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2022-23,Loyola Marymount,loyola-marymount,Rick Issanza,rick issanza,JR,C,7-1,245,https://www.sports-reference.com/cbb/players/rick-issanza-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2023.html,not_on_previous_roster,cached,2021-22,Oklahoma,Big 12,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2023-24,Loyola Marymount,loyola-marymount,Aaron McBride,aaron mcbride,FR,F,6-6,210,https://www.sports-reference.com/cbb/players/aaron-mcbride-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2024.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2023-24,Loyola Marymount,loyola-marymount,Alex Merkviladze,alex merkviladze,SR,F,6-9,225,https://www.sports-reference.com/cbb/players/alex-merkviladze-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2024.html,returning_same_roster,cached,2022-23,Loyola Marymount,WCC,D1,FALSE,,returning_or_freshman
2023-24,Loyola Marymount,loyola-marymount,Dominick Harris,dominick harris,JR,G,6-3,190,https://www.sports-reference.com/cbb/players/dominick-harris-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2024.html,not_on_previous_roster,cached,2022-23,Gonzaga,WCC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2023-24,Loyola Marymount,loyola-marymount,George Tupy,george tupy,FR,F,6-6,225,https://www.sports-reference.com/cbb/players/george-tupy-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2024.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2023-24,Loyola Marymount,loyola-marymount,Justice Hill,justice hill,SR,G,6-0,170,https://www.sports-reference.com/cbb/players/justice-hill-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2024.html,not_on_previous_roster,cached,2022-23,Louisiana State,SEC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2023-24,Loyola Marymount,loyola-marymount,Justin Wright,justin wright,SR,G,6-1,210,https://www.sports-reference.com/cbb/players/justin-wright-2.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2024.html,not_on_previous_roster,cached,2022-23,North Carolina Central,MEAC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2023-24,Loyola Marymount,loyola-marymount,Keli Leaupepe,keli leaupepe,SR,F,6-6,250,https://www.sports-reference.com/cbb/players/keli-leaupepe-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2024.html,returning_same_roster,cached,2022-23,Loyola Marymount,WCC,D1,FALSE,,returning_or_freshman
2023-24,Loyola Marymount,loyola-marymount,Kevin Carney,kevin carney,SO,G,5-11,160,https://www.sports-reference.com/cbb/players/kevin-carney-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2024.html,not_on_previous_roster,cached,2022-23,Did not play - dnp,,NO_STATS,TRUE,find_source_stats_or_review,possible_transfer
2023-24,Loyola Marymount,loyola-marymount,Lamaj Lewis,lamaj lewis,JR,G,6-6,205,https://www.sports-reference.com/cbb/players/lamaj-lewis-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2024.html,returning_same_roster,cached,2022-23,Loyola Marymount,WCC,D1,FALSE,,returning_or_freshman
2023-24,Loyola Marymount,loyola-marymount,Lars Thiemann,lars thiemann,SR,F,7-0,248,https://www.sports-reference.com/cbb/players/lars-thiemann-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2024.html,not_on_previous_roster,cached,2022-23,California,Pac-12,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2023-24,Loyola Marymount,loyola-marymount,Michael Graham,michael graham,SR,F,6-8,214,https://www.sports-reference.com/cbb/players/michael-graham-2.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2024.html,returning_same_roster,cached,2022-23,Loyola Marymount,WCC,D1,FALSE,,returning_or_freshman
2023-24,Loyola Marymount,loyola-marymount,Noah Taitz,noah taitz,JR,G,6-3,185,https://www.sports-reference.com/cbb/players/noah-taitz-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2024.html,not_on_previous_roster,cached,2022-23,Did not play - injury/redshirt,,NO_STATS,TRUE,find_source_stats_or_review,possible_transfer
2023-24,Loyola Marymount,loyola-marymount,Rick Issanza,rick issanza,SR,C,7-1,245,https://www.sports-reference.com/cbb/players/rick-issanza-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2024.html,returning_same_roster,cached,2022-23,Loyola Marymount,WCC,D1,FALSE,,returning_or_freshman
2023-24,Loyola Marymount,loyola-marymount,Will Johnston,will johnston,JR,G,6-3,180,https://www.sports-reference.com/cbb/players/will-johnston-2.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2024.html,not_on_previous_roster,cached,2022-23,Texas–Rio Grande Valley,WAC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2024-25,Loyola Marymount,loyola-marymount,Aaron McBride,aaron mcbride,SO,F,6-6,210,https://www.sports-reference.com/cbb/players/aaron-mcbride-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2025.html,returning_same_roster,cached,2023-24,Loyola Marymount,WCC,D1,FALSE,,returning_or_freshman
2024-25,Loyola Marymount,loyola-marymount,Alex Merkviladze,alex merkviladze,SR,F,6-9,225,https://www.sports-reference.com/cbb/players/alex-merkviladze-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2025.html,returning_same_roster,cached,2023-24,Loyola Marymount,WCC,D1,FALSE,,returning_or_freshman
2024-25,Loyola Marymount,loyola-marymount,Caleb Stone-Carrawell,caleb stone carrawell,SR,G,6-7,215,https://www.sports-reference.com/cbb/players/caleb-stone-carrawell-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2025.html,not_on_previous_roster,cached,2023-24,Utah Valley,WAC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2024-25,Loyola Marymount,loyola-marymount,George Tupy,george tupy,SO,F,6-6,225,https://www.sports-reference.com/cbb/players/george-tupy-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2025.html,returning_same_roster,cached,2023-24,Loyola Marymount,WCC,D1,FALSE,,returning_or_freshman
2024-25,Loyola Marymount,loyola-marymount,Jan Vide,jan vide,SO,G,6-6,200,https://www.sports-reference.com/cbb/players/jan-vide-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2025.html,not_on_previous_roster,cached,2023-24,UCLA,Pac-12,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2024-25,Loyola Marymount,loyola-marymount,Jevon Porter,jevon porter,JR,F,6-11,220,https://www.sports-reference.com/cbb/players/jevon-porter-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2025.html,not_on_previous_roster,cached,2023-24,Pepperdine,WCC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2024-25,Loyola Marymount,loyola-marymount,Jovan Ristic,jovan ristic,SO,F,6-5,205,https://www.sports-reference.com/cbb/players/jovan-ristic-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2025.html,not_on_previous_roster,cached,2023-24,Did not play - redshirt,,NO_STATS,TRUE,find_source_stats_or_review,possible_transfer
2024-25,Loyola Marymount,loyola-marymount,Kevin Carney,kevin carney,JR,G,5-11,160,https://www.sports-reference.com/cbb/players/kevin-carney-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2025.html,returning_same_roster,cached,2023-24,Loyola Marymount,WCC,D1,FALSE,,returning_or_freshman
2024-25,Loyola Marymount,loyola-marymount,Lamaj Lewis,lamaj lewis,SR,G,6-6,205,https://www.sports-reference.com/cbb/players/lamaj-lewis-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2025.html,returning_same_roster,cached,2023-24,Loyola Marymount,WCC,D1,FALSE,,returning_or_freshman
2024-25,Loyola Marymount,loyola-marymount,Matar Diop,matar diop,SO,F,6-9,213,https://www.sports-reference.com/cbb/players/matar-diop-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2025.html,not_on_previous_roster,cached,2023-24,Nebraska,Big Ten,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2024-25,Loyola Marymount,loyola-marymount,MJ Amey,mj amey,SR,G,6-5,178,https://www.sports-reference.com/cbb/players/myron-mj-ameyjr-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2025.html,not_on_previous_roster,cached,2023-24,San Jose State,MWC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2024-25,Loyola Marymount,loyola-marymount,Rick Issanza,rick issanza,SR,C,7-1,245,https://www.sports-reference.com/cbb/players/rick-issanza-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2025.html,returning_same_roster,cached,2023-24,Loyola Marymount,WCC,D1,FALSE,,returning_or_freshman
2024-25,Loyola Marymount,loyola-marymount,Will Johnston,will johnston,SR,G,6-3,180,https://www.sports-reference.com/cbb/players/will-johnston-2.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2025.html,returning_same_roster,cached,2023-24,Loyola Marymount,WCC,D1,FALSE,,returning_or_freshman
2025-26,Loyola Marymount,loyola-marymount,Aaron McBride,aaron mcbride,JR,F,6-6,210,https://www.sports-reference.com/cbb/players/aaron-mcbride-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2026.html,returning_same_roster,cached,2024-25,Loyola Marymount,WCC,D1,FALSE,,returning_or_freshman
2025-26,Loyola Marymount,loyola-marymount,AJ Thomas,aj thomas,FR,G,6-4,210,https://www.sports-reference.com/cbb/players/aj-thomas-2.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2026.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2025-26,Loyola Marymount,loyola-marymount,Cooper Smith,cooper smith,FR,G,6-2,180,https://www.sports-reference.com/cbb/players/cooper-smith-3.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2026.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2025-26,Loyola Marymount,loyola-marymount,George Tupy,george tupy,JR,F,6-6,225,https://www.sports-reference.com/cbb/players/george-tupy-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2026.html,returning_same_roster,cached,2024-25,Loyola Marymount,WCC,D1,FALSE,,returning_or_freshman
2025-26,Loyola Marymount,loyola-marymount,Jael Martin,jael martin,SO,F,6-8,205,https://www.sports-reference.com/cbb/players/jael-martin-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2026.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2025-26,Loyola Marymount,loyola-marymount,Jalen Shelley,jalen shelley,SO,F,6-8,190,https://www.sports-reference.com/cbb/players/jalen-shelley-1.html,data/cache/sports_reference_wcc_schools/loyola-marymount_2026.html,not_on_previous_roster,cached,2024-25,Southern California,Big Ten,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
