Player Name,Team,Conference,source_url,source_method,row_match_text,raw_row_json,raw_# #,raw_Player Player,raw_GP GP,raw_GS GS,raw_MIN,raw_FGM,raw_FGA,raw_FG%,raw_3PT,raw_3PTA,raw_3PT%,raw_FTM,raw_FTA,raw_FT%,raw_PTS,raw_AVG,raw_OREB,raw_DREB,raw_REB,raw_AST,raw_STL,raw_BLK,raw_Name,raw_GP,raw_TO,raw_AST/TO Ratio,raw_#,raw_Yr,raw_Pos,raw_gp,raw_gs,raw_min,raw_fg,raw_pct,raw_3pt,raw_pct.1,raw_ft,raw_pct.2,raw_pts,raw_off,raw_def,raw_reb,raw_ast,raw_to,raw_stl,raw_blk,raw_pf,raw_dq,raw_a/to,raw_No.,raw_Minutes TOT,raw_Minutes AVG,raw_FG FGM,raw_FG FGA,raw_FG FG%,raw_3PT 3PT,raw_3PT 3PTA,raw_3PT 3PT%,raw_FT FTM,raw_FT FTA,raw_FT FT%,raw_Scoring PTS,raw_Scoring AVG,raw_Rebounds OFF,raw_Rebounds DEF,raw_Rebounds TOT,raw_Rebounds AVG,raw_PF PF,raw_AST AST,raw_TO TO,raw_STL STL,raw_BLK BLK,raw_Bio Link Bio Link,raw_FGM/G,raw_FGA/G,raw_AVG/G,raw_OFF,raw_OFF/G,raw_DEF,raw_DEF/G,raw_min/g,raw_fg/g,raw_3pt/g,raw_ft/g,raw_ppg,raw_mpg,raw_off/g,raw_def/g,raw_reb/g,raw_pf/g,raw_dq/g,raw_ast/g,raw_to/g,raw_stl/g,raw_blk/g,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,raw_7,raw_8,raw_9,raw_10,raw_11,raw_12,raw_13,raw_14,raw_15,raw_16,raw_17,raw_18,raw_19,raw_20,raw_21,raw_22,raw_23,raw_24,raw_25,raw_26,raw_Player uniform #,raw_Player name Player,raw_MINUTES MIN,raw_MINUTES AVG,raw_SCORING PTS,raw_SCORING AVG,raw_REBOUNDS OFF,raw_REBOUNDS DEF,raw_REBOUNDS TOT,raw_REBOUNDS AVG
Kade Harman,Young Harris,Conference Carolinas,https://yhcathletics.com/sports/mens-basketball/stats,official_school_stats_page,"21.0 Harman, Kade  21 Harman, Kade 2 0.0 17 2 7 0.286 1 6 0.167 0 0 0.0 5 2.5 || 21.0 Harman, Kade  21 Harman, Kade 2 8.5 0.286 0.167 0.0 0.0 0.5 0.5 0.0 1.0 0.0 2.5","{""# #"": 21.0, ""3PT"": 1, ""3PT%"": 0.167, ""3PTA"": 6, ""AST"": 0.0, ""AVG"": 2.5, ""BLK"": 0.0, ""DREB"": 0.5, ""FG%"": 0.286, ""FGA"": 7, ""FGM"": 2, ""FT%"": 0.0, ""FTA"": 0, ""FTM"": 0, ""GP GP"": 2, ""GS GS"": 0.0, ""MIN"": 8.5, ""OREB"": 0.0, ""PTS"": 2.5, ""Player Player"": ""Harman, Kade  21 Harman, Kade"", ""REB"": 0.5, ""STL"": 1.0}",21.0,"Harman, Kade  21 Harman, Kade",2.0,0.0,8.5,2.0,7.0,0.286,1.0,6.0,0.167,0.0,0.0,0.0,2.5,2.5,0.0,0.5,0.5,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aiden Gibson,Young Harris,Conference Carolinas,https://yhcathletics.com/sports/mens-basketball/stats,official_school_stats_page,"22.0 Gibson, Aiden  22 Gibson, Aiden 3 0.0 21 2 5 0.4 1 3 0.333 0 0 0.0 5 1.7 || 22.0 Gibson, Aiden  22 Gibson, Aiden 3 7.0 0.4 0.333 0.0 0.0 0.3 0.3 0.7 0.0 0.0 1.7","{""# #"": 22.0, ""3PT"": 1, ""3PT%"": 0.333, ""3PTA"": 3, ""AST"": 0.7, ""AVG"": 1.7, ""BLK"": 0.0, ""DREB"": 0.3, ""FG%"": 0.4, ""FGA"": 5, ""FGM"": 2, ""FT%"": 0.0, ""FTA"": 0, ""FTM"": 0, ""GP GP"": 3, ""GS GS"": 0.0, ""MIN"": 7.0, ""OREB"": 0.0, ""PTS"": 1.7, ""Player Player"": ""Gibson, Aiden  22 Gibson, Aiden"", ""REB"": 0.3, ""STL"": 0.0}",22.0,"Gibson, Aiden  22 Gibson, Aiden",3.0,0.0,7.0,2.0,5.0,0.4,1.0,3.0,0.333,0.0,0.0,0.0,1.7,1.7,0.0,0.3,0.3,0.7,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alex Young,Young Harris,Conference Carolinas,https://yhcathletics.com/sports/mens-basketball/stats,official_school_stats_page,"11.0 Young, Alex  11 Young, Alex 6 0.0 30 3 9 0.333 1 6 0.167 0 0 0.0 7 1.2 || 11.0 Young, Alex  11 Young, Alex 6 5.0 0.333 0.167 0.0 0.2 0.8 1.0 0.7 0.0 0.0 1.2 || #11 Young, Alex 6 4 1 4.0","{""# #"": 11.0, ""3PT"": 1, ""3PT%"": 0.167, ""3PTA"": 6, ""AST"": 4, ""AST/TO Ratio"": 4.0, ""AVG"": 1.2, ""BLK"": 0.0, ""DREB"": 0.8, ""FG%"": 0.333, ""FGA"": 9, ""FGM"": 3, ""FT%"": 0.0, ""FTA"": 0, ""FTM"": 0, ""GP"": 6, ""GP GP"": 6, ""GS GS"": 0.0, ""MIN"": 5.0, ""Name"": ""#11 Young, Alex"", ""OREB"": 0.2, ""PTS"": 1.2, ""Player Player"": ""Young, Alex  11 Young, Alex"", ""REB"": 1.0, ""STL"": 0.0, ""TO"": 1}",11.0,"Young, Alex  11 Young, Alex",6.0,0.0,5.0,3.0,9.0,0.333,1.0,6.0,0.167,0.0,0.0,0.0,1.2,1.2,0.2,0.8,1.0,4.0,0.0,0.0,"#11 Young, Alex",6.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Traven Norwood,Young Harris,Conference Carolinas,https://yhcathletics.com/sports/mens-basketball/stats,official_school_stats_page,"10.0 Norwood, Traven  10 Norwood, Traven 4 0.0 10 0 3 0.0 0 0 0.0 0 0 0.0 0 0.0 || 10.0 Norwood, Traven  10 Norwood, Traven 4 2.5 0.0 0.0 0.0 0.0 0.3 0.3 0.0 0.3 0.0 0.0","{""# #"": 10.0, ""3PT"": 0, ""3PT%"": 0.0, ""3PTA"": 0, ""AST"": 0.0, ""AVG"": 0.0, ""BLK"": 0.0, ""DREB"": 0.3, ""FG%"": 0.0, ""FGA"": 3, ""FGM"": 0, ""FT%"": 0.0, ""FTA"": 0, ""FTM"": 0, ""GP GP"": 4, ""GS GS"": 0.0, ""MIN"": 2.5, ""OREB"": 0.0, ""PTS"": 0.0, ""Player Player"": ""Norwood, Traven  10 Norwood, Traven"", ""REB"": 0.3, ""STL"": 0.3}",10.0,"Norwood, Traven  10 Norwood, Traven",4.0,0.0,2.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Hurst,Salem University,Division II Independent,https://salemtigers.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"10.0 Hurst, Ryan  10 Hurst, Ryan 8 0.0 34 4 7 0.571 2 4 0.5 1 2 0.5 11 1.4 || 10.0 Hurst, Ryan  10 Hurst, Ryan 8 4.3 0.571 0.5 0.5 0.3 0.5 0.8 0.0 0.0 0.0 1.4","{""# #"": 10.0, ""3PT"": 2, ""3PT%"": 0.5, ""3PTA"": 4, ""AST"": 0.0, ""AVG"": 1.4, ""BLK"": 0.0, ""DREB"": 0.5, ""FG%"": 0.571, ""FGA"": 7, ""FGM"": 4, ""FT%"": 0.5, ""FTA"": 2, ""FTM"": 1, ""GP GP"": 8, ""GS GS"": 0.0, ""MIN"": 4.3, ""OREB"": 0.3, ""PTS"": 1.4, ""Player Player"": ""Hurst, Ryan  10 Hurst, Ryan"", ""REB"": 0.8, ""STL"": 0.0}",10.0,"Hurst, Ryan  10 Hurst, Ryan",8.0,0.0,4.3,4.0,7.0,0.571,2.0,4.0,0.5,1.0,2.0,0.5,1.4,1.4,0.3,0.5,0.8,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonathan Kelley,Salem University,Division II Independent,https://salemtigers.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"11.0 Kelley, Jonathan  11 Kelley, Jonathan 2 0.0 8 0 5 0.0 0 0 0.0 2 2 1.0 2 1.0 || 11.0 Kelley, Jonathan  11 Kelley, Jonathan 2 4.0 0.0 0.0 1.0 0.0 1.5 1.5 0.5 0.0 0.0 1.0","{""# #"": 11.0, ""3PT"": 0, ""3PT%"": 0.0, ""3PTA"": 0, ""AST"": 0.5, ""AVG"": 1.0, ""BLK"": 0.0, ""DREB"": 1.5, ""FG%"": 0.0, ""FGA"": 5, ""FGM"": 0, ""FT%"": 1.0, ""FTA"": 2, ""FTM"": 2, ""GP GP"": 2, ""GS GS"": 0.0, ""MIN"": 4.0, ""OREB"": 0.0, ""PTS"": 1.0, ""Player Player"": ""Kelley, Jonathan  11 Kelley, Jonathan"", ""REB"": 1.5, ""STL"": 0.0}",11.0,"Kelley, Jonathan  11 Kelley, Jonathan",2.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.5,1.5,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Graden McKinney,Salem University,Division II Independent,https://salemtigers.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"22.0 McKinney, Graden  22 McKinney, Graden 4 0.0 31 1 10 0.1 1 9 0.111 0 0 0.0 3 0.8 || 22.0 McKinney, Graden  22 McKinney, Graden 4 7.8 0.1 0.111 0.0 0.0 1.0 1.0 0.3 0.5 0.0 0.8 || #22 McKinney, Graden 4 1 1 1.0","{""# #"": 22.0, ""3PT"": 1, ""3PT%"": 0.111, ""3PTA"": 9, ""AST"": 1, ""AST/TO Ratio"": 1.0, ""AVG"": 0.8, ""BLK"": 0.0, ""DREB"": 1.0, ""FG%"": 0.1, ""FGA"": 10, ""FGM"": 1, ""FT%"": 0.0, ""FTA"": 0, ""FTM"": 0, ""GP"": 4, ""GP GP"": 4, ""GS GS"": 0.0, ""MIN"": 7.8, ""Name"": ""#22 McKinney, Graden"", ""OREB"": 0.0, ""PTS"": 0.8, ""Player Player"": ""McKinney, Graden  22 McKinney, Graden"", ""REB"": 1.0, ""STL"": 0.5, ""TO"": 1}",22.0,"McKinney, Graden  22 McKinney, Graden",4.0,0.0,7.8,1.0,10.0,0.1,1.0,9.0,0.111,0.0,0.0,0.0,0.8,0.8,0.0,1.0,1.0,1.0,0.5,0.0,"#22 McKinney, Graden",4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keder Belizaire,Salem University,Division II Independent,https://salemtigers.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"23.0 Belizaire, Keder  23 Belizaire, Keder 9 0.0 32 1 5 0.2 1 2 0.5 2 4 0.5 5 0.6 || 23.0 Belizaire, Keder  23 Belizaire, Keder 9 3.6 0.2 0.5 0.5 0.4 0.4 0.9 0.0 0.0 0.1 0.6","{""# #"": 23.0, ""3PT"": 1, ""3PT%"": 0.5, ""3PTA"": 2, ""AST"": 0.0, ""AVG"": 0.6, ""BLK"": 0.1, ""DREB"": 0.4, ""FG%"": 0.2, ""FGA"": 5, ""FGM"": 1, ""FT%"": 0.5, ""FTA"": 4, ""FTM"": 2, ""GP GP"": 9, ""GS GS"": 0.0, ""MIN"": 3.6, ""OREB"": 0.4, ""PTS"": 0.6, ""Player Player"": ""Belizaire, Keder  23 Belizaire, Keder"", ""REB"": 0.9, ""STL"": 0.0}",23.0,"Belizaire, Keder  23 Belizaire, Keder",9.0,0.0,3.6,1.0,5.0,0.2,1.0,2.0,0.5,2.0,4.0,0.5,0.6,0.6,0.4,0.4,0.9,0.0,0.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caden Morris,Salem University,Division II Independent,https://salemtigers.com/sports/mens-basketball/stats/2025-26,official_school_stats_page,"21.0 Morris, Caden  21 Morris, Caden 7 0.0 15 1 1 1.0 0 0 0.0 0 0 0.0 2 0.3 || 21.0 Morris, Caden  21 Morris, Caden 7 2.1 1.0 0.0 0.0 0.0 0.3 0.3 0.0 0.0 0.0 0.3","{""# #"": 21.0, ""3PT"": 0, ""3PT%"": 0.0, ""3PTA"": 0, ""AST"": 0.0, ""AVG"": 0.3, ""BLK"": 0.0, ""DREB"": 0.3, ""FG%"": 1.0, ""FGA"": 1, ""FGM"": 1, ""FT%"": 0.0, ""FTA"": 0, ""FTM"": 0, ""GP GP"": 7, ""GS GS"": 0.0, ""MIN"": 2.1, ""OREB"": 0.0, ""PTS"": 0.3, ""Player Player"": ""Morris, Caden  21 Morris, Caden"", ""REB"": 0.3, ""STL"": 0.0}",21.0,"Morris, Caden  21 Morris, Caden",7.0,0.0,2.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Exzavia Robertson,DYouville,East Coast,https://dyusaints.com/sports/mens-basketball/stats,official_school_stats_page,"11.0 Robertson, Exzavia  11 Robertson, Exzavia 4 0.0 24 5 12 0.417 0 2 0.0 9 12 0.75 19 4.8 || 11.0 Robertson, Exzavia  11 Robertson, Exzavia 4 6.0 0.417 0.0 0.75 0.0 0.3 0.3 0.5 0.3 0.0 4.8 || #11 Robertson, Exzavia 4 2 2 1.0","{""# #"": 11.0, ""3PT"": 0, ""3PT%"": 0.0, ""3PTA"": 2, ""AST"": 2, ""AST/TO Ratio"": 1.0, ""AVG"": 4.8, ""BLK"": 0.0, ""DREB"": 0.3, ""FG%"": 0.417, ""FGA"": 12, ""FGM"": 5, ""FT%"": 0.75, ""FTA"": 12, ""FTM"": 9, ""GP"": 4, ""GP GP"": 4, ""GS GS"": 0.0, ""MIN"": 6.0, ""Name"": ""#11 Robertson, Exzavia"", ""OREB"": 0.0, ""PTS"": 4.8, ""Player Player"": ""Robertson, Exzavia  11 Robertson, Exzavia"", ""REB"": 0.3, ""STL"": 0.3, ""TO"": 2}",11.0,"Robertson, Exzavia  11 Robertson, Exzavia",4.0,0.0,6.0,5.0,12.0,0.417,0.0,2.0,0.0,9.0,12.0,0.75,4.8,4.8,0.0,0.3,0.3,2.0,0.3,0.0,"#11 Robertson, Exzavia",4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaac White,DYouville,East Coast,https://dyusaints.com/sports/mens-basketball/stats,official_school_stats_page,"10.0 White, Isaac  10 White, Isaac 1 0.0 2 1 2 0.5 1 2 0.5 0 0 0.0 3 3.0 || 10.0 White, Isaac  10 White, Isaac 1 2.0 0.5 0.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0","{""# #"": 10.0, ""3PT"": 1, ""3PT%"": 0.5, ""3PTA"": 2, ""AST"": 0.0, ""AVG"": 3.0, ""BLK"": 0.0, ""DREB"": 0.0, ""FG%"": 0.5, ""FGA"": 2, ""FGM"": 1, ""FT%"": 0.0, ""FTA"": 0, ""FTM"": 0, ""GP GP"": 1, ""GS GS"": 0.0, ""MIN"": 2.0, ""OREB"": 0.0, ""PTS"": 3.0, ""Player Player"": ""White, Isaac  10 White, Isaac"", ""REB"": 0.0, ""STL"": 0.0}",10.0,"White, Isaac  10 White, Isaac",1.0,0.0,2.0,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shawnn Smith,DYouville,East Coast,https://dyusaints.com/sports/mens-basketball/stats,official_school_stats_page,"3.0 Smith, Shawnn  03 Smith, Shawnn 2 0.0 17 0 4 0.0 0 2 0.0 2 4 0.5 2 1.0 || 3.0 Smith, Shawnn  03 Smith, Shawnn 2 8.5 0.0 0.0 0.5 0.5 2.5 3.0 1.0 0.0 0.0 1.0","{""# #"": 3.0, ""3PT"": 0, ""3PT%"": 0.0, ""3PTA"": 2, ""AST"": 1.0, ""AVG"": 1.0, ""BLK"": 0.0, ""DREB"": 2.5, ""FG%"": 0.0, ""FGA"": 4, ""FGM"": 0, ""FT%"": 0.5, ""FTA"": 4, ""FTM"": 2, ""GP GP"": 2, ""GS GS"": 0.0, ""MIN"": 8.5, ""OREB"": 0.5, ""PTS"": 1.0, ""Player Player"": ""Smith, Shawnn  03 Smith, Shawnn"", ""REB"": 3.0, ""STL"": 0.0}",3.0,"Smith, Shawnn  03 Smith, Shawnn",2.0,0.0,8.5,0.0,4.0,0.0,0.0,2.0,0.0,2.0,4.0,0.5,1.0,1.0,0.5,2.5,3.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dut Kuol,DYouville,East Coast,https://dyusaints.com/sports/mens-basketball/stats,official_school_stats_page,"25.0 Kuol, Dut  25 Kuol, Dut 7 1.0 16 1 2 0.5 0 0 0.0 0 0 0.0 2 0.3 || 25.0 Kuol, Dut  25 Kuol, Dut 7 2.3 0.5 0.0 0.0 0.1 0.3 0.4 0.0 0.1 0.6 0.3","{""# #"": 25.0, ""3PT"": 0, ""3PT%"": 0.0, ""3PTA"": 0, ""AST"": 0.0, ""AVG"": 0.3, ""BLK"": 0.6, ""DREB"": 0.3, ""FG%"": 0.5, ""FGA"": 2, ""FGM"": 1, ""FT%"": 0.0, ""FTA"": 0, ""FTM"": 0, ""GP GP"": 7, ""GS GS"": 1.0, ""MIN"": 2.3, ""OREB"": 0.1, ""PTS"": 0.3, ""Player Player"": ""Kuol, Dut  25 Kuol, Dut"", ""REB"": 0.4, ""STL"": 0.1}",25.0,"Kuol, Dut  25 Kuol, Dut",7.0,1.0,2.3,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.3,0.4,0.0,0.1,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pat Rouse,Daemen College,East Coast,https://daemenwildcats.com/sports/mens-basketball/stats,official_school_stats_page,"25.0 Rouse, Pat  25 Rouse, Pat 7 0.0 21 4 7 0.571 0 0 0.0 2 4 0.5 10 1.4 || 25.0 Rouse, Pat  25 Rouse, Pat 7 3.0 0.571 0.0 0.5 0.3 1.0 1.3 0.4 0.0 0.3 1.4 || #25 Rouse, Pat 7 3 1 3.0","{""# #"": 25.0, ""3PT"": 0, ""3PT%"": 0.0, ""3PTA"": 0, ""AST"": 3, ""AST/TO Ratio"": 3.0, ""AVG"": 1.4, ""BLK"": 0.3, ""DREB"": 1.0, ""FG%"": 0.571, ""FGA"": 7, ""FGM"": 4, ""FT%"": 0.5, ""FTA"": 4, ""FTM"": 2, ""GP"": 7, ""GP GP"": 7, ""GS GS"": 0.0, ""MIN"": 3.0, ""Name"": ""#25 Rouse, Pat"", ""OREB"": 0.3, ""PTS"": 1.4, ""Player Player"": ""Rouse, Pat  25 Rouse, Pat"", ""REB"": 1.3, ""STL"": 0.0, ""TO"": 1}",25.0,"Rouse, Pat  25 Rouse, Pat",7.0,0.0,3.0,4.0,7.0,0.571,0.0,0.0,0.0,2.0,4.0,0.5,1.4,1.4,0.3,1.0,1.3,3.0,0.0,0.3,"#25 Rouse, Pat",7.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ayden Harrison,Daemen College,East Coast,https://daemenwildcats.com/sports/mens-basketball/stats,official_school_stats_page,"10.0 Harrison, Ayden  10 Harrison, Ayden 9 0.0 28 1 2 0.5 1 1 1.0 3 5 0.6 6 0.7 || 10.0 Harrison, Ayden  10 Harrison, Ayden 9 3.1 0.5 1.0 0.6 0.0 0.9 0.9 0.4 0.2 0.1 0.7 || #10 Harrison, Ayden 9 4 4 1.0","{""# #"": 10.0, ""3PT"": 1, ""3PT%"": 1.0, ""3PTA"": 1, ""AST"": 4, ""AST/TO Ratio"": 1.0, ""AVG"": 0.7, ""BLK"": 0.1, ""DREB"": 0.9, ""FG%"": 0.5, ""FGA"": 2, ""FGM"": 1, ""FT%"": 0.6, ""FTA"": 5, ""FTM"": 3, ""GP"": 9, ""GP GP"": 9, ""GS GS"": 0.0, ""MIN"": 3.1, ""Name"": ""#10 Harrison, Ayden"", ""OREB"": 0.0, ""PTS"": 0.7, ""Player Player"": ""Harrison, Ayden  10 Harrison, Ayden"", ""REB"": 0.9, ""STL"": 0.2, ""TO"": 4}",10.0,"Harrison, Ayden  10 Harrison, Ayden",9.0,0.0,3.1,1.0,2.0,0.5,1.0,1.0,1.0,3.0,5.0,0.6,0.7,0.7,0.0,0.9,0.9,4.0,0.2,0.1,"#10 Harrison, Ayden",9.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ivan Yhomby,Daemen College,East Coast,https://daemenwildcats.com/sports/mens-basketball/stats,official_school_stats_page,"8.0 Yhomby, Ivan  08 Yhomby, Ivan 6 0.0 13 0 2 0.0 0 0 0.0 2 4 0.5 2 0.3 || 8.0 Yhomby, Ivan  08 Yhomby, Ivan 6 2.2 0.0 0.0 0.5 0.0 0.0 0.0 0.2 0.0 0.0 0.3 || #08 Yhomby, Ivan 6 1 1 1.0","{""# #"": 8.0, ""3PT"": 0, ""3PT%"": 0.0, ""3PTA"": 0, ""AST"": 1, ""AST/TO Ratio"": 1.0, ""AVG"": 0.3, ""BLK"": 0.0, ""DREB"": 0.0, ""FG%"": 0.0, ""FGA"": 2, ""FGM"": 0, ""FT%"": 0.5, ""FTA"": 4, ""FTM"": 2, ""GP"": 6, ""GP GP"": 6, ""GS GS"": 0.0, ""MIN"": 2.2, ""Name"": ""#08 Yhomby, Ivan"", ""OREB"": 0.0, ""PTS"": 0.3, ""Player Player"": ""Yhomby, Ivan  08 Yhomby, Ivan"", ""REB"": 0.0, ""STL"": 0.0, ""TO"": 1}",8.0,"Yhomby, Ivan  08 Yhomby, Ivan",6.0,0.0,2.2,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,0.5,0.3,0.3,0.0,0.0,0.0,1.0,0.0,0.0,"#08 Yhomby, Ivan",6.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derek Long,Mercy College,East Coast,https://mercyathletics.com/sports/mens-basketball/stats,official_school_stats_page,"11.0 Long, Derek  11 Long, Derek 6 0.0 117 20 50 0.4 8 22 0.364 4 5 0.8 52 8.7 || 11.0 Long, Derek  11 Long, Derek 6 19.5 0.4 0.364 0.8 0.8 1.2 2.0 1.2 2.0 0.0 8.7","{""# #"": 11.0, ""3PT"": 8, ""3PT%"": 0.364, ""3PTA"": 22, ""AST"": 1.2, ""AVG"": 8.7, ""BLK"": 0.0, ""DREB"": 1.2, ""FG%"": 0.4, ""FGA"": 50, ""FGM"": 20, ""FT%"": 0.8, ""FTA"": 5, ""FTM"": 4, ""GP GP"": 6, ""GS GS"": 0.0, ""MIN"": 19.5, ""OREB"": 0.8, ""PTS"": 8.7, ""Player Player"": ""Long, Derek  11 Long, Derek"", ""REB"": 2.0, ""STL"": 2.0}",11.0,"Long, Derek  11 Long, Derek",6.0,0.0,19.5,20.0,50.0,0.4,8.0,22.0,0.364,4.0,5.0,0.8,8.7,8.7,0.8,1.2,2.0,1.2,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darius Coleman,Molloy,East Coast,https://molloylions.com/sports/mens-basketball/stats,official_school_stats_page,"25.0 Coleman, Darius  25 Coleman, Darius 2 2.0 58 10 21 0.476 3 6 0.5 6 9 0.667 29 14.5 || 25.0 Coleman, Darius  25 Coleman, Darius 2 29.0 0.476 0.5 0.667 1.5 4.0 5.5 0.5 0.5 0.0 14.5 || #25 Coleman, Darius 2 1 1 1.0","{""# #"": 25.0, ""3PT"": 3, ""3PT%"": 0.5, ""3PTA"": 6, ""AST"": 1, ""AST/TO Ratio"": 1.0, ""AVG"": 14.5, ""BLK"": 0.0, ""DREB"": 4.0, ""FG%"": 0.476, ""FGA"": 21, ""FGM"": 10, ""FT%"": 0.667, ""FTA"": 9, ""FTM"": 6, ""GP"": 2, ""GP GP"": 2, ""GS GS"": 2.0, ""MIN"": 29.0, ""Name"": ""#25 Coleman, Darius"", ""OREB"": 1.5, ""PTS"": 14.5, ""Player Player"": ""Coleman, Darius  25 Coleman, Darius"", ""REB"": 5.5, ""STL"": 0.5, ""TO"": 1}",25.0,"Coleman, Darius  25 Coleman, Darius",2.0,2.0,29.0,10.0,21.0,0.476,3.0,6.0,0.5,6.0,9.0,0.667,14.5,14.5,1.5,4.0,5.5,1.0,0.5,0.0,"#25 Coleman, Darius",2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
