first_big_west_season,destination_school,destination_school_slug,player_name,player_key,class,position,height,weight,sports_reference_player_url,roster_cache_path,previous_team_roster_status,already_in_inbound_transfers,already_in_inbound_same_program,inbound_matched_first_big_west_season,inbound_source_school,inbound_source_level,model_ready_playable,model_source_level,profile_cache_status,profile_prior_season,profile_prior_school,profile_prior_conf,profile_prior_level_guess,profile_transfer_candidate,candidate_action,audit_status
2022-23,Hawaii,hawaii,Mor Seck,mor seck,FR,C,7-1,230,https://www.sports-reference.com/cbb/players/mor-seck-1.html,data/cache/sports_reference_big_west_schools/hawaii_2023.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2022-23,Hawaii,hawaii,Ryan Rapp,ryan rapp,JR,G,6-5,189,https://www.sports-reference.com/cbb/players/ryan-rapp-1.html,data/cache/sports_reference_big_west_schools/hawaii_2023.html,had_previous_team_cache,TRUE,TRUE,2022-23,Washington State,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2022-23,Hawaii,hawaii,Samuta Avea,samuta avea,SR,G,6-6,195,https://www.sports-reference.com/cbb/players/samuta-avea-1.html,data/cache/sports_reference_big_west_schools/hawaii_2023.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,2019-20,Hawaii,Big West,D1,FALSE,add_transfer_row_and_d1_source_stats,new_roster_player_no_prior_school_on_cached_profile
2023-24,Hawaii,hawaii,Akira Jacobs,akira jacobs,FR,F,6-9,205,https://www.sports-reference.com/cbb/players/akira-jacobs-1.html,data/cache/sports_reference_big_west_schools/hawaii_2024.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2023-24,Hawaii,hawaii,Juan Munoz,juan munoz,SR,G,6-0,170,https://www.sports-reference.com/cbb/players/juan-munoz-1.html,data/cache/sports_reference_big_west_schools/hawaii_2024.html,had_previous_team_cache,FALSE,TRUE,2021-22,Longwood,D1,FALSE,,cached,2022-23,Did not play - injury,,NO_STATS,TRUE,already_in_transfer_table_check_lagged_outcome,already_in_transfer_table_different_first_season
2023-24,Hawaii,hawaii,Justin McKoy,justin mckoy,SR,F,6-8,215,https://www.sports-reference.com/cbb/players/justin-mckoy-1.html,data/cache/sports_reference_big_west_schools/hawaii_2024.html,had_previous_team_cache,TRUE,TRUE,2023-24,North Carolina,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2023-24,Hawaii,hawaii,Matthue Cotton,matthue cotton,SR,G,6-5,200,https://www.sports-reference.com/cbb/players/matthue-cotton-1.html,data/cache/sports_reference_big_west_schools/hawaii_2024.html,had_previous_team_cache,TRUE,TRUE,2023-24,Yale,D1,FALSE,,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2023-24,Hawaii,hawaii,Tom Beattie,tom beattie,FR,G,6-4,190,https://www.sports-reference.com/cbb/players/tom-beattie-1.html,data/cache/sports_reference_big_west_schools/hawaii_2024.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2024-25,Hawaii,hawaii,Aaron Hunkin-Claytor,aaron hunkin claytor,FR,G,6-2,165,https://www.sports-reference.com/cbb/players/aaron-hunkin-claytor-1.html,data/cache/sports_reference_big_west_schools/hawaii_2025.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2024-25,Hawaii,hawaii,AJ Economou,aj economou,FR,G,6-5,180,https://www.sports-reference.com/cbb/players/aj-economou-1.html,data/cache/sports_reference_big_west_schools/hawaii_2025.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2024-25,Hawaii,hawaii,Gytis Nemeikša,gytis nemeiksa,SR,F,6-7,220,https://www.sports-reference.com/cbb/players/gytis-nemeiksa-1.html,data/cache/sports_reference_big_west_schools/hawaii_2025.html,had_previous_team_cache,TRUE,TRUE,2024-25,Xavier,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2024-25,Hawaii,hawaii,Jacopo Van der Knaap,jacopo van der knaap,FR,G,6-5,200,https://www.sports-reference.com/cbb/players/jacopo-van-der-knaap-1.html,data/cache/sports_reference_big_west_schools/hawaii_2025.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2024-25,Hawaii,hawaii,Jerome Palm,jerome palm,SR,F,6-10,215,https://www.sports-reference.com/cbb/players/jerome-palm-1.html,data/cache/sports_reference_big_west_schools/hawaii_2025.html,had_previous_team_cache,TRUE,TRUE,2024-25,Valparaiso,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2024-25,Hawaii,hawaii,Logan Robeson,logan robeson,FR,G,6-3,190,https://www.sports-reference.com/cbb/players/logan-robeson-1.html,data/cache/sports_reference_big_west_schools/hawaii_2025.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2024-25,Hawaii,hawaii,Marcus Greene,marcus greene,SR,G,6-2,190,https://www.sports-reference.com/cbb/players/marcus-greene-1.html,data/cache/sports_reference_big_west_schools/hawaii_2025.html,had_previous_team_cache,TRUE,TRUE,2024-25,Houston Christian,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2024-25,Hawaii,hawaii,Osa Obasohan,osa obasohan,SO,G,6-4,220,https://www.sports-reference.com/cbb/players/osa-obasohan-1.html,data/cache/sports_reference_big_west_schools/hawaii_2025.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,2023-24,Did not play - dnp,,NO_STATS,TRUE,do_not_use_as_source_stat_row_without_earlier_playable_season,possible_missing_transfer
2024-25,Hawaii,hawaii,Tanner Christensen,tanner christensen,SR,F,6-10,260,https://www.sports-reference.com/cbb/players/tanner-christensen-1.html,data/cache/sports_reference_big_west_schools/hawaii_2025.html,had_previous_team_cache,TRUE,TRUE,2024-25,Utah Tech,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,Hawaii,hawaii,Hunter Carter,hunter carter,FR,G,6-5,170,https://www.sports-reference.com/cbb/players/hunter-carter-1.html,data/cache/sports_reference_big_west_schools/hawaii_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2025-26,Hawaii,hawaii,Hunter Erickson,hunter erickson,SR,G,6-3,194,https://www.sports-reference.com/cbb/players/hunter-erickson-1.html,data/cache/sports_reference_big_west_schools/hawaii_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Utah,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,Hawaii,hawaii,Isaac Finlinson,isaac finlinson,JR,F,6-6,190,https://www.sports-reference.com/cbb/players/isaac-finlinson-1.html,data/cache/sports_reference_big_west_schools/hawaii_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Snow College,JUCO,FALSE,,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,Hawaii,hawaii,Isaac Johnson,isaac johnson,SR,C,7-0,225,https://www.sports-reference.com/cbb/players/isaac-johnson-23.html,data/cache/sports_reference_big_west_schools/hawaii_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Utah State,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,Hawaii,hawaii,Isaiah Kerr,isaiah kerr,JR,G,6-3,184,https://www.sports-reference.com/cbb/players/isaiah-kerr-1.html,data/cache/sports_reference_big_west_schools/hawaii_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Chico State,D2,TRUE,D2,cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,Hawaii,hawaii,Jalen Myers,jalen myers,SR,F,6-7,190,https://www.sports-reference.com/cbb/players/jalen-myers-1.html,data/cache/sports_reference_big_west_schools/hawaii_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Norfolk State,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,Hawaii,hawaii,Quandre Bullock,quandre bullock,SR,G,6-6,195,https://www.sports-reference.com/cbb/players/quandre-bullock-1.html,data/cache/sports_reference_big_west_schools/hawaii_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,2024-25,South Dakota,Summit,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_missing_transfer
2025-26,Hawaii,hawaii,Tanner Cuff,tanner cuff,SR,G,6-7,210,https://www.sports-reference.com/cbb/players/tanner-cuff-1.html,data/cache/sports_reference_big_west_schools/hawaii_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Evansville,D1,FALSE,,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,Hawaii,hawaii,Yacine Toumi,yacine toumi,SR,G,6-9,200,https://www.sports-reference.com/cbb/players/yacine-toumi-1.html,data/cache/sports_reference_big_west_schools/hawaii_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Seton Hall,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2022-23,Long Beach State,long-beach-state,Aboubacar Traore,aboubacar traore,SO,G,6-5,190,https://www.sports-reference.com/cbb/players/aboubacar-traore-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2023.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2022-23,Long Beach State,long-beach-state,AJ George,aj george,FR,F,6-6,190,https://www.sports-reference.com/cbb/players/aj-george-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2023.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,needs_prior_roster_cache
2022-23,Long Beach State,long-beach-state,Amari Stroud,amari stroud,JR,F,6-10,210,https://www.sports-reference.com/cbb/players/amari-stroud-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2023.html,no_previous_team_cache,TRUE,TRUE,2022-23,Allan Hancock College,JUCO,FALSE,,cached,2021-22,Did not play - juco,,JUCO,TRUE,already_in_transfer_table,already_in_transfer_table
2022-23,Long Beach State,long-beach-state,Chayce Polynice,chayce polynice,JR,C,6-11,230,https://www.sports-reference.com/cbb/players/chayce-polynice-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2023.html,no_previous_team_cache,TRUE,TRUE,2022-23,College of Southern Idaho,JUCO,FALSE,,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2022-23,Long Beach State,long-beach-state,Jadon Jones,jadon jones,JR,G,6-5,190,https://www.sports-reference.com/cbb/players/jaden-jones-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2023.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2022-23,Long Beach State,long-beach-state,Jason Hart,jason hart,FR,G,6-2,175,https://www.sports-reference.com/cbb/players/jason-hart-jr-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2023.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2022-23,Long Beach State,long-beach-state,Jeffrey Yan,jeffrey yan,JR,C,6-9,275,https://www.sports-reference.com/cbb/players/jeffrey-yan-2.html,data/cache/sports_reference_big_west_schools/long-beach-state_2023.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2022-23,Long Beach State,long-beach-state,Joel Murray,joel murray,SR,G,6-0,170,https://www.sports-reference.com/cbb/players/joel-murray-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2023.html,no_previous_team_cache,FALSE,TRUE,2021-22,West Texas A&M,D2,FALSE,,cached,2021-22,Long Beach State,Big West,D1,FALSE,already_in_transfer_table_check_lagged_outcome,already_in_transfer_table_different_first_season
2022-23,Long Beach State,long-beach-state,Lassina Traore,lassina traore,SO,F,6-9,215,https://www.sports-reference.com/cbb/players/lassina-traore-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2023.html,no_previous_team_cache,TRUE,TRUE,2022-23,Saint Louis,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2022-23,Long Beach State,long-beach-state,Maddox Monson,maddox monson,FR,G,6-2,180,https://www.sports-reference.com/cbb/players/maddox-monson-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2023.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2022-23,Long Beach State,long-beach-state,Marcus Tsohonis,marcus tsohonis,JR,G,6-3,185,https://www.sports-reference.com/cbb/players/marcus-tsohonis-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2023.html,no_previous_team_cache,TRUE,TRUE,2022-23,VCU,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2022-23,Long Beach State,long-beach-state,Tobias Rotegaard,tobias rotegaard,SO,F,6-7,200,https://www.sports-reference.com/cbb/players/tobias-rotegaard-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2023.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2022-23,Long Beach State,long-beach-state,Tone Hunter,tone hunter,SO,G,6-1,160,https://www.sports-reference.com/cbb/players/tone-hunter-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2023.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2023-24,Long Beach State,long-beach-state,Eli Djordjevic,eli djordjevic,FR,G,6-8,195,https://www.sports-reference.com/cbb/players/eli-djordjevic-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2024.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2023-24,Long Beach State,long-beach-state,Isael Silva,isael silva,JR,G,6-4,190,https://www.sports-reference.com/cbb/players/isa-silva-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2024.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,2022-23,Stanford,Pac-12,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_missing_transfer
2023-24,Long Beach State,long-beach-state,Messiah Thompson,messiah thompson,SR,G,5-8,160,https://www.sports-reference.com/cbb/players/messiah-thompson-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2024.html,had_previous_team_cache,TRUE,TRUE,2023-24,Alabama A&M,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2023-24,Long Beach State,long-beach-state,Varrick Lewis,varrick lewis,FR,G,6-3,175,https://www.sports-reference.com/cbb/players/varrick-lewis-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2024.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2024-25,Long Beach State,long-beach-state,Andrew Nagy,andrew nagy,FR,F,6-9,225,https://www.sports-reference.com/cbb/players/andrew-nagy-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2025.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2024-25,Long Beach State,long-beach-state,Austin Johnson,austin johnson,SR,F,6-9,223,https://www.sports-reference.com/cbb/players/austin-johnson-5.html,data/cache/sports_reference_big_west_schools/long-beach-state_2025.html,had_previous_team_cache,FALSE,TRUE,2023-24,North Carolina A&T,D1,FALSE,,cached,2023-24,Did not play - dnp,,NO_STATS,TRUE,already_in_transfer_table_check_lagged_outcome,already_in_transfer_table_different_first_season
2024-25,Long Beach State,long-beach-state,Cam Denson,cam denson,SR,F,6-7,210,https://www.sports-reference.com/cbb/players/cam-denson-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2025.html,had_previous_team_cache,TRUE,TRUE,2024-25,Pacific,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2024-25,Long Beach State,long-beach-state,Christian Richardson,christian richardson,JR,C,7-1,230,https://www.sports-reference.com/cbb/players/christian-richardson-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2025.html,had_previous_team_cache,TRUE,TRUE,2024-25,Butler Community College,JUCO,FALSE,,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2024-25,Long Beach State,long-beach-state,Cory Curtis,cory curtis,JR,G,6-5,175,https://www.sports-reference.com/cbb/players/cory-curtis-jr-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2025.html,had_previous_team_cache,TRUE,TRUE,2024-25,Independence Community College,JUCO,FALSE,,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2024-25,Long Beach State,long-beach-state,Derrick Michael Xzavierro,derrick michael xzavierro,SO,F,6-10,220,https://www.sports-reference.com/cbb/players/derrick-michael-xzavierro-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2025.html,had_previous_team_cache,TRUE,TRUE,2024-25,GCU,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2024-25,Long Beach State,long-beach-state,Devin Askew,devin askew,SR,G,6-3,198,https://www.sports-reference.com/cbb/players/devin-askew-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2025.html,had_previous_team_cache,TRUE,TRUE,2024-25,California,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2024-25,Long Beach State,long-beach-state,Grant Martin,grant martin,JR,F,6-8,180,https://www.sports-reference.com/cbb/players/grant-martin-3.html,data/cache/sports_reference_big_west_schools/long-beach-state_2025.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,2023-24,Did not play - juco,,JUCO,TRUE,add_transfer_row_and_find_juco_source_stats,possible_missing_transfer
2024-25,Long Beach State,long-beach-state,Kam Martin,kam martin,FR,G,6-4,175,https://www.sports-reference.com/cbb/players/kam-martin-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2025.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2024-25,Long Beach State,long-beach-state,Ramel Lloyd,ramel lloyd,FR,G,6-6,204,https://www.sports-reference.com/cbb/players/ramel-lloyd-jr-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2025.html,had_previous_team_cache,TRUE,TRUE,2024-25,Nebraska,D1,FALSE,,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2024-25,Long Beach State,long-beach-state,TJ Wainwright,tj wainwright,JR,G,6-3,180,https://www.sports-reference.com/cbb/players/tj-wainwright-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2025.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,2023-24,Robert Morris,Horizon,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_missing_transfer
2025-26,Long Beach State,long-beach-state,Christian Jones,christian jones,SO,G,6-4,195,https://www.sports-reference.com/cbb/players/christian-jones-5.html,data/cache/sports_reference_big_west_schools/long-beach-state_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Angelina College,JUCO,FALSE,,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,Long Beach State,long-beach-state,Cole Farrell,cole farrell,JR,G,6-5,205,https://www.sports-reference.com/cbb/players/cole-farrell-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Portland State,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,Long Beach State,long-beach-state,Dallas Washington,dallas washington,FR,F,6-10,200,https://www.sports-reference.com/cbb/players/dallas-washington-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2025-26,Long Beach State,long-beach-state,Demarshay Johnson,demarshay johnson,SR,F,6-9,210,https://www.sports-reference.com/cbb/players/demarshay-johnsonjr-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,2024-25,San Diego State,MWC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_missing_transfer
2025-26,Long Beach State,long-beach-state,Gavin Sykes,gavin sykes,FR,G,6-4,195,https://www.sports-reference.com/cbb/players/gavin-sykes-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2025-26,Long Beach State,long-beach-state,Immanuel Lewis,immanuel lewis,SR,G,6-3,170,https://www.sports-reference.com/cbb/players/immanuel-lewis-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Atlantic Cape Community College,JUCO,FALSE,,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,Long Beach State,long-beach-state,Isaiah Lewis,isaiah lewis,JR,G,6-3,165,https://www.sports-reference.com/cbb/players/isaiah-lewis-4.html,data/cache/sports_reference_big_west_schools/long-beach-state_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Little Rock,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,Long Beach State,long-beach-state,Jayden Alexander,jayden alexander,FR,G,6-1,170,https://www.sports-reference.com/cbb/players/jayden-alexander-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2025-26,Long Beach State,long-beach-state,JJ Chaikovsky,jj chaikovsky,JR,F,6-7,205,https://www.sports-reference.com/cbb/players/jj-chaikovsky-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,2023-24,NJIT,AmEast,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_missing_transfer
2025-26,Long Beach State,long-beach-state,Leopold Levillain,leopold levillain,FR,F,6-9,230,https://www.sports-reference.com/cbb/players/leopold-levillain-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2025-26,Long Beach State,long-beach-state,Petar Majstorovic,petar majstorovic,SO,F,6-8,215,https://www.sports-reference.com/cbb/players/petar-majstorovic-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Syracuse,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,Long Beach State,long-beach-state,Rob Diaz,rob diaz,JR,G,6-2,185,https://www.sports-reference.com/cbb/players/rob-diaz-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Cal Poly Humboldt,D2,TRUE,D2,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,Long Beach State,long-beach-state,Shaquil Bender,shaquil bender,SR,G,6-2,185,https://www.sports-reference.com/cbb/players/shaquil-bender-1.html,data/cache/sports_reference_big_west_schools/long-beach-state_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Manhattan,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2021-22,UC Davis,uc-davis,Aaron Murphy,aaron murphy,SO,F,6-6,220,https://www.sports-reference.com/cbb/players/aaron-murphy-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2021-22,UC Davis,uc-davis,Ade Adebayo,ade adebayo,JR,G,6-4,200,https://www.sports-reference.com/cbb/players/ade-adebayo-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2021-22,UC Davis,uc-davis,B.J. Shaw,b j shaw,JR,G,6-6,195,https://www.sports-reference.com/cbb/players/bj-shaw-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2021-22,UC Davis,uc-davis,Caleb Fuller,caleb fuller,JR,G,6-5,210,https://www.sports-reference.com/cbb/players/caleb-fuller-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2021-22,UC Davis,uc-davis,Caleb McGill,caleb mcgill,SO,F,6-7,215,https://www.sports-reference.com/cbb/players/caleb-mcgill-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2021-22,UC Davis,uc-davis,Cameron Ba,cameron ba,SO,G,6-3,180,https://www.sports-reference.com/cbb/players/ba-cameron-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2021-22,UC Davis,uc-davis,Christian Anigwe,christian anigwe,JR,F,6-9,220,https://www.sports-reference.com/cbb/players/christian-anigwe-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2021-22,UC Davis,uc-davis,Elijah Pepper,elijah pepper,JR,G,6-4,200,https://www.sports-reference.com/cbb/players/elijah-pepper-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2021-22,UC Davis,uc-davis,Ezra Manjon,ezra manjon,JR,G,5-11,170,https://www.sports-reference.com/cbb/players/ezra-manjon-1.html,data/cache/sports_reference_big_west_schools/uc-davis_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
